,Report_Date,Liberia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
160,2020-06-30,780,154.61359502638777,680.4851838267442,True,161,786.5011239215953,1357.830251937407
161,2020-07-01,804,154.61359502638777,680.4851838267442,True,162,802.7658434403803,1357.830251937407
162,2020-07-02,819,154.61359502638777,680.4851838267442,True,163,818.8874560537922,1357.830251937407
163,2020-07-03,833,154.61359502638777,680.4851838267442,True,164,834.8486126089849,1357.830251937407
164,2020-07-04,869,154.61359502638777,680.4851838267442,True,165,850.6326914039646,1357.830251937407
165,2020-07-05,874,154.61359502638777,680.4851838267442,True,166,866.2238606119439,1357.830251937407
166,2020-07-06,891,154.61359502638777,680.4851838267442,True,167,881.6071334569708,1357.830251937407
167,2020-07-07,917,154.61359502638777,680.4851838267442,True,168,896.7684158333587,1357.830251937407
168,2020-07-08,926,154.61359502638777,680.4851838267442,True,169,911.6945461720791,1357.830251937407
169,2020-07-09,957,154.61359502638777,680.4851838267442,True,170,926.3733274661533,1357.830251937407
170,2020-07-10,963,154.61359502638777,680.4851838267442,True,171,940.7935514720795,1357.830251937407
171,2020-07-11,998,154.61359502638777,680.4851838267442,True,172,954.945015203467,1357.830251937407
172,2020-07-12,1010,154.61359502638777,680.4851838267442,True,173,968.8185299246855,1357.830251937407
173,2020-07-13,1024,154.61359502638777,680.4851838267442,True,174,982.4059229351167,1357.830251937407
174,2020-07-14,1024,154.61359502638777,680.4851838267442,True,175,995.7000325074195,1357.830251937407
175,2020-07-15,1056,154.61359502638777,680.4851838267442,True,176,1008.6946964054318,1357.830251937407
176,2020-07-16,1070,154.61359502638777,680.4851838267442,True,177,1021.3847344584507,1357.830251937407
177,2020-07-17,1085,154.61359502638777,680.4851838267442,True,178,1033.7659257085845,1357.830251937407
178,2020-07-18,1088,154.61359502638777,680.4851838267442,True,179,1045.834980676808,1357.830251937407
179,2020-07-19,1091,154.61359502638777,680.4851838267442,True,180,1057.5895093116458,1357.830251937407
180,2020-07-20,1107,154.61359502638777,680.4851838267442,True,181,1069.0279851927144,1357.830251937407
181,2020-07-21,1108,154.61359502638777,680.4851838267442,True,182,1080.1497065604096,1357.830251937407
182,2020-07-22,1114,154.61359502638777,680.4851838267442,True,183,1090.954754733732,1357.830251937407
183,2020-07-23,1117,154.61359502638777,680.4851838267442,True,184,1101.443950461618,1357.830251937407
184,2020-07-24,1135,154.61359502638777,680.4851838267442,True,185,1111.61880873022,1357.830251937407
185,2020-07-25,1155,154.61359502638777,680.4851838267442,True,186,1121.4814925203973,1357.830251937407
186,2020-07-26,1162,154.61359502638777,680.4851838267442,True,187,1131.0347659773392,1357.830251937407
187,2020-07-27,1167,154.61359502638777,680.4851838267442,True,188,1140.2819474187268,1357.830251937407
188,2020-07-28,1177,154.61359502638777,680.4851838267442,True,189,1149.2268625701063,1357.830251937407
189,2020-07-29,1179,154.61359502638777,680.4851838267442,True,190,1157.8737983771302,1357.830251937407
190,2020-07-30,1181,154.61359502638777,680.4851838267442,True,191,1166.2274577047604,1357.830251937407
191,2020-07-31,1186,154.61359502638777,680.4851838267442,True,192,1174.2929151941814,1357.830251937407
