,Report_Date,Zimbabwe_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
161,2020-07-01,605,212.59305017578416,6360.974002843661,False,162,771.741306582998,12721.948005687325
162,2020-07-02,617,212.59305017578416,6360.974002843661,False,163,811.9462273883464,12721.948005687325
163,2020-07-03,625,212.59305017578416,6360.974002843661,False,164,854.0959799636192,12721.948005687325
164,2020-07-04,698,212.59305017578416,6360.974002843661,False,165,898.2687826341964,12721.948005687325
165,2020-07-05,716,212.59305017578416,6360.974002843661,False,166,944.5443238584635,12721.948005687325
166,2020-07-06,734,212.59305017578416,6360.974002843661,False,167,993.0035984841453,12721.948005687325
167,2020-07-07,787,212.59305017578416,6360.974002843661,False,168,1043.728718926232,12721.948005687325
168,2020-07-08,885,212.59305017578416,6360.974002843661,False,169,1096.802699627288,12721.948005687325
169,2020-07-09,885,212.59305017578416,6360.974002843661,False,170,1152.3092132141242,12721.948005687325
170,2020-07-10,942,212.59305017578416,6360.974002843661,False,171,1210.3323168493268,12721.948005687325
171,2020-07-11,982,212.59305017578416,6360.974002843661,False,172,1270.9561473957006,12721.948005687325
172,2020-07-12,985,212.59305017578416,6360.974002843661,False,173,1334.2645841708459,12721.948005687325
173,2020-07-13,1034,212.59305017578416,6360.974002843661,False,174,1400.3408782717759,12721.948005687325
174,2020-07-14,1064,212.59305017578416,6360.974002843661,False,175,1469.2672476996102,12721.948005687325
175,2020-07-15,1089,212.59305017578416,6360.974002843661,False,176,1541.124437815853,12721.948005687325
176,2020-07-16,1362,212.59305017578416,6360.974002843661,False,177,1615.99124701723,12721.948005687325
177,2020-07-17,1420,212.59305017578416,6360.974002843661,False,178,1693.9440179284416,12721.948005687325
178,2020-07-18,1478,212.59305017578416,6360.974002843661,False,179,1775.0560948824568,12721.948005687325
179,2020-07-19,1611,212.59305017578416,6360.974002843661,False,180,1859.3972489868447,12721.948005687325
180,2020-07-20,1713,212.59305017578416,6360.974002843661,False,181,1947.0330726607845,12721.948005687325
181,2020-07-21,1820,212.59305017578416,6360.974002843661,False,182,2038.024346167984,12721.948005687325
182,2020-07-22,2034,212.59305017578416,6360.974002843661,False,183,2132.4263793613986,12721.948005687325
183,2020-07-23,2124,212.59305017578416,6360.974002843661,False,184,2230.2883325889957,12721.948005687325
184,2020-07-24,2296,212.59305017578416,6360.974002843661,False,185,2331.652521477283,12721.948005687325
185,2020-07-25,2434,212.59305017578416,6360.974002843661,False,186,2436.5537110985224,12721.948005687325
186,2020-07-26,2512,212.59305017578416,6360.974002843661,False,187,2545.018405824779,12721.948005687325
187,2020-07-27,2704,212.59305017578416,6360.974002843661,False,188,2657.0641419599115,12721.948005687325
188,2020-07-28,2817,212.59305017578416,6360.974002843661,False,189,2772.6987909998634,12721.948005687325
189,2020-07-29,2879,212.59305017578416,6360.974002843661,False,190,2891.919882080905,12721.948005687325
190,2020-07-30,3092,212.59305017578416,6360.974002843661,False,191,3014.7139528103717,12721.948005687325
191,2020-07-31,3169,212.59305017578416,6360.974002843661,False,192,3141.0559382108786,12721.948005687325
192,2020-08-01,3659,212.59305017578416,6360.974002843661,False,193,3270.9086079200083,12721.948005687325
193,2020-08-02,3921,212.59305017578416,6360.974002843661,False,194,3404.22206204824,12721.948005687325
194,2020-08-03,4075,212.59305017578416,6360.974002843661,False,195,3540.9332961827613,12721.948005687325
195,2020-08-04,4221,212.59305017578416,6360.974002843661,False,196,3680.965845911088,12721.948005687325
196,2020-08-05,4221,212.59305017578416,6360.974002843661,False,197,3824.2295209065783,12721.948005687325
197,2020-08-06,4339,212.59305017578416,6360.974002843661,False,198,3970.6202380516675,12721.948005687325
198,2020-08-07,4451,212.59305017578416,6360.974002843661,False,199,4120.019962264788,12721.948005687325
199,2020-08-08,4575,212.59305017578416,6360.974002843661,False,200,4272.296762638705,12721.948005687325
200,2020-08-09,4649,212.59305017578416,6360.974002843661,False,201,4427.304990196188,12721.948005687325
201,2020-08-10,4748,212.59305017578416,6360.974002843661,False,202,4584.885582034321,12721.948005687325
202,2020-08-11,4818,212.59305017578416,6360.974002843661,False,203,4744.866494882522,12721.948005687325
203,2020-08-12,4893,212.59305017578416,6360.974002843661,False,204,4907.063269169947,12721.948005687325
204,2020-08-13,4990,212.59305017578416,6360.974002843661,False,205,5071.279722622595,12721.948005687325
205,2020-08-14,5072,212.59305017578416,6360.974002843661,False,206,5237.308770234567,12721.948005687325
206,2020-08-15,5176,212.59305017578416,6360.974002843661,False,207,5404.9333652320365,12721.948005687325
207,2020-08-16,5261,212.59305017578416,6360.974002843661,False,208,5573.927553429878,12721.948005687325
208,2020-08-17,5308,212.59305017578416,6360.974002843661,False,209,5744.057631228074,12721.948005687325
