,Report_Date,Trinidad and Tobago_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
200,2020-08-09,279,243.15827380315554,3396.646857558095,True,201,812.5755938837294,6736.428373818084
201,2020-08-10,281,243.15827380315554,3396.646857558095,True,202,847.061672264595,6736.428373818084
202,2020-08-11,300,243.15827380315554,3396.646857558095,True,203,882.7953173300638,6736.428373818084
203,2020-08-12,326,243.15827380315554,3396.646857558095,True,204,919.8032201687694,6736.428373818084
204,2020-08-13,404,243.15827380315554,3396.646857558095,True,205,958.1110514041882,6736.428373818084
205,2020-08-14,426,243.15827380315554,3396.646857558095,True,206,997.7433007614367,6736.428373818084
206,2020-08-15,497,243.15827380315554,3396.646857558095,True,207,1038.7231095404054,6736.428373818084
207,2020-08-16,552,243.15827380315554,3396.646857558095,True,208,1081.0720965624603,6736.428373818084
208,2020-08-17,588,243.15827380315554,3396.646857558095,True,209,1124.8101782858275,6736.428373818084
209,2020-08-18,629,243.15827380315554,3396.646857558095,True,210,1169.9553839194186,6736.428373818084
210,2020-08-19,686,243.15827380315554,3396.646857558095,True,211,1216.5236665047994,6736.428373818084
211,2020-08-20,767,243.15827380315554,3396.646857558095,True,212,1264.5287110796337,6736.428373818084
212,2020-08-21,864,243.15827380315554,3396.646857558095,True,213,1313.9817411814502,6736.428373818084
213,2020-08-22,930,243.15827380315554,3396.646857558095,True,214,1364.8913250955036,6736.428373818084
214,2020-08-23,1007,243.15827380315554,3396.646857558095,True,215,1417.263183392485,6736.428373818084
215,2020-08-24,1099,243.15827380315554,3396.646857558095,True,216,1471.099999437784,6736.428373818084
216,2020-08-25,1252,243.15827380315554,3396.646857558095,True,217,1526.401234681023,6736.428373818084
217,2020-08-26,1411,243.15827380315554,3396.646857558095,True,218,1583.1629506491026,6736.428373818084
218,2020-08-27,1429,243.15827380315554,3396.646857558095,True,219,1641.3776396646888,6736.428373818084
219,2020-08-28,1554,243.15827380315554,3396.646857558095,True,220,1701.0340663910974,6736.428373818084
220,2020-08-29,1645,243.15827380315554,3396.646857558095,True,221,1762.1171223605675,6736.428373818084
221,2020-08-30,1683,243.15827380315554,3396.646857558095,True,222,1824.607695672093,6736.428373818084
222,2020-08-31,1759,243.15827380315554,3396.646857558095,True,223,1888.4825580442791,6736.428373818084
223,2020-09-01,1797,243.15827380315554,3396.646857558095,True,224,1953.7142713747596,6736.428373818084
224,2020-09-02,1920,243.15827380315554,3396.646857558095,True,225,2020.2711158882723,6736.428373818084
225,2020-09-03,1984,243.15827380315554,3396.646857558095,True,226,2088.117041848316,6736.428373818084
226,2020-09-04,2040,243.15827380315554,3396.646857558095,True,227,2157.2116466610055,6736.428373818084
227,2020-09-05,2230,243.15827380315554,3396.646857558095,True,228,2227.5101790140125,6736.428373818084
228,2020-09-06,2250,243.15827380315554,3396.646857558095,True,229,2298.9635714683113,6736.428373818084
229,2020-09-07,2277,243.15827380315554,3396.646857558095,True,230,2371.5185026575173,6736.428373818084
230,2020-09-08,2391,243.15827380315554,3396.646857558095,True,231,2445.117489950823,6736.428373818084
231,2020-09-09,2588,243.15827380315554,3396.646857558095,True,232,2519.6990131048333,6736.428373818084
232,2020-09-10,2698,243.15827380315554,3396.646857558095,True,233,2595.197669070832,6736.428373818084
233,2020-09-11,2825,243.15827380315554,3396.646857558095,True,234,2671.544357743186,6736.428373818084
234,2020-09-12,2993,243.15827380315554,3396.646857558095,True,235,2748.6664980375162,6736.428373818084
235,2020-09-13,3042,243.15827380315554,3396.646857558095,True,236,2826.4882732816136,6736.428373818084
236,2020-09-14,3141,243.15827380315554,3396.646857558095,True,237,2904.93090449518,6736.428373818084
237,2020-09-15,3223,243.15827380315554,3396.646857558095,True,238,2983.912949734938,6736.428373818084
238,2020-09-16,3327,243.15827380315554,3396.646857558095,True,239,3063.350627297469,6736.428373818084
239,2020-09-17,3434,243.15827380315554,3396.646857558095,True,240,3143.1581602122624,6736.428373818084
240,2020-09-18,3651,243.15827380315554,3396.646857558095,True,241,3223.2481391295,6736.428373818084
241,2020-09-19,3853,243.15827380315554,3396.646857558095,True,242,3303.5319004190237,6736.428373818084
242,2020-09-20,3901,243.15827380315554,3396.646857558095,True,243,3383.9199160553285,6736.428373818084
243,2020-09-21,3945,243.15827380315554,3396.646857558095,True,244,3464.3221916742723,6736.428373818084
244,2020-09-22,4026,243.15827380315554,3396.646857558095,True,245,3544.6486690550864,6736.428373818084
245,2020-09-23,4136,243.15827380315554,3396.646857558095,True,246,3624.8096292092055,6736.428373818084
246,2020-09-24,4235,243.15827380315554,3396.646857558095,True,247,3704.716092247716,6736.428373818084
247,2020-09-25,4277,243.15827380315554,3396.646857558095,True,248,3784.280210251496,6736.428373818084
248,2020-09-26,4312,243.15827380315554,3396.646857558095,True,249,3863.4156494816157,6736.428373818084
249,2020-09-27,4362,243.15827380315554,3396.646857558095,True,250,3942.037958439002,6736.428373818084
250,2020-09-28,4386,243.15827380315554,3396.646857558095,True,251,4020.0649185080515,6736.428373818084
251,2020-09-29,4463,243.15827380315554,3396.646857558095,True,252,4097.416874192852,6736.428373818084
252,2020-09-30,4531,243.15827380315554,3396.646857558095,True,253,4174.017040270852,6736.428373818084
253,2020-10-01,4570,243.15827380315554,3396.646857558095,True,254,4249.791783539395,6736.428373818084
254,2020-10-02,4629,243.15827380315554,3396.646857558095,True,255,4324.670877208001,6736.428373818084
255,2020-10-03,4715,243.15827380315554,3396.646857558095,True,256,4398.587726384803,6736.428373818084
256,2020-10-04,4763,243.15827380315554,3396.646857558095,True,257,4471.479563511044,6736.428373818084
257,2020-10-05,4767,243.15827380315554,3396.646857558095,True,258,4543.287613004467,6736.428373818084
258,2020-10-06,4846,243.15827380315554,3396.646857558095,True,259,4613.957224772987,6736.428373818084
259,2020-10-07,4887,243.15827380315554,3396.646857558095,True,260,4683.437976646809,6736.428373818084
260,2020-10-08,4963,243.15827380315554,3396.646857558095,True,261,4751.683746143432,6736.428373818084
261,2020-10-09,5021,243.15827380315554,3396.646857558095,True,262,4818.652752320182,6736.428373818084
262,2020-10-10,5043,243.15827380315554,3396.646857558095,True,263,4884.307568778208,6736.428373818084
263,2020-10-11,5043,243.15827380315554,3396.646857558095,True,264,4948.61510915644,6736.428373818084
264,2020-10-12,5116,243.15827380315554,3396.646857558095,True,265,5011.54658669128,6736.428373818084
265,2020-10-13,5127,243.15827380315554,3396.646857558095,True,266,5073.077449616216,6736.428373818084
266,2020-10-14,5154,243.15827380315554,3396.646857558095,True,267,5133.187294334156,6736.428373818084
267,2020-10-15,5194,243.15827380315554,3396.646857558095,True,268,5191.859758414882,6736.428373818084
268,2020-10-16,5241,243.15827380315554,3396.646857558095,True,269,5249.082395551073,6736.428373818084
269,2020-10-17,5281,243.15827380315554,3396.646857558095,True,270,5304.846534651397,6736.428373818084
270,2020-10-18,5297,243.15827380315554,3396.646857558095,True,271,5359.1471252599695,6736.428373818084
271,2020-10-19,5298,243.15827380315554,3396.646857558095,True,272,5411.982571471499,6736.428373818084
272,2020-10-20,5333,243.15827380315554,3396.646857558095,True,273,5463.35455646345,6736.428373818084
273,2020-10-21,5392,243.15827380315554,3396.646857558095,True,274,5513.267859694478,6736.428373818084
274,2020-10-22,5446,243.15827380315554,3396.646857558095,True,275,5561.730168725513,6736.428373818084
275,2020-10-23,5487,243.15827380315554,3396.646857558095,True,276,5608.7518875099495,6736.428373818084
276,2020-10-24,5503,243.15827380315554,3396.646857558095,True,277,5654.345942875994,6736.428373818084
277,2020-10-25,5511,243.15827380315554,3396.646857558095,True,278,5698.527590790749,6736.428373818084
278,2020-10-26,5535,243.15827380315554,3396.646857558095,True,279,5741.314223855216,6736.428373818084
279,2020-10-27,5568,243.15827380315554,3396.646857558095,True,280,5782.7251813350795,6736.428373818084
280,2020-10-28,5594,243.15827380315554,3396.646857558095,True,281,5822.781562886597,6736.428373818084
281,2020-10-29,5636,243.15827380315554,3396.646857558095,True,282,5861.506046992458,6736.428373818084
282,2020-10-30,5668,243.15827380315554,3396.646857558095,True,283,5898.922714981126,6736.428373818084
283,2020-10-31,5692,243.15827380315554,3396.646857558095,True,284,5935.056881366762,6736.428373818084
284,2020-11-01,5704,243.15827380315554,3396.646857558095,True,285,5969.934931116646,6736.428373818084
285,2020-11-02,5704,243.15827380315554,3396.646857558095,True,286,6003.58416433024,6736.428373818084
286,2020-11-03,5754,243.15827380315554,3396.646857558095,True,287,6036.0326486995245,6736.428373818084
287,2020-11-04,5764,243.15827380315554,3396.646857558095,True,288,6067.309080014487,6736.428373818084
288,2020-11-05,5774,243.15827380315554,3396.646857558095,True,289,6097.4426508811575,6736.428373818084
289,2020-11-06,5798,243.15827380315554,3396.646857558095,True,290,6126.4629277323065,6736.428373818084
290,2020-11-07,5838,243.15827380315554,3396.646857558095,True,291,6154.399736133127,6736.428373818084
