,Report_Date,Colombia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
284,2020-11-01,1083321,244.5506709472137,756087.1980642977,True,285,1132224.4151753807,1415560.7885547327
285,2020-11-02,1093256,244.5506709472137,756087.1980642977,True,286,1139852.1576258864,1415560.7885547327
286,2020-11-03,1099392,244.5506709472137,756087.1980642977,True,287,1147376.1066907134,1415560.7885547327
287,2020-11-04,1108086,244.5506709472137,756087.1980642977,True,288,1154795.6814022695,1415560.7885547327
288,2020-11-05,1117977,244.5506709472137,756087.1980642977,True,289,1162110.3917839369,1415560.7885547327
289,2020-11-06,1127733,244.5506709472137,756087.1980642977,True,290,1169319.8369281127,1415560.7885547327
290,2020-11-07,1136447,244.5506709472137,756087.1980642977,True,291,1176423.7029685667,1415560.7885547327
291,2020-11-08,1143887,244.5506709472137,756087.1980642977,True,292,1183421.7609566445,1415560.7885547327
292,2020-11-09,1149064,244.5506709472137,756087.1980642977,True,293,1190313.86465074,1415560.7885547327
293,2020-11-10,1155356,244.5506709472137,756087.1980642977,True,294,1197099.9482283422,1415560.7885547327
294,2020-11-11,1165326,244.5506709472137,756087.1980642977,True,295,1203780.0239298043,1415560.7885547327
295,2020-11-12,1174012,244.5506709472137,756087.1980642977,True,296,1210354.1796427805,1415560.7885547327
296,2020-11-13,1182697,244.5506709472137,756087.1980642977,True,297,1216822.5764360647,1415560.7885547327
297,2020-11-14,1191634,244.5506709472137,756087.1980642977,True,298,1223185.4460513054,1415560.7885547327
298,2020-11-15,1198746,244.5506709472137,756087.1980642977,True,299,1229443.0883608132,1415560.7885547327
299,2020-11-16,1205217,244.5506709472137,756087.1980642977,True,300,1235595.868799365,1415560.7885547327
300,2020-11-17,1211128,244.5506709472137,756087.1980642977,True,301,1241644.2157776214,1415560.7885547327
301,2020-11-18,1218003,244.5506709472137,756087.1980642977,True,302,1247588.6180844277,1415560.7885547327
302,2020-11-19,1225490,244.5506709472137,756087.1980642977,True,303,1253429.622284948,1415560.7885547327
303,2020-11-20,1233444,244.5506709472137,756087.1980642977,True,304,1259167.830121222,1415560.7885547327
304,2020-11-21,1240493,244.5506709472137,756087.1980642977,True,305,1264803.8959213863,1415560.7885547327
305,2020-11-22,1248417,244.5506709472137,756087.1980642977,True,306,1270338.5240234437,1415560.7885547327
306,2020-11-23,1254979,244.5506709472137,756087.1980642977,True,307,1275772.466219095,1415560.7885547327
307,2020-11-24,1262494,244.5506709472137,756087.1980642977,True,308,1281106.5192227913,1415560.7885547327
308,2020-11-25,1270991,244.5506709472137,756087.1980642977,True,309,1286341.5221707975,1415560.7885547327
309,2020-11-26,1280487,244.5506709472137,756087.1980642977,True,310,1291478.3541547079,1415560.7885547327
310,2020-11-27,1290510,244.5506709472137,756087.1980642977,True,311,1296517.9317934865,1415560.7885547327
311,2020-11-28,1299613,244.5506709472137,756087.1980642977,True,312,1301461.2068477678,1415560.7885547327
312,2020-11-29,1308376,244.5506709472137,756087.1980642977,True,313,1306309.1638798078,1415560.7885547327
313,2020-11-30,1316806,244.5506709472137,756087.1980642977,True,314,1311062.8179621452,1415560.7885547327
314,2020-12-01,1324792,244.5506709472137,756087.1980642977,True,315,1315723.2124377026,1415560.7885547327
315,2020-12-02,1334089,244.5506709472137,756087.1980642977,True,316,1320291.4167337506,1415560.7885547327
316,2020-12-03,1343322,244.5506709472137,756087.1980642977,True,317,1324768.5242318595,1415560.7885547327
317,2020-12-04,1352607,244.5506709472137,756087.1980642977,True,318,1329155.650195658,1415560.7885547327
318,2020-12-05,1362249,244.5506709472137,756087.1980642977,True,319,1333453.9297579604,1415560.7885547327
319,2020-12-06,1371103,244.5506709472137,756087.1980642977,True,320,1337664.5159685405,1415560.7885547327
320,2020-12-07,1377100,244.5506709472137,756087.1980642977,True,321,1341788.5779035918,1415560.7885547327
321,2020-12-08,1384610,244.5506709472137,756087.1980642977,True,322,1345827.2988376643,1415560.7885547327
322,2020-12-09,1392133,244.5506709472137,756087.1980642977,True,323,1349781.8744786486,1415560.7885547327
323,2020-12-10,1399911,244.5506709472137,756087.1980642977,True,324,1353653.5112661633,1415560.7885547327
324,2020-12-11,1408909,244.5506709472137,756087.1980642977,True,325,1357443.4247335023,1415560.7885547327
325,2020-12-12,1417072,244.5506709472137,756087.1980642977,True,326,1361152.8379331105,1415560.7885547327
326,2020-12-13,1425774,244.5506709472137,756087.1980642977,True,327,1364782.9799253894,1415560.7885547327
327,2020-12-14,1434516,244.5506709472137,756087.1980642977,True,328,1368335.0843304633,1415560.7885547327
328,2020-12-15,1444646,244.5506709472137,756087.1980642977,True,329,1371810.3879423975,1415560.7885547327
329,2020-12-16,1456599,244.5506709472137,756087.1980642977,True,330,1375210.1294052247,1415560.7885547327
330,2020-12-17,1468795,244.5506709472137,756087.1980642977,True,331,1378535.5479499984,1415560.7885547327
331,2020-12-18,1482072,244.5506709472137,756087.1980642977,True,332,1381787.8821919977,1415560.7885547327
332,2020-12-19,1496062,244.5506709472137,756087.1980642977,True,333,1384968.3689870916,1415560.7885547327
333,2020-12-20,1496062,244.5506709472137,756087.1980642977,True,334,1388078.242346186,1415560.7885547327
