,Report_Date,Bangladesh_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
65,2020-03-27,48,94.61847509628322,1090.2745889678122,False,66,74.00414908424509,2180.5491779356244
66,2020-03-28,48,94.61847509628322,1090.2745889678122,False,67,82.84143994049512,2180.5491779356244
67,2020-03-29,48,94.61847509628322,1090.2745889678122,False,68,92.68761239394816,2180.5491779356244
68,2020-03-30,49,94.61847509628322,1090.2745889678122,False,69,103.64623562977617,2180.5491779356244
69,2020-03-31,51,94.61847509628322,1090.2745889678122,False,70,115.8286371978722,2180.5491779356244
70,2020-04-01,54,94.61847509628322,1090.2745889678122,False,71,129.35375587235285,2180.5491779356244
71,2020-04-02,56,94.61847509628322,1090.2745889678122,False,72,144.3477686375169,2180.5491779356244
72,2020-04-03,61,94.61847509628322,1090.2745889678122,False,73,160.94343787578728,2180.5491779356244
73,2020-04-04,70,94.61847509628322,1090.2745889678122,False,74,179.27911998864266,2180.5491779356244
74,2020-04-05,88,94.61847509628322,1090.2745889678122,False,75,199.4973737656134,2180.5491779356244
75,2020-04-06,123,94.61847509628322,1090.2745889678122,False,76,221.74310692830298,2180.5491779356244
76,2020-04-07,164,94.61847509628322,1090.2745889678122,False,77,246.16120373441169,2180.5491779356244
77,2020-04-08,218,94.61847509628322,1090.2745889678122,False,78,272.89358681307334,2180.5491779356244
78,2020-04-09,330,94.61847509628322,1090.2745889678122,False,79,302.07568404881425,2180.5491779356244
79,2020-04-10,424,94.61847509628322,1090.2745889678122,False,80,333.832297727332,2180.5491779356244
80,2020-04-11,482,94.61847509628322,1090.2745889678122,False,81,368.27290927545414,2180.5491779356244
81,2020-04-12,621,94.61847509628322,1090.2745889678122,False,82,405.48649896894347,2180.5491779356244
