,Report_Date,Benin_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
279,2020-10-27,2557,181.75186675752715,1417.3878331264782,True,280,2727.5591315299366,2821.3055837034076
280,2020-10-28,2643,181.75186675752715,1417.3878331264782,True,281,2730.906030909792,2821.3055837034076
281,2020-10-29,2643,181.75186675752715,1417.3878331264782,True,282,2734.1523069272353,2821.3055837034076
282,2020-10-30,2643,181.75186675752715,1417.3878331264782,True,283,2737.300747215707,2821.3055837034076
283,2020-10-31,2643,181.75186675752715,1417.3878331264782,True,284,2740.354076879785,2821.3055837034076
284,2020-11-01,2683,181.75186675752715,1417.3878331264782,True,285,2743.3149589569903,2821.3055837034076
285,2020-11-02,2683,181.75186675752715,1417.3878331264782,True,286,2746.185994946319,2821.3055837034076
286,2020-11-03,2683,181.75186675752715,1417.3878331264782,True,287,2748.9697253976747,2821.3055837034076
287,2020-11-04,2745,181.75186675752715,1417.3878331264782,True,288,2751.6686305566163,2821.3055837034076
288,2020-11-05,2745,181.75186675752715,1417.3878331264782,True,289,2754.2851310591927,2821.3055837034076
289,2020-11-06,2745,181.75186675752715,1417.3878331264782,True,290,2756.8215886718826,2821.3055837034076
290,2020-11-07,2745,181.75186675752715,1417.3878331264782,True,291,2759.2803070719456,2821.3055837034076
291,2020-11-08,2745,181.75186675752715,1417.3878331264782,True,292,2761.663532663774,2821.3055837034076
292,2020-11-09,2781,181.75186675752715,1417.3878331264782,True,293,2763.9734554270663,2821.3055837034076
293,2020-11-10,2781,181.75186675752715,1417.3878331264782,True,294,2766.2122097929328,2821.3055837034076
294,2020-11-11,2844,181.75186675752715,1417.3878331264782,True,295,2768.3818755442257,2821.3055837034076
295,2020-11-12,2844,181.75186675752715,1417.3878331264782,True,296,2770.484478736695,2821.3055837034076
296,2020-11-13,2844,181.75186675752715,1417.3878331264782,True,297,2772.521992637718,2821.3055837034076
297,2020-11-14,2844,181.75186675752715,1417.3878331264782,True,298,2774.49633867961,2821.3055837034076
298,2020-11-15,2844,181.75186675752715,1417.3878331264782,True,299,2776.409387424714,2821.3055837034076
299,2020-11-16,2884,181.75186675752715,1417.3878331264782,True,300,2778.2629595396556,2821.3055837034076
300,2020-11-17,2884,181.75186675752715,1417.3878331264782,True,301,2780.058826776332,2821.3055837034076
301,2020-11-18,2916,181.75186675752715,1417.3878331264782,True,302,2781.7987129574,2821.3055837034076
302,2020-11-19,2916,181.75186675752715,1417.3878331264782,True,303,2783.4842949641647,2821.3055837034076
303,2020-11-20,2916,181.75186675752715,1417.3878331264782,True,304,2785.117203724958,2821.3055837034076
304,2020-11-21,2916,181.75186675752715,1417.3878331264782,True,305,2786.6990252022215,2821.3055837034076
305,2020-11-22,2916,181.75186675752715,1417.3878331264782,True,306,2788.23130137667,2821.3055837034076
306,2020-11-23,2916,181.75186675752715,1417.3878331264782,True,307,2789.71553122704,2821.3055837034076
307,2020-11-24,2916,181.75186675752715,1417.3878331264782,True,308,2791.1531717040452,2821.3055837034076
308,2020-11-25,2974,181.75186675752715,1417.3878331264782,True,309,2792.5456386972965,2821.3055837034076
309,2020-11-26,2974,181.75186675752715,1417.3878331264782,True,310,2793.8943079940464,2821.3055837034076
310,2020-11-27,2974,181.75186675752715,1417.3878331264782,True,311,2795.200516228734,2821.3055837034076
311,2020-11-28,2974,181.75186675752715,1417.3878331264782,True,312,2796.4655618223874,2821.3055837034076
312,2020-11-29,2974,181.75186675752715,1417.3878331264782,True,313,2797.6907059110563,2821.3055837034076
313,2020-11-30,3015,181.75186675752715,1417.3878331264782,True,314,2798.877173262532,2821.3055837034076
314,2020-12-01,3015,181.75186675752715,1417.3878331264782,True,315,2800.026153180671,2821.3055837034076
315,2020-12-02,3055,181.75186675752715,1417.3878331264782,True,316,2801.1388003967522,2821.3055837034076
316,2020-12-03,3055,181.75186675752715,1417.3878331264782,True,317,2802.216235947338,2821.3055837034076
317,2020-12-04,3055,181.75186675752715,1417.3878331264782,True,318,2803.259548038196,2821.3055837034076
318,2020-12-05,3055,181.75186675752715,1417.3878331264782,True,319,2804.2697928938937,2821.3055837034076
319,2020-12-06,3055,181.75186675752715,1417.3878331264782,True,320,2805.2479955927333,2821.3055837034076
320,2020-12-07,3073,181.75186675752715,1417.3878331264782,True,321,2806.195150886762,2821.3055837034076
321,2020-12-08,3073,181.75186675752715,1417.3878331264782,True,322,2807.1122240066197,2821.3055837034076
322,2020-12-09,3090,181.75186675752715,1417.3878331264782,True,323,2808.0001514510604,2821.3055837034076
323,2020-12-10,3090,181.75186675752715,1417.3878331264782,True,324,2808.859841761002,2821.3055837034076
324,2020-12-11,3090,181.75186675752715,1417.3878331264782,True,325,2809.6921762780153,2821.3055837034076
325,2020-12-12,3090,181.75186675752715,1417.3878331264782,True,326,2810.4980098871947,2821.3055837034076
326,2020-12-13,3090,181.75186675752715,1417.3878331264782,True,327,2811.2781717443813,2821.3055837034076
327,2020-12-14,3090,181.75186675752715,1417.3878331264782,True,328,2812.03346598775,2821.3055837034076
328,2020-12-15,3090,181.75186675752715,1417.3878331264782,True,329,2812.764672433792,2821.3055837034076
329,2020-12-16,3152,181.75186675752715,1417.3878331264782,True,330,2813.4725472577566,2821.3055837034076
330,2020-12-17,3152,181.75186675752715,1417.3878331264782,True,331,2814.15782365863,2821.3055837034076
331,2020-12-18,3152,181.75186675752715,1417.3878331264782,True,332,2814.8212125087716,2821.3055837034076
332,2020-12-19,3152,181.75186675752715,1417.3878331264782,True,333,2815.463402988311,2821.3055837034076
333,2020-12-20,3152,181.75186675752715,1417.3878331264782,True,334,2816.0850632044703,2821.3055837034076
