,Report_Date,Taiwan_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
57,2020-03-19,108,63.07307639808349,209.19865373019346,True,58,130.8835290642034,414.4048073049538
58,2020-03-20,135,63.07307639808349,209.19865373019346,True,59,145.22319242722546,414.4048073049538
59,2020-03-21,153,63.07307639808349,209.19865373019346,True,60,160.25821789878097,414.4048073049538
60,2020-03-22,169,63.07307639808349,209.19865373019346,True,61,175.8478218272629,414.4048073049538
61,2020-03-23,195,63.07307639808349,209.19865373019346,True,62,191.82699871273073,414.4048073049538
62,2020-03-24,215,63.07307639808349,209.19865373019346,True,63,208.01292797253558,414.4048073049538
63,2020-03-25,235,63.07307639808349,209.19865373019346,True,64,224.21306633961987,414.4048073049538
64,2020-03-26,252,63.07307639808349,209.19865373019346,True,65,240.2341955328159,414.4048073049538
65,2020-03-27,267,63.07307639808349,209.19865373019346,True,66,255.89153715157266,414.4048073049538
66,2020-03-28,283,63.07307639808349,209.19865373019346,True,67,271.0170354631858,414.4048073049538
67,2020-03-29,298,63.07307639808349,209.19865373019346,True,68,285.4660466990946,414.4048073049538
68,2020-03-30,306,63.07307639808349,209.19865373019346,True,69,299.1219265627663,414.4048073049538
69,2020-03-31,322,63.07307639808349,209.19865373019346,True,70,311.8983164710359,414.4048073049538
70,2020-04-01,329,63.07307639808349,209.19865373019346,True,71,323.7392279439088,414.4048073049538
71,2020-04-02,339,63.07307639808349,209.19865373019346,True,72,334.6172602007159,414.4048073049538
72,2020-04-03,348,63.07307639808349,209.19865373019346,True,73,344.53042897622,414.4048073049538
73,2020-04-04,355,63.07307639808349,209.19865373019346,True,74,353.4981312928083,414.4048073049538
74,2020-04-05,363,63.07307639808349,209.19865373019346,True,75,361.5567379393289,414.4048073049538
75,2020-04-06,373,63.07307639808349,209.19865373019346,True,76,368.75521975017324,414.4048073049538
76,2020-04-07,376,63.07307639808349,209.19865373019346,True,77,375.1511037801817,414.4048073049538
77,2020-04-08,379,63.07307639808349,209.19865373019346,True,78,380.8069444096062,414.4048073049538
78,2020-04-09,380,63.07307639808349,209.19865373019346,True,79,385.7873976983977,414.4048073049538
79,2020-04-10,382,63.07307639808349,209.19865373019346,True,80,390.15691252417423,414.4048073049538
80,2020-04-11,385,63.07307639808349,209.19865373019346,True,81,393.9780006348345,414.4048073049538
81,2020-04-12,388,63.07307639808349,209.19865373019346,True,82,397.310017270872,414.4048073049538
82,2020-04-13,393,63.07307639808349,209.19865373019346,True,83,400.20837012286114,414.4048073049538
