,Report_Date,Gambia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
62,2020-03-24,3,87.47569143896968,9.876933232954292,False,63,1.7355348716693737,0.030770539461755533
63,2020-03-25,3,87.47569143896968,9.876933232954292,False,64,1.8929713996074968,0.030770539461755533
64,2020-03-26,3,87.47569143896968,9.876933232954292,False,65,2.0630543429337576,0.030770539461755533
65,2020-03-27,3,87.47569143896968,9.876933232954292,False,66,2.2464970721853645,0.030770539461755533
66,2020-03-28,3,87.47569143896968,9.876933232954292,False,67,2.443997741304791,0.030770539461755533
67,2020-03-29,4,87.47569143896968,9.876933232954292,False,68,2.6562273080542154,0.030770539461755533
68,2020-03-30,4,87.47569143896968,9.876933232954292,False,69,2.883815937652254,0.030770539461755533
69,2020-03-31,4,87.47569143896968,9.876933232954292,False,70,3.127337859050211,0.030770539461755533
70,2020-04-01,4,87.47569143896968,9.876933232954292,False,71,3.3872948243273937,0.030770539461755533
71,2020-04-02,4,87.47569143896968,9.876933232954292,False,72,3.6640984166323167,0.030770539461755533
72,2020-04-03,4,87.47569143896968,9.876933232954292,False,73,3.9580515584952107,0.030770539461755533
73,2020-04-04,4,87.47569143896968,9.876933232954292,False,74,4.2693296859486995,0.030770539461755533
74,2020-04-05,4,87.47569143896968,9.876933232954292,False,75,4.597962168481024,0.030770539461755533
75,2020-04-06,4,87.47569143896968,9.876933232954292,False,76,4.943814662160664,0.030770539461755533
76,2020-04-07,4,87.47569143896968,9.876933232954292,False,77,5.3065731732993635,0.030770539461755533
77,2020-04-08,4,87.47569143896968,9.876933232954292,False,78,5.685730671553682,0.030770539461755533
78,2020-04-09,4,87.47569143896968,9.876933232954292,False,79,6.080577112923939,0.030770539461755533
79,2020-04-10,4,87.47569143896968,9.876933232954292,False,80,6.4901937042008075,0.030770539461755533
80,2020-04-11,9,87.47569143896968,9.876933232954292,False,81,6.913452153025655,0.030770539461755533
81,2020-04-12,9,87.47569143896968,9.876933232954292,False,82,7.349019497916452,0.030770539461755533
82,2020-04-13,9,87.47569143896968,9.876933232954292,False,83,7.795368901867902,0.030770539461755533
83,2020-04-14,9,87.47569143896968,9.876933232954292,False,84,8.250796529373236,0.030770539461755533
84,2020-04-15,9,87.47569143896968,9.876933232954292,False,85,8.713444324496692,0.030770539461755533
85,2020-04-16,9,87.47569143896968,9.876933232954292,False,86,9.181328187485866,0.030770539461755533
86,2020-04-17,9,87.47569143896968,9.876933232954292,False,87,9.652370734213752,0.030770539461755533
