,Report_Date,Brunei_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
174,2020-07-14,141,58.272911031795836,70.22933183561672,True,175,140.45866365768165,140.45866367123114
175,2020-07-15,141,58.272911031795836,70.22933183561672,True,176,140.45866366011117,140.45866367123114
176,2020-07-16,141,58.272911031795836,70.22933183561672,True,177,140.45866366210512,140.45866367123114
177,2020-07-17,141,58.272911031795836,70.22933183561672,True,178,140.45866366374162,140.45866367123114
178,2020-07-18,141,58.272911031795836,70.22933183561672,True,179,140.4586636650847,140.45866367123114
179,2020-07-19,141,58.272911031795836,70.22933183561672,True,180,140.45866366618702,140.45866367123114
180,2020-07-20,141,58.272911031795836,70.22933183561672,True,181,140.4586636670917,140.45866367123114
181,2020-07-21,141,58.272911031795836,70.22933183561672,True,182,140.45866366783426,140.45866367123114
182,2020-07-22,141,58.272911031795836,70.22933183561672,True,183,140.45866366844365,140.45866367123114
183,2020-07-23,141,58.272911031795836,70.22933183561672,True,184,140.45866366894376,140.45866367123114
184,2020-07-24,141,58.272911031795836,70.22933183561672,True,185,140.45866366935425,140.45866367123114
185,2020-07-25,141,58.272911031795836,70.22933183561672,True,186,140.45866366969113,140.45866367123114
186,2020-07-26,141,58.272911031795836,70.22933183561672,True,187,140.45866366996765,140.45866367123114
187,2020-07-27,141,58.272911031795836,70.22933183561672,True,188,140.45866367019457,140.45866367123114
188,2020-07-28,141,58.272911031795836,70.22933183561672,True,189,140.4586636703808,140.45866367123114
189,2020-07-29,141,58.272911031795836,70.22933183561672,True,190,140.45866367053364,140.45866367123114
190,2020-07-30,141,58.272911031795836,70.22933183561672,True,191,140.45866367065912,140.45866367123114
191,2020-07-31,141,58.272911031795836,70.22933183561672,True,192,140.45866367076206,140.45866367123114
192,2020-08-01,141,58.272911031795836,70.22933183561672,True,193,140.45866367084656,140.45866367123114
193,2020-08-02,141,58.272911031795836,70.22933183561672,True,194,140.4586636709159,140.45866367123114
194,2020-08-03,141,58.272911031795836,70.22933183561672,True,195,140.45866367097284,140.45866367123114
195,2020-08-04,141,58.272911031795836,70.22933183561672,True,196,140.45866367101956,140.45866367123114
196,2020-08-05,141,58.272911031795836,70.22933183561672,True,197,140.45866367105788,140.45866367123114
197,2020-08-06,141,58.272911031795836,70.22933183561672,True,198,140.45866367108934,140.45866367123114
198,2020-08-07,142,58.272911031795836,70.22933183561672,True,199,140.45866367111518,140.45866367123114
199,2020-08-08,142,58.272911031795836,70.22933183561672,True,200,140.45866367113638,140.45866367123114
200,2020-08-09,142,58.272911031795836,70.22933183561672,True,201,140.4586636711538,140.45866367123114
201,2020-08-10,142,58.272911031795836,70.22933183561672,True,202,140.45866367116804,140.45866367123114
202,2020-08-11,142,58.272911031795836,70.22933183561672,True,203,140.45866367117978,140.45866367123114
203,2020-08-12,142,58.272911031795836,70.22933183561672,True,204,140.45866367118938,140.45866367123114
204,2020-08-13,142,58.272911031795836,70.22933183561672,True,205,140.45866367119726,140.45866367123114
205,2020-08-14,142,58.272911031795836,70.22933183561672,True,206,140.45866367120374,140.45866367123114
206,2020-08-15,142,58.272911031795836,70.22933183561672,True,207,140.45866367120908,140.45866367123114
207,2020-08-16,142,58.272911031795836,70.22933183561672,True,208,140.45866367121346,140.45866367123114
208,2020-08-17,142,58.272911031795836,70.22933183561672,True,209,140.458663671217,140.45866367123114
