,Report_Date,Malaysia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
204,2020-08-13,9129,99.199864115461,5177.214976340356,True,205,10126.01721762531,10337.389173541716
205,2020-08-14,9149,99.199864115461,5177.214976340356,True,206,10133.886950499911,10337.389173541716
206,2020-08-15,9175,99.199864115461,5177.214976340356,True,207,10141.491241428685,10337.389173541716
207,2020-08-16,9200,99.199864115461,5177.214976340356,True,208,10148.838656782016,10337.389173541716
208,2020-08-17,9212,99.199864115461,5177.214976340356,True,209,10155.937512771507,10337.389173541716
209,2020-08-18,9219,99.199864115461,5177.214976340356,True,210,10162.795880938484,10337.389173541716
210,2020-08-19,9235,99.199864115461,5177.214976340356,True,211,10169.421593655637,10337.389173541716
211,2020-08-20,9240,99.199864115461,5177.214976340356,True,212,10175.822249629271,10337.389173541716
212,2020-08-21,9249,99.199864115461,5177.214976340356,True,213,10182.005219390712,10337.389173541716
213,2020-08-22,9257,99.199864115461,5177.214976340356,True,214,10187.97765076644,10337.389173541716
214,2020-08-23,9267,99.199864115461,5177.214976340356,True,215,10193.746474317428,10337.389173541716
215,2020-08-24,9274,99.199864115461,5177.214976340356,True,216,10199.318408739107,10337.389173541716
216,2020-08-25,9285,99.199864115461,5177.214976340356,True,217,10204.699966214148,10337.389173541716
217,2020-08-26,9291,99.199864115461,5177.214976340356,True,218,10209.897457711042,10337.389173541716
218,2020-08-27,9296,99.199864115461,5177.214976340356,True,219,10214.916998222285,10337.389173541716
219,2020-08-28,9306,99.199864115461,5177.214976340356,True,220,10219.764511936466,10337.389173541716
220,2020-08-29,9317,99.199864115461,5177.214976340356,True,221,10224.445737339394,10337.389173541716
221,2020-08-30,9334,99.199864115461,5177.214976340356,True,222,10228.966232239849,10337.389173541716
222,2020-08-31,9340,99.199864115461,5177.214976340356,True,223,10233.331378716144,10337.389173541716
223,2020-09-01,9354,99.199864115461,5177.214976340356,True,224,10237.546387980223,10337.389173541716
224,2020-09-02,9360,99.199864115461,5177.214976340356,True,225,10241.61630515642,10337.389173541716
225,2020-09-03,9374,99.199864115461,5177.214976340356,True,226,10245.546013972513,10337.389173541716
226,2020-09-04,9385,99.199864115461,5177.214976340356,True,227,10249.340241361086,10337.389173541716
227,2020-09-05,9391,99.199864115461,5177.214976340356,True,228,10253.003561969554,10337.389173541716
228,2020-09-06,9397,99.199864115461,5177.214976340356,True,229,10256.540402577613,10337.389173541716
229,2020-09-07,9459,99.199864115461,5177.214976340356,True,230,10259.955046421139,10337.389173541716
230,2020-09-08,9559,99.199864115461,5177.214976340356,True,231,10263.25163742187,10337.389173541716
231,2020-09-09,9583,99.199864115461,5177.214976340356,True,232,10266.434184322476,10337.389173541716
232,2020-09-10,9628,99.199864115461,5177.214976340356,True,233,10269.506564726858,10337.389173541716
233,2020-09-11,9810,99.199864115461,5177.214976340356,True,234,10272.47252904574,10337.389173541716
234,2020-09-12,9868,99.199864115461,5177.214976340356,True,235,10275.335704347799,10337.389173541716
235,2020-09-13,9915,99.199864115461,5177.214976340356,True,236,10278.099598116814,10337.389173541716
236,2020-09-14,9946,99.199864115461,5177.214976340356,True,237,10280.767601915397,10337.389173541716
237,2020-09-15,9969,99.199864115461,5177.214976340356,True,238,10283.342994956118,10337.389173541716
238,2020-09-16,10031,99.199864115461,5177.214976340356,True,239,10285.828947580849,10337.389173541716
239,2020-09-17,10052,99.199864115461,5177.214976340356,True,240,10288.228524649408,10337.389173541716
240,2020-09-18,10147,99.199864115461,5177.214976340356,True,241,10290.544688838547,10337.389173541716
241,2020-09-19,10167,99.199864115461,5177.214976340356,True,242,10292.780303852534,10337.389173541716
242,2020-09-20,10219,99.199864115461,5177.214976340356,True,243,10294.938137546631,10337.389173541716
243,2020-09-21,10276,99.199864115461,5177.214976340356,True,244,10297.020864964767,10337.389173541716
244,2020-09-22,10358,99.199864115461,5177.214976340356,True,245,10299.031071292895,10337.389173541716
245,2020-09-23,10505,99.199864115461,5177.214976340356,True,246,10300.971254729466,10337.389173541716
246,2020-09-24,10576,99.199864115461,5177.214976340356,True,247,10302.843829274558,10337.389173541716
247,2020-09-25,10687,99.199864115461,5177.214976340356,True,248,10304.651127439216,10337.389173541716
248,2020-09-26,10769,99.199864115461,5177.214976340356,True,249,10306.395402876578,10337.389173541716
249,2020-09-27,10919,99.199864115461,5177.214976340356,True,250,10308.07883293641,10337.389173541716
250,2020-09-28,11034,99.199864115461,5177.214976340356,True,251,10309.703521144667,10337.389173541716
251,2020-09-29,11135,99.199864115461,5177.214976340356,True,252,10311.271499609747,10337.389173541716
