,Report_Date,Iceland_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
44,2020-03-06,43,66.43081350039918,907.2691552139922,True,45,43.18060558196343,1805.5065954190593
45,2020-03-07,50,66.43081350039918,907.2691552139922,True,46,51.121514082278715,1805.5065954190593
46,2020-03-08,50,66.43081350039918,907.2691552139922,True,47,60.47290005249832,1805.5065954190593
47,2020-03-09,58,66.43081350039918,907.2691552139922,True,48,71.46556015965915,1805.5065954190593
48,2020-03-10,69,66.43081350039918,907.2691552139922,True,49,84.36034408504642,1805.5065954190593
49,2020-03-11,85,66.43081350039918,907.2691552139922,True,50,99.44903504951137,1805.5065954190593
50,2020-03-12,103,66.43081350039918,907.2691552139922,True,51,117.05390642397809,1805.5065954190593
51,2020-03-13,134,66.43081350039918,907.2691552139922,True,52,137.52536640213273,1805.5065954190593
52,2020-03-14,156,66.43081350039918,907.2691552139922,True,53,161.23699113135652,1805.5065954190593
53,2020-03-15,171,66.43081350039918,907.2691552139922,True,54,188.57716910733416,1805.5065954190593
54,2020-03-16,180,66.43081350039918,907.2691552139922,True,55,219.93657556490163,1805.5065954190593
55,2020-03-17,220,66.43081350039918,907.2691552139922,True,56,255.6908177493952,1805.5065954190593
56,2020-03-18,250,66.43081350039918,907.2691552139922,True,57,296.17790124157534,1805.5065954190593
57,2020-03-19,330,66.43081350039918,907.2691552139922,True,58,341.6707200464765,1805.5065954190593
58,2020-03-20,409,66.43081350039918,907.2691552139922,True,59,392.3455969229345,1805.5065954190593
59,2020-03-21,473,66.43081350039918,907.2691552139922,True,60,448.24896260758027,1805.5065954190593
60,2020-03-22,568,66.43081350039918,907.2691552139922,True,61,509.2654350763965,1805.5065954190593
61,2020-03-23,588,66.43081350039918,907.2691552139922,True,62,575.0915994726024,1805.5065954190593
62,2020-03-24,648,66.43081350039918,907.2691552139922,True,63,645.22035502313,1805.5065954190593
63,2020-03-25,737,66.43081350039918,907.2691552139922,True,64,718.9404244259694,1805.5065954190593
64,2020-03-26,802,66.43081350039918,907.2691552139922,True,65,795.3542620971623,1805.5065954190593
65,2020-03-27,890,66.43081350039918,907.2691552139922,True,66,873.4151627980578,1805.5065954190593
66,2020-03-28,963,66.43081350039918,907.2691552139922,True,67,951.9812378840301,1805.5065954190593
67,2020-03-29,1020,66.43081350039918,907.2691552139922,True,68,1029.8807997949898,1805.5065954190593
68,2020-03-30,1086,66.43081350039918,907.2691552139922,True,69,1105.98141701905,1805.5065954190593
69,2020-03-31,1135,66.43081350039918,907.2691552139922,True,70,1179.2541434390344,1805.5065954190593
70,2020-04-01,1220,66.43081350039918,907.2691552139922,True,71,1248.8254204786763,1805.5065954190593
71,2020-04-02,1319,66.43081350039918,907.2691552139922,True,72,1314.0115934277883,1805.5065954190593
72,2020-04-03,1364,66.43081350039918,907.2691552139922,True,73,1374.3341610470045,1805.5065954190593
73,2020-04-04,1417,66.43081350039918,907.2691552139922,True,74,1429.5169510902829,1805.5065954190593
74,2020-04-05,1486,66.43081350039918,907.2691552139922,True,75,1479.4687142089995,1805.5065954190593
75,2020-04-06,1562,66.43081350039918,907.2691552139922,True,76,1524.2558304998088,1805.5065954190593
76,2020-04-07,1586,66.43081350039918,907.2691552139922,True,77,1564.069958875644,1805.5065954190593
77,2020-04-08,1616,66.43081350039918,907.2691552139922,True,78,1599.1948058778794,1805.5065954190593
78,2020-04-09,1648,66.43081350039918,907.2691552139922,True,79,1629.9751140406677,1805.5065954190593
79,2020-04-10,1675,66.43081350039918,907.2691552139922,True,80,1656.7898008306768,1805.5065954190593
80,2020-04-11,1689,66.43081350039918,907.2691552139922,True,81,1680.030144838176,1805.5065954190593
81,2020-04-12,1701,66.43081350039918,907.2691552139922,True,82,1700.083129459753,1805.5065954190593
82,2020-04-13,1711,66.43081350039918,907.2691552139922,True,83,1717.3195380492411,1805.5065954190593
83,2020-04-14,1720,66.43081350039918,907.2691552139922,True,84,1732.0861147695427,1805.5065954190593
84,2020-04-15,1727,66.43081350039918,907.2691552139922,True,85,1744.7010042321726,1805.5065954190593
85,2020-04-16,1739,66.43081350039918,907.2691552139922,True,86,1755.451700124525,1805.5065954190593
86,2020-04-17,1754,66.43081350039918,907.2691552139922,True,87,1764.5948173614095,1805.5065954190593
