,Report_Date,Cyprus_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
104,2020-05-05,878,80.0465021507635,517.2416603977683,True,105,940.0395407504278,1034.4804532312148
105,2020-05-06,883,80.0465021507635,517.2416603977683,True,106,947.6508251683521,1034.4804532312148
106,2020-05-07,889,80.0465021507635,517.2416603977683,True,107,954.7007713445919,1034.4804532312148
107,2020-05-08,891,80.0465021507635,517.2416603977683,True,108,961.2225810014463,1034.4804532312148
108,2020-05-09,892,80.0465021507635,517.2416603977683,True,109,967.2488116441314,1034.4804532312148
109,2020-05-10,898,80.0465021507635,517.2416603977683,True,110,972.8111451010062,1034.4804532312148
110,2020-05-11,901,80.0465021507635,517.2416603977683,True,111,977.9402055328225,1034.4804532312148
111,2020-05-12,903,80.0465021507635,517.2416603977683,True,112,982.6654213740944,1034.4804532312148
112,2020-05-13,905,80.0465021507635,517.2416603977683,True,113,987.0149257148635,1034.4804532312148
113,2020-05-14,907,80.0465021507635,517.2416603977683,True,114,991.0154898368089,1034.4804532312148
114,2020-05-15,910,80.0465021507635,517.2416603977683,True,115,994.6924849357769,1034.4804532312148
115,2020-05-16,914,80.0465021507635,517.2416603977683,True,116,998.0698674533563,1034.4804532312148
116,2020-05-17,916,80.0465021507635,517.2416603977683,True,117,1001.1701838709463,1034.4804532312148
117,2020-05-18,917,80.0465021507635,517.2416603977683,True,118,1004.0145912657209,1034.4804532312148
118,2020-05-19,918,80.0465021507635,517.2416603977683,True,119,1006.62289037024,1034.4804532312148
119,2020-05-20,922,80.0465021507635,517.2416603977683,True,120,1009.0135683026097,1034.4804532312148
120,2020-05-21,923,80.0465021507635,517.2416603977683,True,121,1011.2038485329986,1034.4804532312148
121,2020-05-22,927,80.0465021507635,517.2416603977683,True,122,1013.20974601927,1034.4804532312148
122,2020-05-23,927,80.0465021507635,517.2416603977683,True,123,1015.0461257765991,1034.4804532312148
123,2020-05-24,935,80.0465021507635,517.2416603977683,True,124,1016.7267634423079,1034.4804532312148
124,2020-05-25,937,80.0465021507635,517.2416603977683,True,125,1018.2644066583533,1034.4804532312148
125,2020-05-26,939,80.0465021507635,517.2416603977683,True,126,1019.6708363215625,1034.4804532312148
126,2020-05-27,939,80.0465021507635,517.2416603977683,True,127,1020.9569269480713,1034.4804532312148
127,2020-05-28,941,80.0465021507635,517.2416603977683,True,128,1022.1327055661721,1034.4804532312148
128,2020-05-29,942,80.0465021507635,517.2416603977683,True,129,1023.2074086937026,1034.4804532312148
129,2020-05-30,944,80.0465021507635,517.2416603977683,True,130,1024.1895370750708,1034.4804532312148
130,2020-05-31,944,80.0465021507635,517.2416603977683,True,131,1025.086907951774,1034.4804532312148
131,2020-06-01,949,80.0465021507635,517.2416603977683,True,132,1025.9067047214364,1034.4804532312148
132,2020-06-02,952,80.0465021507635,517.2416603977683,True,133,1026.6555239063487,1034.4804532312148
133,2020-06-03,958,80.0465021507635,517.2416603977683,True,134,1027.3394194054736,1034.4804532312148
134,2020-06-04,958,80.0465021507635,517.2416603977683,True,135,1027.963944045799,1034.4804532312148
135,2020-06-05,960,80.0465021507635,517.2416603977683,True,136,1028.534188481547,1034.4804532312148
136,2020-06-06,960,80.0465021507635,517.2416603977683,True,137,1029.054817514588,1034.4804532312148
137,2020-06-07,964,80.0465021507635,517.2416603977683,True,138,1029.5301039277967,1034.4804532312148
138,2020-06-08,970,80.0465021507635,517.2416603977683,True,139,1029.9639599361649,1034.4804532312148
139,2020-06-09,972,80.0465021507635,517.2416603977683,True,140,1030.3599663692135,1034.4804532312148
140,2020-06-10,974,80.0465021507635,517.2416603977683,True,141,1030.7213997034946,1034.4804532312148
141,2020-06-11,975,80.0465021507635,517.2416603977683,True,142,1031.0512570663911,1034.4804532312148
142,2020-06-12,980,80.0465021507635,517.2416603977683,True,143,1031.3522793326529,1034.4804532312148
143,2020-06-13,980,80.0465021507635,517.2416603977683,True,144,1031.626972433592,1034.4804532312148
144,2020-06-14,983,80.0465021507635,517.2416603977683,True,145,1031.8776269960601,1034.4804532312148
145,2020-06-15,985,80.0465021507635,517.2416603977683,True,146,1032.106336424516,1034.4804532312148
146,2020-06-16,985,80.0465021507635,517.2416603977683,True,147,1032.31501353501,1034.4804532312148
147,2020-06-17,985,80.0465021507635,517.2416603977683,True,148,1032.505405844925,1034.4804532312148
148,2020-06-18,985,80.0465021507635,517.2416603977683,True,149,1032.6791096170348,1034.4804532312148
149,2020-06-19,985,80.0465021507635,517.2416603977683,True,150,1032.837582751001,1034.4804532312148
150,2020-06-20,985,80.0465021507635,517.2416603977683,True,151,1032.9821566099492,1034.4804532312148
151,2020-06-21,986,80.0465021507635,517.2416603977683,True,152,1033.1140468643127,1034.4804532312148
152,2020-06-22,988,80.0465021507635,517.2416603977683,True,153,1033.234363429815,1034.4804532312148
153,2020-06-23,990,80.0465021507635,517.2416603977683,True,154,1033.3441195712658,1034.4804532312148
154,2020-06-24,991,80.0465021507635,517.2416603977683,True,155,1033.444240238884,1034.4804532312148
155,2020-06-25,992,80.0465021507635,517.2416603977683,True,156,1033.5355696990896,1034.4804532312148
156,2020-06-26,992,80.0465021507635,517.2416603977683,True,157,1033.6188785171844,1034.4804532312148
157,2020-06-27,994,80.0465021507635,517.2416603977683,True,158,1033.694869945067,1034.4804532312148
158,2020-06-28,994,80.0465021507635,517.2416603977683,True,159,1033.7641857630906,1034.4804532312148
159,2020-06-29,996,80.0465021507635,517.2416603977683,True,160,1033.8274116213965,1034.4804532312148
160,2020-06-30,998,80.0465021507635,517.2416603977683,True,161,1033.8850819225102,1034.4804532312148
161,2020-07-01,999,80.0465021507635,517.2416603977683,True,162,1033.9376842836905,1034.4804532312148
162,2020-07-02,999,80.0465021507635,517.2416603977683,True,163,1033.9856636144457,1034.4804532312148
163,2020-07-03,999,80.0465021507635,517.2416603977683,True,164,1034.0294258417764,1034.4804532312148
164,2020-07-04,1002,80.0465021507635,517.2416603977683,True,165,1034.0693413130525,1034.4804532312148
165,2020-07-05,1003,80.0465021507635,517.2416603977683,True,166,1034.1057479039912,1034.4804532312148
166,2020-07-06,1004,80.0465021507635,517.2416603977683,True,167,1034.1389538569265,1034.4804532312148
167,2020-07-07,1005,80.0465021507635,517.2416603977683,True,168,1034.1692403724746,1034.4804532312148
168,2020-07-08,1008,80.0465021507635,517.2416603977683,True,169,1034.1968639757733,1034.4804532312148
169,2020-07-09,1010,80.0465021507635,517.2416603977683,True,170,1034.222058676694,1034.4804532312148
170,2020-07-10,1013,80.0465021507635,517.2416603977683,True,171,1034.2450379417908,1034.4804532312148
171,2020-07-11,1014,80.0465021507635,517.2416603977683,True,172,1034.2659964942538,1034.4804532312148
172,2020-07-12,1021,80.0465021507635,517.2416603977683,True,173,1034.2851119567426,1034.4804532312148
173,2020-07-13,1022,80.0465021507635,517.2416603977683,True,174,1034.3025463507208,1034.4804532312148
174,2020-07-14,1023,80.0465021507635,517.2416603977683,True,175,1034.3184474647408,1034.4804532312148
175,2020-07-15,1025,80.0465021507635,517.2416603977683,True,176,1034.3329501030653,1034.4804532312148
176,2020-07-16,1031,80.0465021507635,517.2416603977683,True,177,1034.3461772250312,1034.4804532312148
177,2020-07-17,1033,80.0465021507635,517.2416603977683,True,178,1034.3582409846724,1034.4804532312148
178,2020-07-18,1037,80.0465021507635,517.2416603977683,True,179,1034.3692436792905,1034.4804532312148
179,2020-07-19,1038,80.0465021507635,517.2416603977683,True,180,1034.3792786149145,1034.4804532312148
180,2020-07-20,1038,80.0465021507635,517.2416603977683,True,181,1034.3884308959061,1034.4804532312148
181,2020-07-21,1040,80.0465021507635,517.2416603977683,True,182,1034.3967781453368,1034.4804532312148
182,2020-07-22,1040,80.0465021507635,517.2416603977683,True,183,1034.4043911621816,1034.4804532312148
183,2020-07-23,1045,80.0465021507635,517.2416603977683,True,184,1034.411334520865,1034.4804532312148
184,2020-07-24,1047,80.0465021507635,517.2416603977683,True,185,1034.4176671181924,1034.4804532312148
185,2020-07-25,1053,80.0465021507635,517.2416603977683,True,186,1034.423442672281,1034.4804532312148
186,2020-07-26,1057,80.0465021507635,517.2416603977683,True,187,1034.4287101776918,1034.4804532312148
187,2020-07-27,1060,80.0465021507635,517.2416603977683,True,188,1034.4335143205958,1034.4804532312148
188,2020-07-28,1067,80.0465021507635,517.2416603977683,True,189,1034.4378958574855,1034.4804532312148
189,2020-07-29,1080,80.0465021507635,517.2416603977683,True,190,1034.4418919606205,1034.4804532312148
190,2020-07-30,1090,80.0465021507635,517.2416603977683,True,191,1034.4455365331282,1034.4804532312148
191,2020-07-31,1114,80.0465021507635,517.2416603977683,True,192,1034.4488604964201,1034.4804532312148
192,2020-08-01,1124,80.0465021507635,517.2416603977683,True,193,1034.4518920523556,1034.4804532312148
193,2020-08-02,1150,80.0465021507635,517.2416603977683,True,194,1034.4546569223664,1034.4804532312148
194,2020-08-03,1155,80.0465021507635,517.2416603977683,True,195,1034.457178565566,1034.4804532312148
195,2020-08-04,1180,80.0465021507635,517.2416603977683,True,196,1034.4594783776881,1034.4804532312148
196,2020-08-05,1195,80.0465021507635,517.2416603977683,True,197,1034.4615758725397,1034.4804532312148
197,2020-08-06,1208,80.0465021507635,517.2416603977683,True,198,1034.4634888475016,1034.4804532312148
198,2020-08-07,1222,80.0465021507635,517.2416603977683,True,199,1034.465233534481,1034.4804532312148
199,2020-08-08,1233,80.0465021507635,517.2416603977683,True,200,1034.4668247375914,1034.4804532312148
200,2020-08-09,1242,80.0465021507635,517.2416603977683,True,201,1034.4682759587274,1034.4804532312148
201,2020-08-10,1252,80.0465021507635,517.2416603977683,True,202,1034.4695995120983,1034.4804532312148
202,2020-08-11,1277,80.0465021507635,517.2416603977683,True,203,1034.4708066286905,1034.4804532312148
203,2020-08-12,1291,80.0465021507635,517.2416603977683,True,204,1034.4719075515436,1034.4804532312148
204,2020-08-13,1305,80.0465021507635,517.2416603977683,True,205,1034.472911622649,1034.4804532312148
205,2020-08-14,1318,80.0465021507635,517.2416603977683,True,206,1034.4738273622042,1034.4804532312148
206,2020-08-15,1332,80.0465021507635,517.2416603977683,True,207,1034.4746625409002,1034.4804532312148
207,2020-08-16,1339,80.0465021507635,517.2416603977683,True,208,1034.475424245848,1034.4804532312148
208,2020-08-17,1351,80.0465021507635,517.2416603977683,True,209,1034.4761189407097,1034.4804532312148
