,Report_Date,Ireland_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
290,2020-11-07,64855,680.7193606280869,796021.3104384264,False,291,59044.6598626049,1592042.620876853
291,2020-11-08,65394,680.7193606280869,796021.3104384264,False,292,59521.6091347719,1592042.620876853
292,2020-11-09,65659,680.7193606280869,796021.3104384264,False,293,60002.26029819999,1592042.620876853
293,2020-11-10,65889,680.7193606280869,796021.3104384264,False,294,60486.63964139683,1592042.620876853
294,2020-11-11,66247,680.7193606280869,796021.3104384264,False,295,60974.773599903434,1592042.620876853
295,2020-11-12,66632,680.7193606280869,796021.3104384264,False,296,61466.688756451775,1592042.620876853
296,2020-11-13,67099,680.7193606280869,796021.3104384264,False,297,61962.41184110967,1592042.620876853
297,2020-11-14,67526,680.7193606280869,796021.3104384264,False,298,62461.96973141211,1592042.620876853
298,2020-11-15,67903,680.7193606280869,796021.3104384264,False,299,62965.389452479016,1592042.620876853
299,2020-11-16,68356,680.7193606280869,796021.3104384264,False,300,63472.69817711932,1592042.620876853
300,2020-11-17,68686,680.7193606280869,796021.3104384264,False,301,63983.923225920815,1592042.620876853
301,2020-11-18,69058,680.7193606280869,796021.3104384264,False,302,64499.09206732547,1592042.620876853
302,2020-11-19,69473,680.7193606280869,796021.3104384264,False,303,65018.23231769035,1592042.620876853
303,2020-11-20,69802,680.7193606280869,796021.3104384264,False,304,65541.37174133326,1592042.620876853
304,2020-11-21,70143,680.7193606280869,796021.3104384264,False,305,66068.53825056339,1592042.620876853
305,2020-11-22,70461,680.7193606280869,796021.3104384264,False,306,66599.759905696,1592042.620876853
306,2020-11-23,70711,680.7193606280869,796021.3104384264,False,307,67135.06491505184,1592042.620876853
307,2020-11-24,70930,680.7193606280869,796021.3104384264,False,308,67674.48163493985,1592042.620876853
308,2020-11-25,71187,680.7193606280869,796021.3104384264,False,309,68218.03856962363,1592042.620876853
309,2020-11-26,71494,680.7193606280869,796021.3104384264,False,310,68765.76437127133,1592042.620876853
310,2020-11-27,71699,680.7193606280869,796021.3104384264,False,311,69317.6878398881,1592042.620876853
311,2020-11-28,71942,680.7193606280869,796021.3104384264,False,312,69873.83792323135,1592042.620876853
312,2020-11-29,72241,680.7193606280869,796021.3104384264,False,313,70434.24371670838,1592042.620876853
313,2020-11-30,72544,680.7193606280869,796021.3104384264,False,314,70998.93446325586,1592042.620876853
314,2020-12-01,72798,680.7193606280869,796021.3104384264,False,315,71567.939553201,1592042.620876853
315,2020-12-02,73066,680.7193606280869,796021.3104384264,False,316,72141.288524104,1592042.620876853
316,2020-12-03,73228,680.7193606280869,796021.3104384264,False,317,72719.01106058166,1592042.620876853
317,2020-12-04,73491,680.7193606280869,796021.3104384264,False,318,73301.13699411154,1592042.620876853
318,2020-12-05,73948,680.7193606280869,796021.3104384264,False,319,73887.69630281637,1592042.620876853
319,2020-12-06,74246,680.7193606280869,796021.3104384264,False,320,74478.71911122881,1592042.620876853
320,2020-12-07,74468,680.7193606280869,796021.3104384264,False,321,75074.23569003538,1592042.620876853
321,2020-12-08,74682,680.7193606280869,796021.3104384264,False,322,75674.27645580008,1592042.620876853
322,2020-12-09,74900,680.7193606280869,796021.3104384264,False,323,76278.87197066686,1592042.620876853
323,2020-12-10,75203,680.7193606280869,796021.3104384264,False,324,76888.05294204073,1592042.620876853
324,2020-12-11,75507,680.7193606280869,796021.3104384264,False,325,77501.85022224703,1592042.620876853
325,2020-12-12,75756,680.7193606280869,796021.3104384264,False,326,78120.29480816868,1592042.620876853
326,2020-12-13,76185,680.7193606280869,796021.3104384264,False,327,78743.4178408611,1592042.620876853
327,2020-12-14,76449,680.7193606280869,796021.3104384264,False,328,79371.25060514423,1592042.620876853
328,2020-12-15,76776,680.7193606280869,796021.3104384264,False,329,80003.82452917109,1592042.620876853
329,2020-12-16,77197,680.7193606280869,796021.3104384264,False,330,80641.17118397339,1592042.620876853
330,2020-12-17,77678,680.7193606280869,796021.3104384264,False,331,81283.32228298273,1592042.620876853
331,2020-12-18,78254,680.7193606280869,796021.3104384264,False,332,81930.30968152764,1592042.620876853
332,2020-12-19,78776,680.7193606280869,796021.3104384264,False,333,82582.16537630607,1592042.620876853
333,2020-12-20,78776,680.7193606280869,796021.3104384264,False,334,83238.92150483279,1592042.620876853
