,Report_Date,China_tibet_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
36,2020-02-27,1,8.452818528609068,0.5015137982397755,True,37,1.0030275964795508,1.0030275964795508
37,2020-02-28,1,8.452818528609068,0.5015137982397755,True,38,1.0030275964795508,1.0030275964795508
38,2020-02-29,1,8.452818528609068,0.5015137982397755,True,39,1.0030275964795508,1.0030275964795508
39,2020-03-01,1,8.452818528609068,0.5015137982397755,True,40,1.0030275964795508,1.0030275964795508
40,2020-03-02,1,8.452818528609068,0.5015137982397755,True,41,1.0030275964795508,1.0030275964795508
41,2020-03-03,1,8.452818528609068,0.5015137982397755,True,42,1.0030275964795508,1.0030275964795508
42,2020-03-04,1,8.452818528609068,0.5015137982397755,True,43,1.0030275964795508,1.0030275964795508
43,2020-03-05,1,8.452818528609068,0.5015137982397755,True,44,1.0030275964795508,1.0030275964795508
44,2020-03-06,1,8.452818528609068,0.5015137982397755,True,45,1.0030275964795508,1.0030275964795508
45,2020-03-07,1,8.452818528609068,0.5015137982397755,True,46,1.0030275964795508,1.0030275964795508
46,2020-03-08,1,8.452818528609068,0.5015137982397755,True,47,1.0030275964795508,1.0030275964795508
47,2020-03-09,1,8.452818528609068,0.5015137982397755,True,48,1.0030275964795508,1.0030275964795508
48,2020-03-10,1,8.452818528609068,0.5015137982397755,True,49,1.0030275964795508,1.0030275964795508
49,2020-03-11,1,8.452818528609068,0.5015137982397755,True,50,1.0030275964795508,1.0030275964795508
50,2020-03-12,1,8.452818528609068,0.5015137982397755,True,51,1.0030275964795508,1.0030275964795508
51,2020-03-13,1,8.452818528609068,0.5015137982397755,True,52,1.0030275964795508,1.0030275964795508
52,2020-03-14,1,8.452818528609068,0.5015137982397755,True,53,1.0030275964795508,1.0030275964795508
53,2020-03-15,1,8.452818528609068,0.5015137982397755,True,54,1.0030275964795508,1.0030275964795508
54,2020-03-16,1,8.452818528609068,0.5015137982397755,True,55,1.0030275964795508,1.0030275964795508
55,2020-03-17,1,8.452818528609068,0.5015137982397755,True,56,1.0030275964795508,1.0030275964795508
56,2020-03-18,1,8.452818528609068,0.5015137982397755,True,57,1.0030275964795508,1.0030275964795508
57,2020-03-19,1,8.452818528609068,0.5015137982397755,True,58,1.0030275964795508,1.0030275964795508
58,2020-03-20,1,8.452818528609068,0.5015137982397755,True,59,1.0030275964795508,1.0030275964795508
59,2020-03-21,1,8.452818528609068,0.5015137982397755,True,60,1.0030275964795508,1.0030275964795508
60,2020-03-22,1,8.452818528609068,0.5015137982397755,True,61,1.0030275964795508,1.0030275964795508
61,2020-03-23,1,8.452818528609068,0.5015137982397755,True,62,1.0030275964795508,1.0030275964795508
62,2020-03-24,1,8.452818528609068,0.5015137982397755,True,63,1.0030275964795508,1.0030275964795508
63,2020-03-25,1,8.452818528609068,0.5015137982397755,True,64,1.0030275964795508,1.0030275964795508
64,2020-03-26,1,8.452818528609068,0.5015137982397755,True,65,1.0030275964795508,1.0030275964795508
65,2020-03-27,1,8.452818528609068,0.5015137982397755,True,66,1.0030275964795508,1.0030275964795508
66,2020-03-28,1,8.452818528609068,0.5015137982397755,True,67,1.0030275964795508,1.0030275964795508
67,2020-03-29,1,8.452818528609068,0.5015137982397755,True,68,1.0030275964795508,1.0030275964795508
68,2020-03-30,1,8.452818528609068,0.5015137982397755,True,69,1.0030275964795508,1.0030275964795508
69,2020-03-31,1,8.452818528609068,0.5015137982397755,True,70,1.0030275964795508,1.0030275964795508
70,2020-04-01,1,8.452818528609068,0.5015137982397755,True,71,1.0030275964795508,1.0030275964795508
71,2020-04-02,1,8.452818528609068,0.5015137982397755,True,72,1.0030275964795508,1.0030275964795508
72,2020-04-03,1,8.452818528609068,0.5015137982397755,True,73,1.0030275964795508,1.0030275964795508
73,2020-04-04,1,8.452818528609068,0.5015137982397755,True,74,1.0030275964795508,1.0030275964795508
74,2020-04-05,1,8.452818528609068,0.5015137982397755,True,75,1.0030275964795508,1.0030275964795508
75,2020-04-06,1,8.452818528609068,0.5015137982397755,True,76,1.0030275964795508,1.0030275964795508
76,2020-04-07,1,8.452818528609068,0.5015137982397755,True,77,1.0030275964795508,1.0030275964795508
77,2020-04-08,1,8.452818528609068,0.5015137982397755,True,78,1.0030275964795508,1.0030275964795508
78,2020-04-09,1,8.452818528609068,0.5015137982397755,True,79,1.0030275964795508,1.0030275964795508
79,2020-04-10,1,8.452818528609068,0.5015137982397755,True,80,1.0030275964795508,1.0030275964795508
