,Report_Date,Togo_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
128,2020-05-29,428,157.9054444931008,626.3767725496728,True,129,345.77963789392527,1108.3696957237375
129,2020-05-30,433,157.9054444931008,626.3767725496728,True,130,354.19326533726644,1108.3696957237375
130,2020-05-31,442,157.9054444931008,626.3767725496728,True,131,362.7297402260438,1108.3696957237375
131,2020-06-01,443,157.9054444931008,626.3767725496728,True,132,371.38691950712786,1108.3696957237375
132,2020-06-02,445,157.9054444931008,626.3767725496728,True,133,380.16246292086635,1108.3696957237375
133,2020-06-03,452,157.9054444931008,626.3767725496728,True,134,389.05383230700403,1108.3696957237375
134,2020-06-04,465,157.9054444931008,626.3767725496728,True,135,398.0582915179658,1108.3696957237375
135,2020-06-05,485,157.9054444931008,626.3767725496728,True,136,407.1729069630672,1108.3696957237375
136,2020-06-06,487,157.9054444931008,626.3767725496728,True,137,416.3945488044103,1108.3696957237375
137,2020-06-07,495,157.9054444931008,626.3767725496728,True,138,425.7198928221631,1108.3696957237375
138,2020-06-08,497,157.9054444931008,626.3767725496728,True,139,435.1454229635397,1108.3696957237375
139,2020-06-09,501,157.9054444931008,626.3767725496728,True,140,444.66743458620124,1108.3696957237375
140,2020-06-10,522,157.9054444931008,626.3767725496728,True,141,454.2820384029209,1108.3696957237375
141,2020-06-11,524,157.9054444931008,626.3767725496728,True,142,463.9851651303101,1108.3696957237375
142,2020-06-12,525,157.9054444931008,626.3767725496728,True,143,473.77257084014485,1108.3696957237375
143,2020-06-13,530,157.9054444931008,626.3767725496728,True,144,483.63984300745363,1108.3696957237375
144,2020-06-14,530,157.9054444931008,626.3767725496728,True,145,493.58240724502997,1108.3696957237375
145,2020-06-15,531,157.9054444931008,626.3767725496728,True,146,503.59553470948083,1108.3696957237375
146,2020-06-16,537,157.9054444931008,626.3767725496728,True,147,513.6743501593343,1108.3696957237375
147,2020-06-17,544,157.9054444931008,626.3767725496728,True,148,523.8138406411887,1108.3696957237375
148,2020-06-18,547,157.9054444931008,626.3767725496728,True,149,534.0088647753847,1108.3696957237375
149,2020-06-19,555,157.9054444931008,626.3767725496728,True,150,544.2541626083314,1108.3696957237375
