,Report_Date,UK_bermuda_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
39,2020-03-01,0,72.6168882057077,31.42567907958092,True,40,0.354842852683393,59.0959907394691
40,2020-03-02,0,72.6168882057077,31.42567907958092,True,41,0.41540290246329215,59.0959907394691
41,2020-03-03,0,72.6168882057077,31.42567907958092,True,42,0.4862181583907099,59.0959907394691
42,2020-03-04,0,72.6168882057077,31.42567907958092,True,43,0.568995534049774,59.0959907394691
43,2020-03-05,0,72.6168882057077,31.42567907958092,True,44,0.6657151109627613,59.0959907394691
44,2020-03-06,0,72.6168882057077,31.42567907958092,True,45,0.7786698276553501,59.0959907394691
45,2020-03-07,0,72.6168882057077,31.42567907958092,True,46,0.9105094345221701,59.0959907394691
46,2020-03-08,0,72.6168882057077,31.42567907958092,True,47,1.0642885820501538,59.0959907394691
47,2020-03-09,0,72.6168882057077,31.42567907958092,True,48,1.243518614325259,59.0959907394691
48,2020-03-10,0,72.6168882057077,31.42567907958092,True,49,1.4522222193239853,59.0959907394691
49,2020-03-11,0,72.6168882057077,31.42567907958092,True,50,1.6949895079931252,59.0959907394691
50,2020-03-12,0,72.6168882057077,31.42567907958092,True,51,1.9770333178406374,59.0959907394691
51,2020-03-13,0,72.6168882057077,31.42567907958092,True,52,2.304240525968802,59.0959907394691
52,2020-03-14,0,72.6168882057077,31.42567907958092,True,53,2.6832148798157154,59.0959907394691
53,2020-03-15,0,72.6168882057077,31.42567907958092,True,54,3.121305297019983,59.0959907394691
54,2020-03-16,0,72.6168882057077,31.42567907958092,True,55,3.626611767952529,59.0959907394691
55,2020-03-17,0,72.6168882057077,31.42567907958092,True,56,4.207958991596662,59.0959907394691
56,2020-03-18,0,72.6168882057077,31.42567907958092,True,57,4.8748258510647355,59.0959907394691
57,2020-03-19,2,72.6168882057077,31.42567907958092,True,58,5.637217075773638,59.0959907394691
58,2020-03-20,2,72.6168882057077,31.42567907958092,True,59,6.505462387882238,59.0959907394691
59,2020-03-21,2,72.6168882057077,31.42567907958092,True,60,7.489928715402439,59.0959907394691
60,2020-03-22,6,72.6168882057077,31.42567907958092,True,61,8.600633465228249,59.0959907394691
61,2020-03-23,6,72.6168882057077,31.42567907958092,True,62,9.84675227069042,59.0959907394691
62,2020-03-24,6,72.6168882057077,31.42567907958092,True,63,11.236023868312902,59.0959907394691
63,2020-03-25,7,72.6168882057077,31.42567907958092,True,64,12.77406826323124,59.0959907394691
64,2020-03-26,15,72.6168882057077,31.42567907958092,True,65,14.463651802811679,59.0959907394691
65,2020-03-27,17,72.6168882057077,31.42567907958092,True,66,16.303952697993417,59.0959907394691
66,2020-03-28,17,72.6168882057077,31.42567907958092,True,67,18.289899916267554,59.0959907394691
67,2020-03-29,22,72.6168882057077,31.42567907958092,True,68,20.41167275522137,59.0959907394691
68,2020-03-30,27,72.6168882057077,31.42567907958092,True,69,22.65445247616158,59.0959907394691
69,2020-03-31,32,72.6168882057077,31.42567907958092,True,70,24.99850628268587,59.0959907394691
70,2020-04-01,32,72.6168882057077,31.42567907958092,True,71,27.419655117337154,59.0959907394691
71,2020-04-02,35,72.6168882057077,31.42567907958092,True,72,29.890131753701084,59.0959907394691
72,2020-04-03,35,72.6168882057077,31.42567907958092,True,73,32.379780986220304,59.0959907394691
73,2020-04-04,35,72.6168882057077,31.42567907958092,True,74,34.85750006206647,59.0959907394691
74,2020-04-05,37,72.6168882057077,31.42567907958092,True,75,37.29277711569407,59.0959907394691
75,2020-04-06,39,72.6168882057077,31.42567907958092,True,76,39.657168313566096,59.0959907394691
76,2020-04-07,39,72.6168882057077,31.42567907958092,True,77,41.92556511927358,59.0959907394691
77,2020-04-08,39,72.6168882057077,31.42567907958092,True,78,44.077138758910685,59.0959907394691
78,2020-04-09,48,72.6168882057077,31.42567907958092,True,79,46.09590060240323,59.0959907394691
79,2020-04-10,48,72.6168882057077,31.42567907958092,True,80,47.97087268416523,59.0959907394691
