,Report_Date,Papua New Guinea_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
142,2020-06-12,8,84.6778184265611,4.418936372639626,True,143,8.834692784800888,8.837848929073347
143,2020-06-13,8,84.6778184265611,4.418936372639626,True,144,8.835096906446948,8.837848929073347
144,2020-06-14,8,84.6778184265611,4.418936372639626,True,145,8.8354496848407,8.837848929073347
145,2020-06-15,8,84.6778184265611,4.418936372639626,True,146,8.835757639738242,8.837848929073347
146,2020-06-16,8,84.6778184265611,4.418936372639626,True,147,8.836026463791105,8.837848929073347
147,2020-06-17,8,84.6778184265611,4.418936372639626,True,148,8.836261127283748,8.837848929073347
148,2020-06-18,8,84.6778184265611,4.418936372639626,True,149,8.836465969653243,8.837848929073347
149,2020-06-19,8,84.6778184265611,4.418936372639626,True,150,8.836644779448477,8.837848929073347
150,2020-06-20,8,84.6778184265611,4.418936372639626,True,151,8.836800864180882,8.837848929073347
151,2020-06-21,8,84.6778184265611,4.418936372639626,True,152,8.836937111338367,8.837848929073347
152,2020-06-22,9,84.6778184265611,4.418936372639626,True,153,8.83705604167562,8.837848929073347
153,2020-06-23,9,84.6778184265611,4.418936372639626,True,154,8.83715985575485,8.837848929073347
154,2020-06-24,10,84.6778184265611,4.418936372639626,True,155,8.837250474589073,8.837848929073347
155,2020-06-25,10,84.6778184265611,4.418936372639626,True,156,8.837329575133149,8.837848929073347
156,2020-06-26,11,84.6778184265611,4.418936372639626,True,157,8.837398621274078,8.837848929073347
157,2020-06-27,11,84.6778184265611,4.418936372639626,True,158,8.837458890890092,8.837848929073347
158,2020-06-28,11,84.6778184265611,4.418936372639626,True,159,8.837511499476307,8.837848929073347
159,2020-06-29,11,84.6778184265611,4.418936372639626,True,160,8.83755742077186,8.837848929073347
160,2020-06-30,11,84.6778184265611,4.418936372639626,True,161,8.837597504768567,8.837848929073347
161,2020-07-01,11,84.6778184265611,4.418936372639626,True,162,8.837632493433086,8.837848929073347
162,2020-07-02,11,84.6778184265611,4.418936372639626,True,163,8.837663034432568,8.837848929073347
163,2020-07-03,11,84.6778184265611,4.418936372639626,True,164,8.837689693117124,8.837848929073347
164,2020-07-04,11,84.6778184265611,4.418936372639626,True,165,8.837712962980238,8.837848929073347
165,2020-07-05,11,84.6778184265611,4.418936372639626,True,166,8.837733274790425,8.837848929073347
166,2020-07-06,11,84.6778184265611,4.418936372639626,True,167,8.837751004562726,8.837848929073347
167,2020-07-07,11,84.6778184265611,4.418936372639626,True,168,8.837766480517399,8.837848929073347
168,2020-07-08,11,84.6778184265611,4.418936372639626,True,169,8.837779989154429,8.837848929073347
