,Report_Date,Marshall Islands_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
270,2020-10-18,0,344.8933813908976,5.6988308746601755,False,271,1.0237852712884958,0.0003769387455037683
271,2020-10-19,0,344.8933813908976,5.6988308746601755,False,272,1.053366050260072,0.0003769387455037683
272,2020-10-20,0,344.8933813908976,5.6988308746601755,False,273,1.0837122366286056,0.0003769387455037683
273,2020-10-21,0,344.8933813908976,5.6988308746601755,False,274,1.114838440163499,0.0003769387455037683
274,2020-10-22,0,344.8933813908976,5.6988308746601755,False,275,1.146759245550364,0.0003769387455037683
275,2020-10-23,0,344.8933813908976,5.6988308746601755,False,276,1.1794891912804162,0.0003769387455037683
276,2020-10-24,0,344.8933813908976,5.6988308746601755,False,277,1.2130427473975247,0.0003769387455037683
277,2020-10-25,0,344.8933813908976,5.6988308746601755,False,278,1.2474342920897281,0.0003769387455037683
278,2020-10-26,0,344.8933813908976,5.6988308746601755,False,279,1.2826780871154382,0.0003769387455037683
279,2020-10-27,0,344.8933813908976,5.6988308746601755,False,280,1.3187882520584306,0.0003769387455037683
280,2020-10-28,2,344.8933813908976,5.6988308746601755,False,281,1.3557787374099277,0.0003769387455037683
281,2020-10-29,2,344.8933813908976,5.6988308746601755,False,282,1.3936632964805695,0.0003769387455037683
282,2020-10-30,2,344.8933813908976,5.6988308746601755,False,283,1.432455456150103,0.0003769387455037683
283,2020-10-31,2,344.8933813908976,5.6988308746601755,False,284,1.4721684864678686,0.0003769387455037683
284,2020-11-01,2,344.8933813908976,5.6988308746601755,False,285,1.51281536912295,0.0003769387455037683
285,2020-11-02,2,344.8933813908976,5.6988308746601755,False,286,1.5544087648088556,0.0003769387455037683
286,2020-11-03,2,344.8933813908976,5.6988308746601755,False,287,1.5969609795141337,0.0003769387455037683
287,2020-11-04,2,344.8933813908976,5.6988308746601755,False,288,1.640483929777165,0.0003769387455037683
288,2020-11-05,1,344.8933813908976,5.6988308746601755,False,289,1.6849891069504934,0.0003769387455037683
289,2020-11-06,1,344.8933813908976,5.6988308746601755,False,290,1.7304875405276758,0.0003769387455037683
290,2020-11-07,1,344.8933813908976,5.6988308746601755,False,291,1.7769897605934077,0.0003769387455037683
291,2020-11-08,1,344.8933813908976,5.6988308746601755,False,292,1.8245057594658867,0.0003769387455037683
292,2020-11-09,1,344.8933813908976,5.6988308746601755,False,293,1.8730449526086883,0.0003769387455037683
293,2020-11-10,1,344.8933813908976,5.6988308746601755,False,294,1.9226161388981085,0.0003769387455037683
294,2020-11-11,1,344.8933813908976,5.6988308746601755,False,295,1.9732274603407374,0.0003769387455037683
295,2020-11-12,1,344.8933813908976,5.6988308746601755,False,296,2.0248863613448727,0.0003769387455037683
296,2020-11-13,1,344.8933813908976,5.6988308746601755,False,297,2.0775995476584836,0.0003769387455037683
297,2020-11-14,1,344.8933813908976,5.6988308746601755,False,298,2.13137294509539,0.0003769387455037683
298,2020-11-15,1,344.8933813908976,5.6988308746601755,False,299,2.186211658180369,0.0003769387455037683
299,2020-11-16,1,344.8933813908976,5.6988308746601755,False,300,2.2421199288526616,0.0003769387455037683
300,2020-11-17,4,344.8933813908976,5.6988308746601755,False,301,2.2991010953761006,0.0003769387455037683
301,2020-11-18,4,344.8933813908976,5.6988308746601755,False,302,2.3571575516124668,0.0003769387455037683
302,2020-11-19,4,344.8933813908976,5.6988308746601755,False,303,2.416290706822619,0.0003769387455037683
303,2020-11-20,4,344.8933813908976,5.6988308746601755,False,304,2.4765009461676355,0.0003769387455037683
304,2020-11-21,4,344.8933813908976,5.6988308746601755,False,305,2.537787592089131,0.0003769387455037683
305,2020-11-22,4,344.8933813908976,5.6988308746601755,False,306,2.600148866754412,0.0003769387455037683
306,2020-11-23,4,344.8933813908976,5.6988308746601755,False,307,2.6635818557576467,0.0003769387455037683
307,2020-11-24,4,344.8933813908976,5.6988308746601755,False,308,2.728082473273149,0.0003769387455037683
308,2020-11-25,4,344.8933813908976,5.6988308746601755,False,309,2.7936454288607315,0.0003769387455037683
309,2020-11-26,4,344.8933813908976,5.6988308746601755,False,310,2.860264196125858,0.0003769387455037683
310,2020-11-27,4,344.8933813908976,5.6988308746601755,False,311,2.927930983439115,0.0003769387455037683
311,2020-11-28,4,344.8933813908976,5.6988308746601755,False,312,2.99663670691996,0.0003769387455037683
312,2020-11-29,4,344.8933813908976,5.6988308746601755,False,313,3.066370965888968,0.0003769387455037683
313,2020-11-30,4,344.8933813908976,5.6988308746601755,False,314,3.137122020990482,0.0003769387455037683
314,2020-12-01,4,344.8933813908976,5.6988308746601755,False,315,3.208876775184024,0.0003769387455037683
315,2020-12-02,4,344.8933813908976,5.6988308746601755,False,316,3.2816207577976746,0.0003769387455037683
316,2020-12-03,4,344.8933813908976,5.6988308746601755,False,317,3.3553381118297825,0.0003769387455037683
317,2020-12-04,4,344.8933813908976,5.6988308746601755,False,318,3.4300115846771835,0.0003769387455037683
318,2020-12-05,4,344.8933813908976,5.6988308746601755,False,319,3.5056225224580606,0.0003769387455037683
319,2020-12-06,4,344.8933813908976,5.6988308746601755,False,320,3.582150868086098,0.0003769387455037683
320,2020-12-07,4,344.8933813908976,5.6988308746601755,False,321,3.6595751632392743,0.0003769387455037683
321,2020-12-08,4,344.8933813908976,5.6988308746601755,False,322,3.7378725543519367,0.0003769387455037683
322,2020-12-09,4,344.8933813908976,5.6988308746601755,False,323,3.8170188027425014,0.0003769387455037683
323,2020-12-10,4,344.8933813908976,5.6988308746601755,False,324,3.8969882989711726,0.0003769387455037683
324,2020-12-11,4,344.8933813908976,5.6988308746601755,False,325,3.9777540815030084,0.0003769387455037683
325,2020-12-12,4,344.8933813908976,5.6988308746601755,False,326,4.059287859731036,0.0003769387455037683
326,2020-12-13,4,344.8933813908976,5.6988308746601755,False,327,4.141560041392542,0.0003769387455037683
327,2020-12-14,4,344.8933813908976,5.6988308746601755,False,328,4.224539764388785,0.0003769387455037683
328,2020-12-15,4,344.8933813908976,5.6988308746601755,False,329,4.308194932994889,0.0003769387455037683
329,2020-12-16,4,344.8933813908976,5.6988308746601755,False,330,4.39249225842235,0.0003769387455037683
330,2020-12-17,4,344.8933813908976,5.6988308746601755,False,331,4.477397303671613,0.0003769387455037683
331,2020-12-18,4,344.8933813908976,5.6988308746601755,False,332,4.5628745325871956,0.0003769387455037683
332,2020-12-19,4,344.8933813908976,5.6988308746601755,False,333,4.648887363002394,0.0003769387455037683
333,2020-12-20,4,344.8933813908976,5.6988308746601755,False,334,4.735398223835596,0.0003769387455037683
