,Report_Date,Vietnam_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
235,2020-09-13,1063,202.78253266032883,752.4758076490383,True,236,982.4273392112614,1408.7561475022214
236,2020-09-14,1063,202.78253266032883,752.4758076490383,True,237,988.8916015371731,1408.7561475022214
237,2020-09-15,1063,202.78253266032883,752.4758076490383,True,238,995.3173779172754,1408.7561475022214
238,2020-09-16,1063,202.78253266032883,752.4758076490383,True,239,1001.7038608431841,1408.7561475022214
239,2020-09-17,1066,202.78253266032883,752.4758076490383,True,240,1008.0502667576268,1408.7561475022214
240,2020-09-18,1068,202.78253266032883,752.4758076490383,True,241,1014.3558362910875,1408.7561475022214
241,2020-09-19,1068,202.78253266032883,752.4758076490383,True,242,1020.619834469804,1408.7561475022214
242,2020-09-20,1068,202.78253266032883,752.4758076490383,True,243,1026.8415508953246,1408.7561475022214
243,2020-09-21,1068,202.78253266032883,752.4758076490383,True,244,1033.020299895882,1408.7561475022214
244,2020-09-22,1068,202.78253266032883,752.4758076490383,True,245,1039.155420649895,1408.7561475022214
245,2020-09-23,1069,202.78253266032883,752.4758076490383,True,246,1045.2462772819501,1408.7561475022214
246,2020-09-24,1069,202.78253266032883,752.4758076490383,True,247,1051.292258931667,1408.7561475022214
247,2020-09-25,1069,202.78253266032883,752.4758076490383,True,248,1057.2927797958807,1408.7561475022214
248,2020-09-26,1069,202.78253266032883,752.4758076490383,True,249,1063.2472791446362,1408.7561475022214
249,2020-09-27,1074,202.78253266032883,752.4758076490383,True,250,1069.1552213115028,1408.7561475022214
250,2020-09-28,1077,202.78253266032883,752.4758076490383,True,251,1075.0160956587792,1408.7561475022214
251,2020-09-29,1094,202.78253266032883,752.4758076490383,True,252,1080.8294165181676,1408.7561475022214
252,2020-09-30,1094,202.78253266032883,752.4758076490383,True,253,1086.5947231075481,1408.7561475022214
253,2020-10-01,1095,202.78253266032883,752.4758076490383,True,254,1092.311579424499,1408.7561475022214
254,2020-10-02,1096,202.78253266032883,752.4758076490383,True,255,1097.9795741172454,1408.7561475022214
255,2020-10-03,1096,202.78253266032883,752.4758076490383,True,256,1103.598320333732,1408.7561475022214
256,2020-10-04,1096,202.78253266032883,752.4758076490383,True,257,1109.1674555495529,1408.7561475022214
257,2020-10-05,1097,202.78253266032883,752.4758076490383,True,258,1114.6866413754701,1408.7561475022214
258,2020-10-06,1098,202.78253266032883,752.4758076490383,True,259,1120.1555633452947,1408.7561475022214
259,2020-10-07,1099,202.78253266032883,752.4758076490383,True,260,1125.5739306848898,1408.7561475022214
260,2020-10-08,1100,202.78253266032883,752.4758076490383,True,261,1130.941476063101,1408.7561475022214
261,2020-10-09,1105,202.78253266032883,752.4758076490383,True,262,1136.257955325395,1408.7561475022214
262,2020-10-10,1107,202.78253266032883,752.4758076490383,True,263,1141.523147211025,1408.7561475022214
263,2020-10-11,1109,202.78253266032883,752.4758076490383,True,264,1146.7368530545284,1408.7561475022214
264,2020-10-12,1110,202.78253266032883,752.4758076490383,True,265,1151.8988964723735,1408.7561475022214
265,2020-10-13,1113,202.78253266032883,752.4758076490383,True,266,1157.0091230355745,1408.7561475022214
266,2020-10-14,1122,202.78253266032883,752.4758076490383,True,267,1162.0673999290916,1408.7561475022214
267,2020-10-15,1124,202.78253266032883,752.4758076490383,True,268,1167.073615598829,1408.7561475022214
268,2020-10-16,1124,202.78253266032883,752.4758076490383,True,269,1172.027679387049,1408.7561475022214
269,2020-10-17,1126,202.78253266032883,752.4758076490383,True,270,1176.9295211570002,1408.7561475022214
270,2020-10-18,1134,202.78253266032883,752.4758076490383,True,271,1181.7790909075677,1408.7561475022214
271,2020-10-19,1140,202.78253266032883,752.4758076490383,True,272,1186.5763583787295,1408.7561475022214
272,2020-10-20,1141,202.78253266032883,752.4758076490383,True,273,1191.3213126486035,1408.7561475022214
273,2020-10-21,1144,202.78253266032883,752.4758076490383,True,274,1196.0139617228524,1408.7561475022214
