,Report_Date,Bulgaria_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
290,2020-11-07,74485,334.2255273780186,207490.2892269508,False,291,76388.02899011718,414980.57845390146
291,2020-11-08,75160,334.2255273780186,207490.2892269508,False,292,78558.37863801564,414980.57845390146
292,2020-11-09,78976,334.2255273780186,207490.2892269508,False,293,80775.68179299681,414980.57845390146
293,2020-11-10,83366,334.2255273780186,207490.2892269508,False,294,83040.12053149636,414980.57845390146
294,2020-11-11,87311,334.2255273780186,207490.2892269508,False,295,85351.82764928832,414980.57845390146
295,2020-11-12,90725,334.2255273780186,207490.2892269508,False,296,87710.8843013916,414980.57845390146
296,2020-11-13,94937,334.2255273780186,207490.2892269508,False,297,90117.31768335008,414980.57845390146
297,2020-11-14,97435,334.2255273780186,207490.2892269508,False,298,92571.09876639805,414980.57845390146
298,2020-11-15,98251,334.2255273780186,207490.2892269508,False,299,95072.14009953314,414980.57845390146
299,2020-11-16,101770,334.2255273780186,207490.2892269508,False,300,97620.29369196037,414980.57845390146
300,2020-11-17,106598,334.2255273780186,207490.2892269508,False,301,100215.34898974691,414980.57845390146
301,2020-11-18,110536,334.2255273780186,207490.2892269508,False,302,102857.03096082009,414980.57845390146
302,2020-11-19,114435,334.2255273780186,207490.2892269508,False,303,105544.99830264808,414980.57845390146
303,2020-11-20,118418,334.2255273780186,207490.2892269508,False,304,108278.84178704862,414980.57845390146
304,2020-11-21,120697,334.2255273780186,207490.2892269508,False,305,111058.08275656974,414980.57845390146
305,2020-11-22,121820,334.2255273780186,207490.2892269508,False,306,113882.17178677802,414980.57845390146
306,2020-11-23,124966,334.2255273780186,207490.2892269508,False,307,116750.48752855069,414980.57845390146
307,2020-11-24,129348,334.2255273780186,207490.2892269508,False,308,119662.33574410918,414980.57845390146
308,2020-11-25,133060,334.2255273780186,207490.2892269508,False,309,122616.9485500357,414980.57845390146
309,2020-11-26,136628,334.2255273780186,207490.2892269508,False,310,125613.48387988847,414980.57845390146
310,2020-11-27,139955,334.2255273780186,207490.2892269508,False,311,128651.02517826094,414980.57845390146
311,2020-11-28,141747,334.2255273780186,207490.2892269508,False,312,131728.5813372234,414980.57845390146
312,2020-11-29,142486,334.2255273780186,207490.2892269508,False,313,134845.08688504648,414980.57845390146
313,2020-11-30,145300,334.2255273780186,207490.2892269508,False,314,137999.40243592102,414980.57845390146
314,2020-12-01,148775,334.2255273780186,207490.2892269508,False,315,141190.31540808547,414980.57845390146
315,2020-12-02,151913,334.2255273780186,207490.2892269508,False,316,144416.54101633388,414980.57845390146
316,2020-12-03,155193,334.2255273780186,207490.2892269508,False,317,147676.72354333603,414980.57845390146
317,2020-12-04,158807,334.2255273780186,207490.2892269508,False,318,150969.43789254542,414980.57845390146
318,2020-12-05,160844,334.2255273780186,207490.2892269508,False,319,154293.1914237253,414980.57845390146
319,2020-12-06,161421,334.2255273780186,207490.2892269508,False,320,157646.42607030767,414980.57845390146
320,2020-12-07,164185,334.2255273780186,207490.2892269508,False,321,161027.52073590946,414980.57845390146
321,2020-12-08,168165,334.2255273780186,207490.2892269508,False,322,164434.79396540747,414980.57845390146
322,2020-12-09,171493,334.2255273780186,207490.2892269508,False,323,167866.50688401607,414980.57845390146
323,2020-12-10,174568,334.2255273780186,207490.2892269508,False,324,171320.8663958584,414980.57845390146
324,2020-12-11,177665,334.2255273780186,207490.2892269508,False,325,174796.02863157436,414980.57845390146
325,2020-12-12,178952,334.2255273780186,207490.2892269508,False,326,178290.10263260064,414980.57845390146
326,2020-12-13,179449,334.2255273780186,207490.2892269508,False,327,181801.15425791687,414980.57845390146
327,2020-12-14,181544,334.2255273780186,207490.2892269508,False,328,185327.210297275,414980.57845390146
328,2020-12-15,184287,334.2255273780186,207490.2892269508,False,329,188866.26277326475,414980.57845390146
329,2020-12-16,186246,334.2255273780186,207490.2892269508,False,330,192416.2734130225,414980.57845390146
330,2020-12-17,188288,334.2255273780186,207490.2892269508,False,331,195975.1782689806,414980.57845390146
331,2020-12-18,190027,334.2255273780186,207490.2892269508,False,332,199540.89246680832,414980.57845390146
332,2020-12-19,191029,334.2255273780186,207490.2892269508,False,333,203111.31505761517,414980.57845390146
333,2020-12-20,191029,334.2255273780186,207490.2892269508,False,334,206684.33395060577,414980.57845390146
