,Report_Date,Malta_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
87,2020-04-18,426,80.3745876523435,300.1612502565383,True,88,393.4227982037406,599.0065172827237
88,2020-04-19,427,80.3745876523435,300.1612502565383,True,89,404.6959045793478,599.0065172827237
89,2020-04-20,431,80.3745876523435,300.1612502565383,True,90,415.6431137781194,599.0065172827237
90,2020-04-21,443,80.3745876523435,300.1612502565383,True,91,426.24123330784306,599.0065172827237
91,2020-04-22,444,80.3745876523435,300.1612502565383,True,92,436.470918809945,599.0065172827237
92,2020-04-23,445,80.3745876523435,300.1612502565383,True,93,446.31666581485905,599.0065172827237
93,2020-04-24,447,80.3745876523435,300.1612502565383,True,94,455.7667292434946,599.0065172827237
94,2020-04-25,448,80.3745876523435,300.1612502565383,True,95,464.81297979665635,599.0065172827237
95,2020-04-26,448,80.3745876523435,300.1612502565383,True,96,473.45070749565326,599.0065172827237
96,2020-04-27,450,80.3745876523435,300.1612502565383,True,97,481.67838316818643,599.0065172827237
97,2020-04-28,458,80.3745876523435,300.1612502565383,True,98,489.4973886735455,599.0065172827237
98,2020-04-29,463,80.3745876523435,300.1612502565383,True,99,496.9117262135121,599.0065172827237
99,2020-04-30,465,80.3745876523435,300.1612502565383,True,100,503.9277162766121,599.0065172827237
100,2020-05-01,467,80.3745876523435,300.1612502565383,True,101,510.5536927135952,599.0065172827237
101,2020-05-02,468,80.3745876523435,300.1612502565383,True,102,516.7997022370258,599.0065172827237
102,2020-05-03,477,80.3745876523435,300.1612502565383,True,103,522.6772143634928,599.0065172827237
103,2020-05-04,480,80.3745876523435,300.1612502565383,True,104,528.1988465453442,599.0065172827237
104,2020-05-05,482,80.3745876523435,300.1612502565383,True,105,533.3781080268134,599.0065172827237
105,2020-05-06,484,80.3745876523435,300.1612502565383,True,106,538.2291648482459,599.0065172827237
106,2020-05-07,486,80.3745876523435,300.1612502565383,True,107,542.7666274387351,599.0065172827237
107,2020-05-08,489,80.3745876523435,300.1612502565383,True,108,547.0053613960699,599.0065172827237
108,2020-05-09,490,80.3745876523435,300.1612502565383,True,109,550.9603213574359,599.0065172827237
109,2020-05-10,496,80.3745876523435,300.1612502565383,True,110,554.6464073106647,599.0065172827237
110,2020-05-11,503,80.3745876523435,300.1612502565383,True,111,558.0783422742112,599.0065172827237
111,2020-05-12,506,80.3745876523435,300.1612502565383,True,112,561.270569970889,599.0065172827237
112,2020-05-13,508,80.3745876523435,300.1612502565383,True,113,564.2371709201796,599.0065172827237
113,2020-05-14,522,80.3745876523435,300.1612502565383,True,114,566.9917952604035,599.0065172827237
114,2020-05-15,532,80.3745876523435,300.1612502565383,True,115,569.5476105693213,599.0065172827237
115,2020-05-16,546,80.3745876523435,300.1612502565383,True,116,571.9172629649344,599.0065172827237
116,2020-05-17,553,80.3745876523435,300.1612502565383,True,117,574.1128498240232,599.0065172827237
117,2020-05-18,558,80.3745876523435,300.1612502565383,True,118,576.1459025425677,599.0065172827237
118,2020-05-19,569,80.3745876523435,300.1612502565383,True,119,578.0273778697725,599.0065172827237
119,2020-05-20,584,80.3745876523435,300.1612502565383,True,120,579.7676564677622,599.0065172827237
120,2020-05-21,599,80.3745876523435,300.1612502565383,True,121,581.3765474755851,599.0065172827237
121,2020-05-22,600,80.3745876523435,300.1612502565383,True,122,582.8632979838421,599.0065172827237
122,2020-05-23,609,80.3745876523435,300.1612502565383,True,123,584.236606451201,599.0065172827237
123,2020-05-24,610,80.3745876523435,300.1612502565383,True,124,585.5046392134965,599.0065172827237
124,2020-05-25,611,80.3745876523435,300.1612502565383,True,125,586.6750493481497,599.0065172827237
125,2020-05-26,611,80.3745876523435,300.1612502565383,True,126,587.7549972601093,599.0065172827237
126,2020-05-27,612,80.3745876523435,300.1612502565383,True,127,588.7511724497906,599.0065172827237
127,2020-05-28,616,80.3745876523435,300.1612502565383,True,128,589.6698160084079,599.0065172827237
128,2020-05-29,616,80.3745876523435,300.1612502565383,True,129,590.5167434617784,599.0065172827237
129,2020-05-30,618,80.3745876523435,300.1612502565383,True,130,591.2973676505067,599.0065172827237
130,2020-05-31,618,80.3745876523435,300.1612502565383,True,131,592.016721392949,599.0065172827237
131,2020-06-01,619,80.3745876523435,300.1612502565383,True,132,592.6794797281324,599.0065172827237
132,2020-06-02,620,80.3745876523435,300.1612502565383,True,133,593.2899815795206,599.0065172827237
133,2020-06-03,622,80.3745876523435,300.1612502565383,True,134,593.8522507178731,599.0065172827237
134,2020-06-04,622,80.3745876523435,300.1612502565383,True,135,594.3700159331044,599.0065172827237
135,2020-06-05,625,80.3745876523435,300.1612502565383,True,136,594.8467303516682,599.0065172827237
136,2020-06-06,627,80.3745876523435,300.1612502565383,True,137,595.2855898581679,599.0065172827237
137,2020-06-07,629,80.3745876523435,300.1612502565383,True,138,595.6895505982166,599.0065172827237
138,2020-06-08,630,80.3745876523435,300.1612502565383,True,139,596.0613455545296,599.0065172827237
139,2020-06-09,632,80.3745876523435,300.1612502565383,True,140,596.4035002003139,599.0065172827237
140,2020-06-10,635,80.3745876523435,300.1612502565383,True,141,596.7183472436325,599.0065172827237
141,2020-06-11,640,80.3745876523435,300.1612502565383,True,142,597.0080404839399,599.0065172827237
142,2020-06-12,645,80.3745876523435,300.1612502565383,True,143,597.2745678077368,599.0065172827237
