,Report_Date,Samoa_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
275,2020-10-23,0,369.92276198820645,4.064118978958528,False,276,0.440025521396725,0.0001595613284184365
276,2020-10-24,0,369.92276198820645,4.064118978958528,False,277,0.4528753914284878,0.0001595613284184365
277,2020-10-25,0,369.92276198820645,4.064118978958528,False,278,0.4660777620205046,0.0001595613284184365
278,2020-10-26,0,369.92276198820645,4.064118978958528,False,279,0.47964096089330355,0.0001595613284184365
279,2020-10-27,0,369.92276198820645,4.064118978958528,False,280,0.4935734333112109,0.0001595613284184365
280,2020-10-28,0,369.92276198820645,4.064118978958528,False,281,0.5078837387711034,0.0001595613284184365
281,2020-10-29,0,369.92276198820645,4.064118978958528,False,282,0.5225805473029185,0.0001595613284184365
282,2020-10-30,0,369.92276198820645,4.064118978958528,False,283,0.537672635363367,0.0001595613284184365
283,2020-10-31,0,369.92276198820645,4.064118978958528,False,284,0.5531688813041044,0.0001595613284184365
284,2020-11-01,0,369.92276198820645,4.064118978958528,False,285,0.5690782603954431,0.0001595613284184365
285,2020-11-02,0,369.92276198820645,4.064118978958528,False,286,0.5854098393865981,0.0001595613284184365
286,2020-11-03,0,369.92276198820645,4.064118978958528,False,287,0.6021727705834293,0.0001595613284184365
287,2020-11-04,0,369.92276198820645,4.064118978958528,False,288,0.6193762854247081,0.0001595613284184365
288,2020-11-05,0,369.92276198820645,4.064118978958528,False,289,0.6370296875380439,0.0001595613284184365
289,2020-11-06,0,369.92276198820645,4.064118978958528,False,290,0.655142345256865,0.0001595613284184365
290,2020-11-07,0,369.92276198820645,4.064118978958528,False,291,0.6737236835801523,0.0001595613284184365
291,2020-11-08,0,369.92276198820645,4.064118978958528,False,292,0.6927831755570729,0.0001595613284184365
292,2020-11-09,0,369.92276198820645,4.064118978958528,False,293,0.712330333079195,0.0001595613284184365
293,2020-11-10,0,369.92276198820645,4.064118978958528,False,294,0.7323746970636743,0.0001595613284184365
294,2020-11-11,0,369.92276198820645,4.064118978958528,False,295,0.7529258270115609,0.0001595613284184365
295,2020-11-12,0,369.92276198820645,4.064118978958528,False,296,0.7739932899263785,0.0001595613284184365
296,2020-11-13,0,369.92276198820645,4.064118978958528,False,297,0.7955866485791904,0.0001595613284184365
297,2020-11-14,0,369.92276198820645,4.064118978958528,False,298,0.8177154491076487,0.0001595613284184365
298,2020-11-15,0,369.92276198820645,4.064118978958528,False,299,0.8403892079379311,0.0001595613284184365
299,2020-11-16,0,369.92276198820645,4.064118978958528,False,300,0.8636173980200988,0.0001595613284184365
300,2020-11-17,0,369.92276198820645,4.064118978958528,False,301,0.8874094343691489,0.0001595613284184365
301,2020-11-18,1,369.92276198820645,4.064118978958528,False,302,0.9117746589060483,0.0001595613284184365
302,2020-11-19,1,369.92276198820645,4.064118978958528,False,303,0.9367223245951758,0.0001595613284184365
303,2020-11-20,1,369.92276198820645,4.064118978958528,False,304,0.9622615788769785,0.0001595613284184365
304,2020-11-21,1,369.92276198820645,4.064118978958528,False,305,0.9884014463972061,0.0001595613284184365
305,2020-11-22,1,369.92276198820645,4.064118978958528,False,306,1.0151508110368959,0.0001595613284184365
306,2020-11-23,1,369.92276198820645,4.064118978958528,False,307,1.042518397250229,0.0001595613284184365
307,2020-11-24,1,369.92276198820645,4.064118978958528,False,308,1.0705127507206214,0.0001595613284184365
308,2020-11-25,1,369.92276198820645,4.064118978958528,False,309,1.099142218348803,0.0001595613284184365
309,2020-11-26,1,369.92276198820645,4.064118978958528,False,310,1.1284149275902617,0.0001595613284184365
310,2020-11-27,2,369.92276198820645,4.064118978958528,False,311,1.158338765163279,0.0001595613284184365
311,2020-11-28,2,369.92276198820645,4.064118978958528,False,312,1.1889213551527615,0.0001595613284184365
312,2020-11-29,2,369.92276198820645,4.064118978958528,False,313,1.2201700365393373,0.0001595613284184365
313,2020-11-30,2,369.92276198820645,4.064118978958528,False,314,1.2520918401875456,0.0001595613284184365
314,2020-12-01,2,369.92276198820645,4.064118978958528,False,315,1.2846934653315225,0.0001595613284184365
315,2020-12-02,2,369.92276198820645,4.064118978958528,False,316,1.3179812556012778,0.0001595613284184365
316,2020-12-03,2,369.92276198820645,4.064118978958528,False,317,1.351961174637538,0.0001595613284184365
317,2020-12-04,2,369.92276198820645,4.064118978958528,False,318,1.386638781348012,0.0001595613284184365
318,2020-12-05,2,369.92276198820645,4.064118978958528,False,319,1.4220192048630402,0.0001595613284184365
319,2020-12-06,2,369.92276198820645,4.064118978958528,False,320,1.458107119253639,0.0001595613284184365
320,2020-12-07,2,369.92276198820645,4.064118978958528,False,321,1.4949067180800888,0.0001595613284184365
321,2020-12-08,2,369.92276198820645,4.064118978958528,False,322,1.5324216888443098,0.0001595613284184365
322,2020-12-09,2,369.92276198820645,4.064118978958528,False,323,1.5706551874243946,0.0001595613284184365
323,2020-12-10,2,369.92276198820645,4.064118978958528,False,324,1.6096098125745693,0.0001595613284184365
324,2020-12-11,2,369.92276198820645,4.064118978958528,False,325,1.649287580578815,0.0001595613284184365
325,2020-12-12,2,369.92276198820645,4.064118978958528,False,326,1.6896899001510237,0.0001595613284184365
326,2020-12-13,2,369.92276198820645,4.064118978958528,False,327,1.730817547679073,0.0001595613284184365
327,2020-12-14,2,369.92276198820645,4.064118978958528,False,328,1.7726706429144055,0.0001595613284184365
328,2020-12-15,2,369.92276198820645,4.064118978958528,False,329,1.8152486252126596,0.0001595613284184365
329,2020-12-16,2,369.92276198820645,4.064118978958528,False,330,1.858550230434364,0.0001595613284184365
330,2020-12-17,2,369.92276198820645,4.064118978958528,False,331,1.9025734686178997,0.0001595613284184365
331,2020-12-18,2,369.92276198820645,4.064118978958528,False,332,1.9473156025395653,0.0001595613284184365
332,2020-12-19,2,369.92276198820645,4.064118978958528,False,333,1.992773127277705,0.0001595613284184365
333,2020-12-20,2,369.92276198820645,4.064118978958528,False,334,2.0389417508994088,0.0001595613284184365
