,Report_Date,Mauritius_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
135,2020-06-05,337,71.32867219362782,170.25911634483188,True,136,340.50826041034867,340.5182326745048
136,2020-06-06,337,71.32867219362782,170.25911634483188,True,137,340.5097467821998,340.5182326745048
137,2020-06-07,337,71.32867219362782,170.25911634483188,True,138,340.5110116144853,340.5182326745048
138,2020-06-08,337,71.32867219362782,170.25911634483188,True,139,340.5120879257615,340.5182326745048
139,2020-06-09,337,71.32867219362782,170.25911634483188,True,140,340.5130038138118,340.5182326745048
140,2020-06-10,337,71.32867219362782,170.25911634483188,True,141,340.51378318889385,340.5182326745048
141,2020-06-11,337,71.32867219362782,170.25911634483188,True,142,340.5144463977517,340.5182326745048
142,2020-06-12,337,71.32867219362782,170.25911634483188,True,143,340.51501075465967,340.5182326745048
143,2020-06-13,337,71.32867219362782,170.25911634483188,True,144,340.5154909933426,340.5182326745048
144,2020-06-14,337,71.32867219362782,170.25911634483188,True,145,340.5158996515584,340.5182326745048
145,2020-06-15,337,71.32867219362782,170.25911634483188,True,146,340.5162473983735,340.5182326745048
146,2020-06-16,337,71.32867219362782,170.25911634483188,True,147,340.51654331266707,340.5182326745048
147,2020-06-17,337,71.32867219362782,170.25911634483188,True,148,340.51679512013374,340.5182326745048
148,2020-06-18,337,71.32867219362782,170.25911634483188,True,149,340.517009394964,340.5182326745048
149,2020-06-19,337,71.32867219362782,170.25911634483188,True,150,340.5171917314695,340.5182326745048
150,2020-06-20,337,71.32867219362782,170.25911634483188,True,151,340.5173468901292,340.5182326745048
151,2020-06-21,337,71.32867219362782,170.25911634483188,True,152,340.5174789218693,340.5182326745048
152,2020-06-22,340,71.32867219362782,170.25911634483188,True,153,340.5175912738209,340.5182326745048
153,2020-06-23,340,71.32867219362782,170.25911634483188,True,154,340.5176868793144,340.5182326745048
154,2020-06-24,341,71.32867219362782,170.25911634483188,True,155,340.5177682344615,340.5182326745048
155,2020-06-25,341,71.32867219362782,170.25911634483188,True,156,340.51783746332285,340.5182326745048
