,Report_Date,Burma_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
46,2020-03-08,0,75.77701260738544,20.693623301283267,True,47,0.5159677554379607,37.11132199797077
47,2020-03-09,0,75.77701260738544,20.693623301283267,True,48,0.5994019651606116,37.11132199797077
48,2020-03-10,0,75.77701260738544,20.693623301283267,True,49,0.696098063143163,37.11132199797077
49,2020-03-11,0,75.77701260738544,20.693623301283267,True,50,0.8080842203191774,37.11132199797077
50,2020-03-12,0,75.77701260738544,20.693623301283267,True,51,0.9376712190609379,37.11132199797077
51,2020-03-13,0,75.77701260738544,20.693623301283267,True,52,1.0874822975433684,37.11132199797077
52,2020-03-14,0,75.77701260738544,20.693623301283267,True,53,1.2604827228747677,37.11132199797077
53,2020-03-15,0,75.77701260738544,20.693623301283267,True,54,1.4600075831312163,37.11132199797077
54,2020-03-16,0,75.77701260738544,20.693623301283267,True,55,1.689785707166292,37.11132199797077
55,2020-03-17,0,75.77701260738544,20.693623301283267,True,56,1.9539569138579997,37.11132199797077
56,2020-03-18,0,75.77701260738544,20.693623301283267,True,57,2.257078964175289,37.11132199797077
57,2020-03-19,0,75.77701260738544,20.693623301283267,True,58,2.604119666232814,37.11132199797077
58,2020-03-20,0,75.77701260738544,20.693623301283267,True,59,3.000428624275602,37.11132199797077
59,2020-03-21,0,75.77701260738544,20.693623301283267,True,60,3.45168223283004,37.11132199797077
60,2020-03-22,0,75.77701260738544,20.693623301283267,True,61,3.963794863640525,37.11132199797077
61,2020-03-23,0,75.77701260738544,20.693623301283267,True,62,4.5427890143840575,37.11132199797077
62,2020-03-24,0,75.77701260738544,20.693623301283267,True,63,5.194617797553276,37.11132199797077
63,2020-03-25,0,75.77701260738544,20.693623301283267,True,64,5.924934915372505,37.11132199797077
64,2020-03-26,0,75.77701260738544,20.693623301283267,True,65,6.73881057160852,37.11132199797077
65,2020-03-27,8,75.77701260738544,20.693623301283267,True,66,7.640396913564884,37.11132199797077
66,2020-03-28,8,75.77701260738544,20.693623301283267,True,67,8.632553663413011,37.11132199797077
67,2020-03-29,10,75.77701260738544,20.693623301283267,True,68,9.716453291250406,37.11132199797077
68,2020-03-30,14,75.77701260738544,20.693623301283267,True,69,10.891194559849062,37.11132199797077
69,2020-03-31,15,75.77701260738544,20.693623301283267,True,70,12.153462048974507,37.11132199797077
70,2020-04-01,15,75.77701260738544,20.693623301283267,True,71,13.497275287331103,37.11132199797077
71,2020-04-02,20,75.77701260738544,20.693623301283267,True,72,14.913872060411295,37.11132199797077
72,2020-04-03,20,75.77701260738544,20.693623301283267,True,73,16.391764312879424,37.11132199797077
73,2020-04-04,21,75.77701260738544,20.693623301283267,True,74,17.916990878275836,37.11132199797077
74,2020-04-05,21,75.77701260738544,20.693623301283267,True,75,19.473569859818685,37.11132199797077
75,2020-04-06,22,75.77701260738544,20.693623301283267,True,76,21.04412774579454,37.11132199797077
76,2020-04-07,22,75.77701260738544,20.693623301283267,True,77,22.61065690800127,37.11132199797077
77,2020-04-08,22,75.77701260738544,20.693623301283267,True,78,24.155333333743393,37.11132199797077
78,2020-04-09,23,75.77701260738544,20.693623301283267,True,79,25.661316806845512,37.11132199797077
79,2020-04-10,27,75.77701260738544,20.693623301283267,True,80,27.113458582504126,37.11132199797077
