,Report_Date,Bolivia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
140,2020-06-10,15281,183.73542576589347,65095.013345134335,True,141,14937.952582589827,109841.48224531769
141,2020-06-11,16165,183.73542576589347,65095.013345134335,True,142,15581.941413851115,109841.48224531769
142,2020-06-12,16929,183.73542576589347,65095.013345134335,True,143,16249.778802204286,109841.48224531769
143,2020-06-13,17842,183.73542576589347,65095.013345134335,True,144,16942.008244830875,109841.48224531769
144,2020-06-14,18459,183.73542576589347,65095.013345134335,True,145,17659.155879479815,109841.48224531769
145,2020-06-15,19073,183.73542576589347,65095.013345134335,True,146,18401.727403653378,109841.48224531769
146,2020-06-16,19883,183.73542576589347,65095.013345134335,True,147,19170.204840865827,109841.48224531769
147,2020-06-17,20685,183.73542576589347,65095.013345134335,True,148,19965.043163238894,109841.48224531769
148,2020-06-18,21499,183.73542576589347,65095.013345134335,True,149,20786.66678219634,109841.48224531769
149,2020-06-19,22476,183.73542576589347,65095.013345134335,True,150,21635.465921678122,109841.48224531769
150,2020-06-20,23512,183.73542576589347,65095.013345134335,True,151,22511.792891091227,109841.48224531769
151,2020-06-21,24388,183.73542576589347,65095.013345134335,True,152,23415.95827811958,109841.48224531769
152,2020-06-22,25493,183.73542576589347,65095.013345134335,True,153,24348.22708449729,109841.48224531769
153,2020-06-23,26389,183.73542576589347,65095.013345134335,True,154,25308.8148308629,109841.48224531769
154,2020-06-24,27487,183.73542576589347,65095.013345134335,True,155,26297.883659812203,109841.48224531769
155,2020-06-25,28503,183.73542576589347,65095.013345134335,True,156,27315.538469196177,109841.48224531769
156,2020-06-26,29423,183.73542576589347,65095.013345134335,True,157,28361.823110508834,109841.48224531769
157,2020-06-27,30676,183.73542576589347,65095.013345134335,True,158,29436.716689809648,109841.48224531769
158,2020-06-28,31524,183.73542576589347,65095.013345134335,True,159,30540.130010956207,109841.48224531769
159,2020-06-29,32125,183.73542576589347,65095.013345134335,True,160,31671.902202908776,109841.48224531769
160,2020-06-30,33219,183.73542576589347,65095.013345134335,True,161,32831.79757443545,109841.48224531769
161,2020-07-01,34227,183.73542576589347,65095.013345134335,True,162,34019.50274061479,109841.48224531769
162,2020-07-02,35528,183.73542576589347,65095.013345134335,True,163,35234.62406603162,109841.48224531769
163,2020-07-03,36818,183.73542576589347,65095.013345134335,True,164,36476.685469418764,109841.48224531769
164,2020-07-04,38071,183.73542576589347,65095.013345134335,True,165,37745.126633652326,109841.48224531769
165,2020-07-05,39297,183.73542576589347,65095.013345134335,True,166,39039.30166340668,109841.48224531769
166,2020-07-06,40509,183.73542576589347,65095.013345134335,True,167,40358.47823037876,109841.48224531769
167,2020-07-07,41545,183.73542576589347,65095.013345134335,True,168,41701.83724277377,109841.48224531769
168,2020-07-08,42984,183.73542576589347,65095.013345134335,True,169,43068.47307169805,109841.48224531769
169,2020-07-09,44113,183.73542576589347,65095.013345134335,True,170,44457.39436224341,109841.48224531769
170,2020-07-10,45565,183.73542576589347,65095.013345134335,True,171,45867.52545140073,109841.48224531769
171,2020-07-11,47200,183.73542576589347,65095.013345134335,True,172,47297.7084085674,109841.48224531769
172,2020-07-12,48187,183.73542576589347,65095.013345134335,True,173,48746.705707388384,109841.48224531769
173,2020-07-13,49250,183.73542576589347,65095.013345134335,True,174,50213.203530096274,109841.48224531769
174,2020-07-14,50867,183.73542576589347,65095.013345134335,True,175,51695.81569750997,109841.48224531769
175,2020-07-15,52218,183.73542576589347,65095.013345134335,True,176,53193.08820955732,109841.48224531769
176,2020-07-16,54156,183.73542576589347,65095.013345134335,True,177,54703.50437275573,109841.48224531769
177,2020-07-17,56102,183.73542576589347,65095.013345134335,True,178,56225.49048268843,109841.48224531769
178,2020-07-18,58138,183.73542576589347,65095.013345134335,True,179,57757.42202132458,109841.48224531769
179,2020-07-19,59582,183.73542576589347,65095.013345134335,True,180,59297.630321229364,109841.48224531769
180,2020-07-20,60991,183.73542576589347,65095.013345134335,True,181,60844.4096414723,109841.48224531769
181,2020-07-21,62357,183.73542576589347,65095.013345134335,True,182,62396.0245935333,109841.48224531769
182,2020-07-22,64135,183.73542576589347,65095.013345134335,True,183,63950.71784988717,109841.48224531769
183,2020-07-23,65252,183.73542576589347,65095.013345134335,True,184,65506.71806334846,109841.48224531769
184,2020-07-24,66456,183.73542576589347,65095.013345134335,True,185,67062.24792179803,109841.48224531769
185,2020-07-25,68281,183.73542576589347,65095.013345134335,True,186,68615.5322606754,109841.48224531769
186,2020-07-26,69429,183.73542576589347,65095.013345134335,True,187,70164.80615466235,109841.48224531769
187,2020-07-27,71181,183.73542576589347,65095.013345134335,True,188,71708.3229103288,109841.48224531769
188,2020-07-28,72327,183.73542576589347,65095.013345134335,True,189,73244.36188315223,109841.48224531769
189,2020-07-29,73534,183.73542576589347,65095.013345134335,True,190,74771.23604521598,109841.48224531769
190,2020-07-30,75234,183.73542576589347,65095.013345134335,True,191,76287.29923396645,109841.48224531769
191,2020-07-31,76789,183.73542576589347,65095.013345134335,True,192,77790.95301756388,109841.48224531769
192,2020-08-01,78793,183.73542576589347,65095.013345134335,True,193,79280.65311846943,109841.48224531769
193,2020-08-02,80153,183.73542576589347,65095.013345134335,True,194,80754.91534382595,109841.48224531769
194,2020-08-03,81846,183.73542576589347,65095.013345134335,True,195,82212.320978748,109841.48224531769
195,2020-08-04,83361,183.73542576589347,65095.013345134335,True,196,83651.5216066659,109841.48224531769
196,2020-08-05,85141,183.73542576589347,65095.013345134335,True,197,85071.24332918959,109841.48224531769
197,2020-08-06,86423,183.73542576589347,65095.013345134335,True,198,86470.29036639484,109841.48224531769
198,2020-08-07,87891,183.73542576589347,65095.013345134335,True,199,87847.54802681245,109841.48224531769
199,2020-08-08,89055,183.73542576589347,65095.013345134335,True,200,89201.98504456267,109841.48224531769
200,2020-08-09,89999,183.73542576589347,65095.013345134335,True,201,90532.65528886886,109841.48224531769
201,2020-08-10,91635,183.73542576589347,65095.013345134335,True,202,91838.69885848372,109841.48224531769
202,2020-08-11,93328,183.73542576589347,65095.013345134335,True,203,93119.34258025078,109841.48224531769
203,2020-08-12,95071,183.73542576589347,65095.013345134335,True,204,94373.89993702213,109841.48224531769
204,2020-08-13,96459,183.73542576589347,65095.013345134335,True,205,95601.77045538872,109841.48224531769
205,2020-08-14,97950,183.73542576589347,65095.013345134335,True,206,96802.4385881137,109841.48224531769
206,2020-08-15,99146,183.73542576589347,65095.013345134335,True,207,97975.47212976596,109841.48224531769
207,2020-08-16,100344,183.73542576589347,65095.013345134335,True,208,99120.5202068332,109841.48224531769
208,2020-08-17,100344,183.73542576589347,65095.013345134335,True,209,100237.31088556435,109841.48224531769
