,Report_Date,Ghana_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
284,2020-11-01,48124,172.80341175162485,25005.901195799543,True,285,49565.032566980946,49973.9394225275
285,2020-11-02,48200,172.80341175162485,25005.901195799543,True,286,49583.23850292396,49973.9394225275
286,2020-11-03,48200,172.80341175162485,25005.901195799543,True,287,49600.70869759767,49973.9394225275
287,2020-11-04,48643,172.80341175162485,25005.901195799543,True,288,49617.47239219773,49973.9394225275
288,2020-11-05,48788,172.80341175162485,25005.901195799543,True,289,49633.55770508203,49973.9394225275
289,2020-11-06,48788,172.80341175162485,25005.901195799543,True,290,49648.99167172476,49973.9394225275
290,2020-11-07,48904,172.80341175162485,25005.901195799543,True,291,49663.800283507866,49973.9394225275
291,2020-11-08,49102,172.80341175162485,25005.901195799543,True,292,49678.00852536107,49973.9394225275
292,2020-11-09,49202,172.80341175162485,25005.901195799543,True,293,49691.6404122646,49973.9394225275
293,2020-11-10,49302,172.80341175162485,25005.901195799543,True,294,49704.71902462959,49973.9394225275
294,2020-11-11,49302,172.80341175162485,25005.901195799543,True,295,49717.26654257375,49973.9394225275
295,2020-11-12,49957,172.80341175162485,25005.901195799543,True,296,49729.30427911086,49973.9394225275
296,2020-11-13,50018,172.80341175162485,25005.901195799543,True,297,49740.85271227395,49973.9394225275
297,2020-11-14,50018,172.80341175162485,25005.901195799543,True,298,49751.931516193035,49973.9394225275
298,2020-11-15,50123,172.80341175162485,25005.901195799543,True,299,49762.5595911494,49973.9394225275
299,2020-11-16,50376,172.80341175162485,25005.901195799543,True,300,49772.75509262868,49973.9394225275
300,2020-11-17,50376,172.80341175162485,25005.901195799543,True,301,49782.53545939579,49973.9394225275
301,2020-11-18,50457,172.80341175162485,25005.901195799543,True,302,49791.91744061544,49973.9394225275
302,2020-11-19,50631,172.80341175162485,25005.901195799543,True,303,49800.91712204165,49973.9394225275
303,2020-11-20,50631,172.80341175162485,25005.901195799543,True,304,49809.549951300425,49973.9394225275
304,2020-11-21,50717,172.80341175162485,25005.901195799543,True,305,49817.8307622897,49973.9394225275
305,2020-11-22,50874,172.80341175162485,25005.901195799543,True,306,49825.77379872048,49973.9394225275
306,2020-11-23,50941,172.80341175162485,25005.901195799543,True,307,49833.39273682345,49973.9394225275
307,2020-11-24,51184,172.80341175162485,25005.901195799543,True,308,49840.70070724467,49973.9394225275
308,2020-11-25,51225,172.80341175162485,25005.901195799543,True,309,49847.710316154495,49973.9394225275
309,2020-11-26,51225,172.80341175162485,25005.901195799543,True,310,49854.43366559269,49973.9394225275
310,2020-11-27,51225,172.80341175162485,25005.901195799543,True,311,49860.88237307356,49973.9394225275
311,2020-11-28,51379,172.80341175162485,25005.901195799543,True,312,49867.06759047346,49973.9394225275
312,2020-11-29,51569,172.80341175162485,25005.901195799543,True,313,49873.00002222351,49973.9394225275
313,2020-11-30,51667,172.80341175162485,25005.901195799543,True,314,49878.68994282962,49973.9394225275
314,2020-12-01,51667,172.80341175162485,25005.901195799543,True,315,49884.147213741526,49973.9394225275
315,2020-12-02,51667,172.80341175162485,25005.901195799543,True,316,49889.38129959214,49973.9394225275
316,2020-12-03,51667,172.80341175162485,25005.901195799543,True,317,49894.40128382812,49973.9394225275
317,2020-12-04,52096,172.80341175162485,25005.901195799543,True,318,49899.215883752004,49973.9394225275
318,2020-12-05,52096,172.80341175162485,25005.901195799543,True,319,49903.83346499584,49973.9394225275
319,2020-12-06,52274,172.80341175162485,25005.901195799543,True,320,49908.26205544574,49973.9394225275
320,2020-12-07,52274,172.80341175162485,25005.901195799543,True,321,49912.50935863628,49973.9394225275
321,2020-12-08,52500,172.80341175162485,25005.901195799543,True,322,49916.58276663327,49973.9394225275
322,2020-12-09,52622,172.80341175162485,25005.901195799543,True,323,49920.48937242274,49973.9394225275
323,2020-12-10,52738,172.80341175162485,25005.901195799543,True,324,49924.23598182369,49973.9394225275
324,2020-12-11,52738,172.80341175162485,25005.901195799543,True,325,49927.82912494141,49973.9394225275
325,2020-12-12,52933,172.80341175162485,25005.901195799543,True,326,49931.27506717816,49973.9394225275
326,2020-12-13,52933,172.80341175162485,25005.901195799543,True,327,49934.57981981678,49973.9394225275
327,2020-12-14,53014,172.80341175162485,25005.901195799543,True,328,49937.74915019308,49973.9394225275
328,2020-12-15,53270,172.80341175162485,25005.901195799543,True,329,49940.78859147179,49973.9394225275
329,2020-12-16,53386,172.80341175162485,25005.901195799543,True,330,49943.70345204088,49973.9394225275
330,2020-12-17,53553,172.80341175162485,25005.901195799543,True,331,49946.498824537994,49973.9394225275
331,2020-12-18,53653,172.80341175162485,25005.901195799543,True,332,49949.17959452308,49973.9394225275
332,2020-12-19,53653,172.80341175162485,25005.901195799543,True,333,49951.75044880996,49973.9394225275
333,2020-12-20,53653,172.80341175162485,25005.901195799543,True,334,49954.21588347002,49973.9394225275
