,Report_Date,Saint Kitts and Nevis_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
293,2020-11-10,19,77.09993073495481,8.984762307529293,True,294,17.96952461447295,17.969524615056347
294,2020-11-11,19,77.09993073495481,8.984762307529293,True,295,17.96952461453465,17.969524615056347
295,2020-11-12,19,77.09993073495481,8.984762307529293,True,296,17.969524614589847,17.969524615056347
296,2020-11-13,19,77.09993073495481,8.984762307529293,True,297,17.969524614639234,17.969524615056347
297,2020-11-14,19,77.09993073495481,8.984762307529293,True,298,17.969524614683415,17.969524615056347
298,2020-11-15,19,77.09993073495481,8.984762307529293,True,299,17.96952461472294,17.969524615056347
299,2020-11-16,19,77.09993073495481,8.984762307529293,True,300,17.9695246147583,17.969524615056347
300,2020-11-17,19,77.09993073495481,8.984762307529293,True,301,17.969524614789936,17.969524615056347
301,2020-11-18,19,77.09993073495481,8.984762307529293,True,302,17.96952461481824,17.969524615056347
302,2020-11-19,19,77.09993073495481,8.984762307529293,True,303,17.96952461484356,17.969524615056347
303,2020-11-20,19,77.09993073495481,8.984762307529293,True,304,17.969524614866213,17.969524615056347
304,2020-11-21,19,77.09993073495481,8.984762307529293,True,305,17.969524614886485,17.969524615056347
305,2020-11-22,20,77.09993073495481,8.984762307529293,True,306,17.969524614904614,17.969524615056347
306,2020-11-23,20,77.09993073495481,8.984762307529293,True,307,17.969524614920836,17.969524615056347
307,2020-11-24,22,77.09993073495481,8.984762307529293,True,308,17.96952461493535,17.969524615056347
308,2020-11-25,22,77.09993073495481,8.984762307529293,True,309,17.969524614948334,17.969524615056347
309,2020-11-26,22,77.09993073495481,8.984762307529293,True,310,17.969524614959948,17.969524615056347
310,2020-11-27,22,77.09993073495481,8.984762307529293,True,311,17.96952461497034,17.969524615056347
311,2020-11-28,22,77.09993073495481,8.984762307529293,True,312,17.969524614979637,17.969524615056347
312,2020-11-29,22,77.09993073495481,8.984762307529293,True,313,17.969524614987954,17.969524615056347
313,2020-11-30,22,77.09993073495481,8.984762307529293,True,314,17.969524614995397,17.969524615056347
314,2020-12-01,22,77.09993073495481,8.984762307529293,True,315,17.969524615002054,17.969524615056347
315,2020-12-02,22,77.09993073495481,8.984762307529293,True,316,17.96952461500801,17.969524615056347
316,2020-12-03,22,77.09993073495481,8.984762307529293,True,317,17.969524615013338,17.969524615056347
317,2020-12-04,22,77.09993073495481,8.984762307529293,True,318,17.969524615018102,17.969524615056347
318,2020-12-05,25,77.09993073495481,8.984762307529293,True,319,17.96952461502237,17.969524615056347
319,2020-12-06,25,77.09993073495481,8.984762307529293,True,320,17.969524615026184,17.969524615056347
320,2020-12-07,25,77.09993073495481,8.984762307529293,True,321,17.9695246150296,17.969524615056347
321,2020-12-08,25,77.09993073495481,8.984762307529293,True,322,17.969524615032654,17.969524615056347
322,2020-12-09,25,77.09993073495481,8.984762307529293,True,323,17.969524615035382,17.969524615056347
323,2020-12-10,26,77.09993073495481,8.984762307529293,True,324,17.96952461503783,17.969524615056347
324,2020-12-11,27,77.09993073495481,8.984762307529293,True,325,17.969524615040015,17.969524615056347
325,2020-12-12,27,77.09993073495481,8.984762307529293,True,326,17.96952461504197,17.969524615056347
326,2020-12-13,27,77.09993073495481,8.984762307529293,True,327,17.96952461504372,17.969524615056347
327,2020-12-14,28,77.09993073495481,8.984762307529293,True,328,17.969524615045287,17.969524615056347
328,2020-12-15,28,77.09993073495481,8.984762307529293,True,329,17.96952461504669,17.969524615056347
329,2020-12-16,28,77.09993073495481,8.984762307529293,True,330,17.969524615047945,17.969524615056347
330,2020-12-17,28,77.09993073495481,8.984762307529293,True,331,17.969524615049064,17.969524615056347
331,2020-12-18,30,77.09993073495481,8.984762307529293,True,332,17.969524615050066,17.969524615056347
332,2020-12-19,30,77.09993073495481,8.984762307529293,True,333,17.969524615050965,17.969524615056347
333,2020-12-20,30,77.09993073495481,8.984762307529293,True,334,17.969524615051768,17.969524615056347
