,Report_Date,Canada_manitoba_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
35,2020-02-26,0,76.44627338177493,198.8132873990937,True,36,0.8976121771389951,351.92203057864396
36,2020-02-27,0,76.44627338177493,198.8132873990937,True,37,1.0431213423580876,351.92203057864396
37,2020-02-28,0,76.44627338177493,198.8132873990937,True,38,1.2121464836226659,351.92203057864396
38,2020-02-29,0,76.44627338177493,198.8132873990937,True,39,1.4084628257172993,351.92203057864396
39,2020-03-01,0,76.44627338177493,198.8132873990937,True,40,1.6364428395283623,351.92203057864396
40,2020-03-02,0,76.44627338177493,198.8132873990937,True,41,1.9011476415472133,351.92203057864396
41,2020-03-03,0,76.44627338177493,198.8132873990937,True,42,2.208431297388479,351.92203057864396
42,2020-03-04,0,76.44627338177493,198.8132873990937,True,43,2.5650594646382276,351.92203057864396
43,2020-03-05,0,76.44627338177493,198.8132873990937,True,44,2.9788438242799167,351.92203057864396
44,2020-03-06,0,76.44627338177493,198.8132873990937,True,45,3.4587936964119828,351.92203057864396
45,2020-03-07,0,76.44627338177493,198.8132873990937,True,46,4.015286083502319,351.92203057864396
46,2020-03-08,0,76.44627338177493,198.8132873990937,True,47,4.660255091362336,351.92203057864396
47,2020-03-09,0,76.44627338177493,198.8132873990937,True,48,5.407401190166052,351.92203057864396
48,2020-03-10,0,76.44627338177493,198.8132873990937,True,49,6.272420025994208,351.92203057864396
49,2020-03-11,0,76.44627338177493,198.8132873990937,True,50,7.273249391122895,351.92203057864396
50,2020-03-12,0,76.44627338177493,198.8132873990937,True,51,8.430331403463585,351.92203057864396
51,2020-03-13,4,76.44627338177493,198.8132873990937,True,52,9.766884808544114,351.92203057864396
52,2020-03-14,4,76.44627338177493,198.8132873990937,True,53,11.309179462311205,351.92203057864396
53,2020-03-15,4,76.44627338177493,198.8132873990937,True,54,13.086801334154329,351.92203057864396
54,2020-03-16,7,76.44627338177493,198.8132873990937,True,55,15.132891650894557,351.92203057864396
55,2020-03-17,8,76.44627338177493,198.8132873990937,True,56,17.48433798595373,351.92203057864396
56,2020-03-18,15,76.44627338177493,198.8132873990937,True,57,20.181888167695526,351.92203057864396
57,2020-03-19,17,76.44627338177493,198.8132873990937,True,58,23.270149968382135,351.92203057864396
58,2020-03-20,17,76.44627338177493,198.8132873990937,True,59,26.797431007426226,351.92203057864396
59,2020-03-21,18,76.44627338177493,198.8132873990937,True,60,30.815364873742798,351.92203057864396
60,2020-03-22,20,76.44627338177493,198.8132873990937,True,61,35.378262328287306,351.92203057864396
61,2020-03-23,20,76.44627338177493,198.8132873990937,True,62,40.542122364373206,351.92203057864396
62,2020-03-24,21,76.44627338177493,198.8132873990937,True,63,46.36323930965541,351.92203057864396
63,2020-03-25,35,76.44627338177493,198.8132873990937,True,64,52.8963520813435,351.92203057864396
64,2020-03-26,36,76.44627338177493,198.8132873990937,True,65,60.19230352732246,351.92203057864396
65,2020-03-27,39,76.44627338177493,198.8132873990937,True,66,68.29521464197414,351.92203057864396
66,2020-03-28,64,76.44627338177493,198.8132873990937,True,67,77.23923229398918,351.92203057864396
67,2020-03-29,72,76.44627338177493,198.8132873990937,True,68,87.04497939675012,351.92203057864396
68,2020-03-30,96,76.44627338177493,198.8132873990937,True,69,97.71591863704518,351.92203057864396
69,2020-03-31,103,76.44627338177493,198.8132873990937,True,70,109.2349251476727,351.92203057864396
70,2020-04-01,127,76.44627338177493,198.8132873990937,True,71,121.56143448200838,351.92203057864396
71,2020-04-02,167,76.44627338177493,198.8132873990937,True,72,134.62957035840765,351.92203057864396
72,2020-04-03,182,76.44627338177493,198.8132873990937,True,73,148.34764179612452,351.92203057864396
73,2020-04-04,182,76.44627338177493,198.8132873990937,True,74,162.59931661112694,351.92203057864396
74,2020-04-05,203,76.44627338177493,198.8132873990937,True,75,177.2466247969104,351.92203057864396
75,2020-04-06,203,76.44627338177493,198.8132873990937,True,76,192.13473508960354,351.92203057864396
76,2020-04-07,217,76.44627338177493,198.8132873990937,True,77,207.09821286008378,351.92203057864396
77,2020-04-08,217,76.44627338177493,198.8132873990937,True,78,221.96825182768902,351.92203057864396
78,2020-04-09,221,76.44627338177493,198.8132873990937,True,79,236.58022205305323,351.92203057864396
79,2020-04-10,230,76.44627338177493,198.8132873990937,True,80,250.78082663538655,351.92203057864396
