,Report_Date,Monaco_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
115,2020-05-16,96,68.91715356299304,48.72317113311457,True,116,97.40895729532866,97.4462649125697
116,2020-05-17,96,68.91715356299304,48.72317113311457,True,117,97.41470697747005,97.4462649125697
117,2020-05-18,97,68.91715356299304,48.72317113311457,True,118,97.41957262095109,97.4462649125697
118,2020-05-19,97,68.91715356299304,48.72317113311457,True,119,97.42369008155465,97.4462649125697
119,2020-05-20,97,68.91715356299304,48.72317113311457,True,120,97.42717435684919,97.4462649125697
120,2020-05-21,97,68.91715356299304,48.72317113311457,True,121,97.43012278302548,97.4462649125697
121,2020-05-22,97,68.91715356299304,48.72317113311457,True,122,97.43261774335242,97.4462649125697
122,2020-05-23,98,68.91715356299304,48.72317113311457,True,123,97.434728962411,97.4462649125697
123,2020-05-24,98,68.91715356299304,48.72317113311457,True,124,97.43651544913413,97.4462649125697
124,2020-05-25,98,68.91715356299304,48.72317113311457,True,125,97.43802714218143,97.4462649125697
125,2020-05-26,98,68.91715356299304,48.72317113311457,True,126,97.4393063030843,97.4462649125697
126,2020-05-27,98,68.91715356299304,48.72317113311457,True,127,97.44038869570934,97.4462649125697
127,2020-05-28,98,68.91715356299304,48.72317113311457,True,128,97.44130458473006,97.4462649125697
128,2020-05-29,98,68.91715356299304,48.72317113311457,True,129,97.44207958081964,97.4462649125697
129,2020-05-30,99,68.91715356299304,48.72317113311457,True,130,97.4427353560521,97.4462649125697
130,2020-05-31,99,68.91715356299304,48.72317113311457,True,131,97.44329024941203,97.4462649125697
131,2020-06-01,99,68.91715356299304,48.72317113311457,True,132,97.44375977927096,97.4462649125697
132,2020-06-02,99,68.91715356299304,48.72317113311457,True,133,97.4441570771083,97.4462649125697
133,2020-06-03,99,68.91715356299304,48.72317113311457,True,134,97.44449325456866,97.4462649125697
134,2020-06-04,99,68.91715356299304,48.72317113311457,True,135,97.4447777140934,97.4462649125697
135,2020-06-05,99,68.91715356299304,48.72317113311457,True,136,97.44501841179466,97.4462649125697
136,2020-06-06,99,68.91715356299304,48.72317113311457,True,137,97.44522207991021,97.4462649125697
137,2020-06-07,99,68.91715356299304,48.72317113311457,True,138,97.44539441505086,97.4462649125697
138,2020-06-08,99,68.91715356299304,48.72317113311457,True,139,97.44554023749822,97.4462649125697
139,2020-06-09,99,68.91715356299304,48.72317113311457,True,140,97.44566362600392,97.4462649125697
140,2020-06-10,99,68.91715356299304,48.72317113311457,True,141,97.44576803185593,97.4462649125697
141,2020-06-11,99,68.91715356299304,48.72317113311457,True,142,97.44585637540105,97.4462649125697
142,2020-06-12,99,68.91715356299304,48.72317113311457,True,143,97.44593112772034,97.4462649125697
