,Report_Date,Norway_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
150,2020-06-20,8742,69.89728492809405,4238.837110194947,True,151,8475.917447603933,8477.580223229419
151,2020-06-21,8745,69.89728492809405,4238.837110194947,True,152,8476.0918535529,8477.580223229419
152,2020-06-22,8751,69.89728492809405,4238.837110194947,True,153,8476.248948031414,8477.580223229419
153,2020-06-23,8772,69.89728492809405,4238.837110194947,True,154,8476.390448820259,8477.580223229419
154,2020-06-24,8788,69.89728492809405,4238.837110194947,True,155,8476.517903352127,8477.580223229419
155,2020-06-25,8788,69.89728492809405,4238.837110194947,True,156,8476.632705585054,8477.580223229419
156,2020-06-26,8832,69.89728492809405,4238.837110194947,True,157,8476.736111208182,8477.580223229419
157,2020-06-27,8846,69.89728492809405,4238.837110194947,True,158,8476.829251343988,8477.580223229419
158,2020-06-28,8855,69.89728492809405,4238.837110194947,True,159,8476.913144895088,8477.580223229419
159,2020-06-29,8862,69.89728492809405,4238.837110194947,True,160,8476.988709669195,8477.580223229419
160,2020-06-30,8879,69.89728492809405,4238.837110194947,True,161,8477.056772402815,8477.580223229419
161,2020-07-01,8896,69.89728492809405,4238.837110194947,True,162,8477.118077792393,8477.580223229419
162,2020-07-02,8902,69.89728492809405,4238.837110194947,True,163,8477.173296630905,8477.580223229419
163,2020-07-03,8921,69.89728492809405,4238.837110194947,True,164,8477.223033138349,8477.580223229419
164,2020-07-04,8926,69.89728492809405,4238.837110194947,True,165,8477.267831565816,8477.580223229419
165,2020-07-05,8930,69.89728492809405,4238.837110194947,True,166,8477.308182144989,8477.580223229419
166,2020-07-06,8936,69.89728492809405,4238.837110194947,True,167,8477.344526447854,8477.580223229419
167,2020-07-07,8947,69.89728492809405,4238.837110194947,True,168,8477.377262215003,8477.580223229419
168,2020-07-08,8947,69.89728492809405,4238.837110194947,True,169,8477.406747705145,8477.580223229419
