,Report_Date,Algeria_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
84,2020-04-15,2160,261.6344309842845,56129.22019784731,True,85,5086.068878367057,90428.33045200747
85,2020-04-16,2268,261.6344309842845,56129.22019784731,True,86,5170.516265986996,90428.33045200747
86,2020-04-17,2418,261.6344309842845,56129.22019784731,True,87,5256.297021667229,90428.33045200747
87,2020-04-18,2534,261.6344309842845,56129.22019784731,True,88,5343.429900484018,90428.33045200747
88,2020-04-19,2629,261.6344309842845,56129.22019784731,True,89,5431.933844473241,90428.33045200747
89,2020-04-20,2718,261.6344309842845,56129.22019784731,True,90,5521.827981805822,90428.33045200747
90,2020-04-21,2811,261.6344309842845,56129.22019784731,True,91,5613.131625843977,90428.33045200747
91,2020-04-22,2910,261.6344309842845,56129.22019784731,True,92,5705.864274074269,90428.33045200747
92,2020-04-23,3007,261.6344309842845,56129.22019784731,True,93,5800.045606913337,90428.33045200747
93,2020-04-24,3127,261.6344309842845,56129.22019784731,True,94,5895.695486382135,90428.33045200747
94,2020-04-25,3256,261.6344309842845,56129.22019784731,True,95,5992.833954644421,90428.33045200747
95,2020-04-26,3382,261.6344309842845,56129.22019784731,True,96,6091.481232405202,90428.33045200747
96,2020-04-27,3517,261.6344309842845,56129.22019784731,True,97,6191.657717164745,90428.33045200747
97,2020-04-28,3649,261.6344309842845,56129.22019784731,True,98,6293.383981323726,90428.33045200747
98,2020-04-29,3848,261.6344309842845,56129.22019784731,True,99,6396.680770135034,90428.33045200747
99,2020-04-30,4006,261.6344309842845,56129.22019784731,True,100,6501.568999497671,90428.33045200747
100,2020-05-01,4154,261.6344309842845,56129.22019784731,True,101,6608.069753588139,90428.33045200747
101,2020-05-02,4295,261.6344309842845,56129.22019784731,True,102,6716.2042823247,90428.33045200747
102,2020-05-03,4474,261.6344309842845,56129.22019784731,True,103,6825.993998659755,90428.33045200747
103,2020-05-04,4648,261.6344309842845,56129.22019784731,True,104,6937.460475695645,90428.33045200747
104,2020-05-05,4838,261.6344309842845,56129.22019784731,True,105,7050.625443619087,90428.33045200747
105,2020-05-06,4997,261.6344309842845,56129.22019784731,True,106,7165.510786449405,90428.33045200747
106,2020-05-07,5182,261.6344309842845,56129.22019784731,True,107,7282.138538595738,90428.33045200747
107,2020-05-08,5369,261.6344309842845,56129.22019784731,True,108,7400.53088121832,90428.33045200747
108,2020-05-09,5558,261.6344309842845,56129.22019784731,True,109,7520.710138388968,90428.33045200747
109,2020-05-10,5723,261.6344309842845,56129.22019784731,True,110,7642.698773045839,90428.33045200747
110,2020-05-11,5891,261.6344309842845,56129.22019784731,True,111,7766.519382737549,90428.33045200747
111,2020-05-12,6067,261.6344309842845,56129.22019784731,True,112,7892.194695151722,90428.33045200747
112,2020-05-13,6253,261.6344309842845,56129.22019784731,True,113,8019.747563423016,90428.33045200747
113,2020-05-14,6442,261.6344309842845,56129.22019784731,True,114,8149.200961215755,90428.33045200747
114,2020-05-15,6629,261.6344309842845,56129.22019784731,True,115,8280.577977576211,90428.33045200747
115,2020-05-16,6821,261.6344309842845,56129.22019784731,True,116,8413.901811549682,90428.33045200747
116,2020-05-17,7019,261.6344309842845,56129.22019784731,True,117,8549.195766557496,90428.33045200747
117,2020-05-18,7201,261.6344309842845,56129.22019784731,True,118,8686.483244529123,90428.33045200747
118,2020-05-19,7377,261.6344309842845,56129.22019784731,True,119,8825.787739784628,90428.33045200747
119,2020-05-20,7542,261.6344309842845,56129.22019784731,True,120,8967.132832662746,90428.33045200747
120,2020-05-21,7728,261.6344309842845,56129.22019784731,True,121,9110.542182889893,90428.33045200747
121,2020-05-22,7918,261.6344309842845,56129.22019784731,True,122,9256.0395226856,90428.33045200747
122,2020-05-23,8113,261.6344309842845,56129.22019784731,True,123,9403.648649599769,90428.33045200747
123,2020-05-24,8306,261.6344309842845,56129.22019784731,True,124,9553.393419077436,90428.33045200747
124,2020-05-25,8503,261.6344309842845,56129.22019784731,True,125,9705.297736746688,90428.33045200747
125,2020-05-26,8697,261.6344309842845,56129.22019784731,True,126,9859.38555042552,90428.33045200747
126,2020-05-27,8857,261.6344309842845,56129.22019784731,True,127,10015.680841843652,90428.33045200747
127,2020-05-28,8997,261.6344309842845,56129.22019784731,True,128,10174.207618075272,90428.33045200747
128,2020-05-29,9134,261.6344309842845,56129.22019784731,True,129,10334.989902679034,90428.33045200747
129,2020-05-30,9267,261.6344309842845,56129.22019784731,True,130,10498.0517265416,90428.33045200747
130,2020-05-31,9394,261.6344309842845,56129.22019784731,True,131,10663.417118421366,90428.33045200747
131,2020-06-01,9513,261.6344309842845,56129.22019784731,True,132,10831.110095189084,90428.33045200747
132,2020-06-02,9626,261.6344309842845,56129.22019784731,True,133,11001.154651762323,90428.33045200747
133,2020-06-03,9733,261.6344309842845,56129.22019784731,True,134,11173.574750731024,90428.33045200747
134,2020-06-04,9831,261.6344309842845,56129.22019784731,True,135,11348.3943116714,90428.33045200747
135,2020-06-05,9935,261.6344309842845,56129.22019784731,True,136,11525.637200146011,90428.33045200747
136,2020-06-06,10050,261.6344309842845,56129.22019784731,True,137,11705.327216387792,90428.33045200747
137,2020-06-07,10154,261.6344309842845,56129.22019784731,True,138,11887.4880836663,90428.33045200747
138,2020-06-08,10265,261.6344309842845,56129.22019784731,True,139,12072.143436334627,90428.33045200747
139,2020-06-09,10382,261.6344309842845,56129.22019784731,True,140,12259.316807555804,90428.33045200747
140,2020-06-10,10484,261.6344309842845,56129.22019784731,True,141,12449.031616707802,90428.33045200747
141,2020-06-11,10589,261.6344309842845,56129.22019784731,True,142,12641.311156466587,90428.33045200747
142,2020-06-12,10698,261.6344309842845,56129.22019784731,True,143,12836.178579567075,90428.33045200747
143,2020-06-13,10810,261.6344309842845,56129.22019784731,True,144,13033.656885242195,90428.33045200747
144,2020-06-14,10919,261.6344309842845,56129.22019784731,True,145,13233.768905340612,90428.33045200747
145,2020-06-15,11031,261.6344309842845,56129.22019784731,True,146,13436.537290124175,90428.33045200747
146,2020-06-16,11147,261.6344309842845,56129.22019784731,True,147,13641.984493746482,90428.33045200747
147,2020-06-17,11268,261.6344309842845,56129.22019784731,True,148,13850.132759414513,90428.33045200747
148,2020-06-18,11385,261.6344309842845,56129.22019784731,True,149,14061.004104235582,90428.33045200747
149,2020-06-19,11504,261.6344309842845,56129.22019784731,True,150,14274.620303752537,90428.33045200747
150,2020-06-20,11631,261.6344309842845,56129.22019784731,True,151,14491.002876170487,90428.33045200747
151,2020-06-21,11771,261.6344309842845,56129.22019784731,True,152,14710.173066278912,90428.33045200747
152,2020-06-22,11920,261.6344309842845,56129.22019784731,True,153,14932.151829073562,90428.33045200747
153,2020-06-23,12076,261.6344309842845,56129.22019784731,True,154,15156.959813083064,90428.33045200747
154,2020-06-24,12248,261.6344309842845,56129.22019784731,True,155,15384.617343405715,90428.33045200747
155,2020-06-25,12445,261.6344309842845,56129.22019784731,True,156,15615.144404462604,90428.33045200747
156,2020-06-26,12685,261.6344309842845,56129.22019784731,True,157,15848.560622473738,90428.33045200747
157,2020-06-27,12968,261.6344309842845,56129.22019784731,True,158,16084.885247664413,90428.33045200747
158,2020-06-28,13273,261.6344309842845,56129.22019784731,True,159,16324.137136209882,90428.33045200747
159,2020-06-29,13571,261.6344309842845,56129.22019784731,True,160,16566.33473192679,90428.33045200747
160,2020-06-30,13907,261.6344309842845,56129.22019784731,True,161,16811.496047720695,90428.33045200747
161,2020-07-01,14272,261.6344309842845,56129.22019784731,True,162,17059.63864679961,90428.33045200747
162,2020-07-02,14657,261.6344309842845,56129.22019784731,True,163,17310.77962366403,90428.33045200747
163,2020-07-03,15070,261.6344309842845,56129.22019784731,True,164,17564.93558488499,90428.33045200747
164,2020-07-04,15500,261.6344309842845,56129.22019784731,True,165,17822.122629681864,90428.33045200747
165,2020-07-05,15941,261.6344309842845,56129.22019784731,True,166,18082.35633031293,90428.33045200747
166,2020-07-06,16404,261.6344309842845,56129.22019784731,True,167,18345.65171229195,90428.33045200747
167,2020-07-07,16879,261.6344309842845,56129.22019784731,True,168,18612.02323444504,90428.33045200747
168,2020-07-08,17348,261.6344309842845,56129.22019784731,True,169,18881.48476882276,90428.33045200747
169,2020-07-09,17808,261.6344309842845,56129.22019784731,True,170,19154.04958048306,90428.33045200747
170,2020-07-10,18242,261.6344309842845,56129.22019784731,True,171,19429.7303071616,90428.33045200747
171,2020-07-11,18712,261.6344309842845,56129.22019784731,True,172,19708.538938846486,90428.33045200747
172,2020-07-12,19195,261.6344309842845,56129.22019784731,True,173,19990.486797275476,90428.33045200747
173,2020-07-13,19689,261.6344309842845,56129.22019784731,True,174,20275.584515374318,90428.33045200747
174,2020-07-14,20216,261.6344309842845,56129.22019784731,True,175,20563.84201665553,90428.33045200747
175,2020-07-15,20770,261.6344309842845,56129.22019784731,True,176,20855.268494597978,90428.33045200747
176,2020-07-16,21355,261.6344309842845,56129.22019784731,True,177,21149.872392028046,90428.33045200747
177,2020-07-17,21948,261.6344309842845,56129.22019784731,True,178,21447.66138052405,90428.33045200747
178,2020-07-18,22549,261.6344309842845,56129.22019784731,True,179,21748.642339866266,90428.33045200747
179,2020-07-19,23084,261.6344309842845,56129.22019784731,True,180,22052.821337555702,90428.33045200747
180,2020-07-20,23691,261.6344309842845,56129.22019784731,True,181,22360.203608425207,90428.33045200747
181,2020-07-21,24278,261.6344309842845,56129.22019784731,True,182,22670.79353436756,90428.33045200747
182,2020-07-22,24872,261.6344309842845,56129.22019784731,True,183,22984.5946242054,90428.33045200747
183,2020-07-23,25484,261.6344309842845,56129.22019784731,True,184,23301.609493728993,90428.33045200747
184,2020-07-24,26159,261.6344309842845,56129.22019784731,True,185,23621.839845927785,90428.33045200747
185,2020-07-25,26764,261.6344309842845,56129.22019784731,True,186,23945.286451443077,90428.33045200747
186,2020-07-26,27357,261.6344309842845,56129.22019784731,True,187,24271.949129269007,90428.33045200747
187,2020-07-27,27973,261.6344309842845,56129.22019784731,True,188,24601.826727729916,90428.33045200747
188,2020-07-28,28615,261.6344309842845,56129.22019784731,True,189,24934.917105762637,90428.33045200747
189,2020-07-29,29229,261.6344309842845,56129.22019784731,True,190,25271.217114532537,90428.33045200747
190,2020-07-30,29831,261.6344309842845,56129.22019784731,True,191,25610.722579412843,90428.33045200747
191,2020-07-31,30394,261.6344309842845,56129.22019784731,True,192,25953.428282356723,90428.33045200747
192,2020-08-01,30950,261.6344309842845,56129.22019784731,True,193,26299.32794469259,90428.33045200747
193,2020-08-02,31465,261.6344309842845,56129.22019784731,True,194,26648.414210372477,90428.33045200747
194,2020-08-03,31972,261.6344309842845,56129.22019784731,True,195,27000.678629704522,90428.33045200747
195,2020-08-04,32504,261.6344309842845,56129.22019784731,True,196,27356.111643600132,90428.33045200747
196,2020-08-05,33055,261.6344309842845,56129.22019784731,True,197,27714.70256836673,90428.33045200747
197,2020-08-06,33626,261.6344309842845,56129.22019784731,True,198,28076.43958107712,90428.33045200747
198,2020-08-07,34155,261.6344309842845,56129.22019784731,True,199,28441.30970554655,90428.33045200747
199,2020-08-08,34693,261.6344309842845,56129.22019784731,True,200,28809.2987989483,90428.33045200747
200,2020-08-09,35160,261.6344309842845,56129.22019784731,True,201,29180.391539098782,90428.33045200747
201,2020-08-10,35712,261.6344309842845,56129.22019784731,True,202,29554.57141244283,90428.33045200747
202,2020-08-11,36204,261.6344309842845,56129.22019784731,True,203,29931.82070276967,90428.33045200747
203,2020-08-12,36699,261.6344309842845,56129.22019784731,True,204,30312.120480689693,90428.33045200747
204,2020-08-13,37187,261.6344309842845,56129.22019784731,True,205,30695.45059390195,90428.33045200747
205,2020-08-14,37664,261.6344309842845,56129.22019784731,True,206,31081.78965828167,90428.33045200747
206,2020-08-15,38133,261.6344309842845,56129.22019784731,True,207,31471.115049816693,90428.33045200747
207,2020-08-16,38583,261.6344309842845,56129.22019784731,True,208,31863.402897421165,90428.33045200747
208,2020-08-17,39025,261.6344309842845,56129.22019784731,True,209,32258.628076654008,90428.33045200747
209,2020-08-18,39444,261.6344309842845,56129.22019784731,True,210,32656.76420436924,90428.33045200747
210,2020-08-19,39847,261.6344309842845,56129.22019784731,True,211,33057.783634324136,90428.33045200747
211,2020-08-20,40258,261.6344309842845,56129.22019784731,True,212,33461.65745377051,90428.33045200747
212,2020-08-21,40667,261.6344309842845,56129.22019784731,True,213,33868.355481053426,90428.33045200747
213,2020-08-22,41068,261.6344309842845,56129.22019784731,True,214,34277.84626424051,90428.33045200747
214,2020-08-23,41460,261.6344309842845,56129.22019784731,True,215,34690.097080804124,90428.33045200747
215,2020-08-24,41858,261.6344309842845,56129.22019784731,True,216,35105.073938377376,90428.33045200747
216,2020-08-25,42228,261.6344309842845,56129.22019784731,True,217,35522.74157660357,90428.33045200747
217,2020-08-26,42619,261.6344309842845,56129.22019784731,True,218,35943.06347009772,90428.33045200747
218,2020-08-27,43016,261.6344309842845,56129.22019784731,True,219,36366.001832537004,90428.33045200747
219,2020-08-28,43403,261.6344309842845,56129.22019784731,True,220,36791.517621895844,90428.33045200747
220,2020-08-29,43781,261.6344309842845,56129.22019784731,True,221,37219.570546839546,90428.33045200747
221,2020-08-30,44146,261.6344309842845,56129.22019784731,True,222,37650.11907428911,90428.33045200747
222,2020-08-31,44494,261.6344309842845,56129.22019784731,True,223,38083.12043816801,90428.33045200747
223,2020-09-01,44833,261.6344309842845,56129.22019784731,True,224,38518.530649339846,90428.33045200747
224,2020-09-02,45158,261.6344309842845,56129.22019784731,True,225,38956.30450674468,90428.33045200747
225,2020-09-03,45469,261.6344309842845,56129.22019784731,True,226,39396.39560973902,90428.33045200747
226,2020-09-04,45773,261.6344309842845,56129.22019784731,True,227,39838.75637164371,90428.33045200747
227,2020-09-05,46071,261.6344309842845,56129.22019784731,True,228,40283.338034501045,90428.33045200747
228,2020-09-06,46364,261.6344309842845,56129.22019784731,True,229,40730.09068504119,90428.33045200747
229,2020-09-07,46653,261.6344309842845,56129.22019784731,True,230,41178.963271855675,90428.33045200747
230,2020-09-08,46938,261.6344309842845,56129.22019784731,True,231,41629.90362377377,90428.33045200747
231,2020-09-09,47216,261.6344309842845,56129.22019784731,True,232,42082.85846943546,90428.33045200747
232,2020-09-10,47488,261.6344309842845,56129.22019784731,True,233,42537.773458052965,90428.33045200747
233,2020-09-11,47752,261.6344309842845,56129.22019784731,True,234,42994.59318135008,90428.33045200747
234,2020-09-12,48007,261.6344309842845,56129.22019784731,True,235,43453.261196667125,90428.33045200747
235,2020-09-13,48254,261.6344309842845,56129.22019784731,True,236,43913.720051216864,90428.33045200747
236,2020-09-14,48496,261.6344309842845,56129.22019784731,True,237,44375.91130747457,90428.33045200747
237,2020-09-15,48734,261.6344309842845,56129.22019784731,True,238,44839.77556968367,90428.33045200747
238,2020-09-16,48966,261.6344309842845,56129.22019784731,True,239,45305.25251145589,90428.33045200747
239,2020-09-17,49194,261.6344309842845,56129.22019784731,True,240,45772.28090444303,90428.33045200747
240,2020-09-18,49413,261.6344309842845,56129.22019784731,True,241,46240.79864805539,90428.33045200747
241,2020-09-19,49623,261.6344309842845,56129.22019784731,True,242,46710.74280019958,90428.33045200747
242,2020-09-20,49826,261.6344309842845,56129.22019784731,True,243,47182.049609007074,90428.33045200747
243,2020-09-21,50023,261.6344309842845,56129.22019784731,True,244,47654.654545522026,90428.33045200747
244,2020-09-22,50214,261.6344309842845,56129.22019784731,True,245,48128.492337315794,90428.33045200747
245,2020-09-23,50400,261.6344309842845,56129.22019784731,True,246,48603.49700299324,90428.33045200747
246,2020-09-24,50579,261.6344309842845,56129.22019784731,True,247,49079.60188755416,90428.33045200747
247,2020-09-25,50754,261.6344309842845,56129.22019784731,True,248,49556.73969857184,90428.33045200747
248,2020-09-26,50914,261.6344309842845,56129.22019784731,True,249,50034.84254314801,90428.33045200747
249,2020-09-27,51067,261.6344309842845,56129.22019784731,True,250,50513.841965603526,90428.33045200747
250,2020-09-28,51213,261.6344309842845,56129.22019784731,True,251,50993.66898586087,90428.33045200747
251,2020-09-29,51368,261.6344309842845,56129.22019784731,True,252,51474.25413847415,90428.33045200747
252,2020-09-30,51530,261.6344309842845,56129.22019784731,True,253,51955.52751226069,90428.33045200747
253,2020-10-01,51690,261.6344309842845,56129.22019784731,True,254,52437.418790486896,90428.33045200747
254,2020-10-02,51847,261.6344309842845,56129.22019784731,True,255,52919.857291559914,90428.33045200747
255,2020-10-03,51995,261.6344309842845,56129.22019784731,True,256,53402.77201017583,90428.33045200747
256,2020-10-04,52136,261.6344309842845,56129.22019784731,True,257,53886.09165887354,90428.33045200747
257,2020-10-05,52270,261.6344309842845,56129.22019784731,True,258,54369.74470994344,90428.33045200747
258,2020-10-06,52399,261.6344309842845,56129.22019784731,True,259,54853.65943763844,90428.33045200747
259,2020-10-07,52520,261.6344309842845,56129.22019784731,True,260,55337.76396063473,90428.33045200747
260,2020-10-08,52658,261.6344309842845,56129.22019784731,True,261,55821.986284688915,90428.33045200747
261,2020-10-09,52804,261.6344309842845,56129.22019784731,True,262,56306.254345437985,90428.33045200747
262,2020-10-10,52940,261.6344309842845,56129.22019784731,True,263,56790.49605128778,90428.33045200747
263,2020-10-11,53072,261.6344309842845,56129.22019784731,True,264,57274.639326336066,90428.33045200747
264,2020-10-12,53325,261.6344309842845,56129.22019784731,True,265,57758.61215327559,90428.33045200747
265,2020-10-13,53399,261.6344309842845,56129.22019784731,True,266,58242.34261622316,90428.33045200747
266,2020-10-14,53584,261.6344309842845,56129.22019784731,True,267,58725.758943420595,90428.33045200747
267,2020-10-15,53777,261.6344309842845,56129.22019784731,True,268,59208.78954975332,90428.33045200747
268,2020-10-16,53998,261.6344309842845,56129.22019784731,True,269,59691.36307903397,90428.33045200747
269,2020-10-17,54203,261.6344309842845,56129.22019784731,True,270,60173.40844599736,90428.33045200747
270,2020-10-18,54402,261.6344309842845,56129.22019784731,True,271,60654.85487795491,90428.33045200747
271,2020-10-19,54616,261.6344309842845,56129.22019784731,True,272,61135.63195605688,90428.33045200747
272,2020-10-20,54829,261.6344309842845,56129.22019784731,True,273,61615.669656111706,90428.33045200747
273,2020-10-21,55081,261.6344309842845,56129.22019784731,True,274,62094.89838891264,90428.33045200747
274,2020-10-22,55357,261.6344309842845,56129.22019784731,True,275,62573.24904002303,90428.33045200747
275,2020-10-23,55630,261.6344309842845,56129.22019784731,True,276,63050.65300897272,90428.33045200747
276,2020-10-24,55880,261.6344309842845,56129.22019784731,True,277,63527.042247819,90428.33045200747
277,2020-10-25,56143,261.6344309842845,56129.22019784731,True,278,64002.3492990276,90428.33045200747
278,2020-10-26,56419,261.6344309842845,56129.22019784731,True,279,64476.507332629655,90428.33045200747
279,2020-10-27,56706,261.6344309842845,56129.22019784731,True,280,64949.450182613014,90428.33045200747
280,2020-10-28,57026,261.6344309842845,56129.22019784731,True,281,65421.11238250711,90428.33045200747
281,2020-10-29,57332,261.6344309842845,56129.22019784731,True,282,65891.42920012298,90428.33045200747
282,2020-10-30,57651,261.6344309842845,56129.22019784731,True,283,66360.33667141086,90428.33045200747
283,2020-10-31,57942,261.6344309842845,56129.22019784731,True,284,66827.77163340071,90428.33045200747
284,2020-11-01,58272,261.6344309842845,56129.22019784731,True,285,67293.6717561916,90428.33045200747
285,2020-11-02,58574,261.6344309842845,56129.22019784731,True,286,67757.9755739589,90428.33045200747
286,2020-11-03,58979,261.6344309842845,56129.22019784731,True,287,68220.62251494962,90428.33045200747
287,2020-11-04,59527,261.6344309842845,56129.22019784731,True,288,68681.55293043795,90428.33045200747
