,Report_Date,Lebanon_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
86,2020-04-17,668,98.34693760954626,745.428991908589,True,87,565.845428625885,1363.0869488492256
87,2020-04-18,672,98.34693760954626,745.428991908589,True,88,581.1297298500293,1363.0869488492256
88,2020-04-19,673,98.34693760954626,745.428991908589,True,89,596.5606255331493,1363.0869488492256
89,2020-04-20,677,98.34693760954626,745.428991908589,True,90,612.12556119496,1363.0869488492256
90,2020-04-21,677,98.34693760954626,745.428991908589,True,91,627.8115099263559,1363.0869488492256
91,2020-04-22,682,98.34693760954626,745.428991908589,True,92,643.6050129324175,1363.0869488492256
92,2020-04-23,688,98.34693760954626,745.428991908589,True,93,659.4922232880593,1363.0869488492256
93,2020-04-24,696,98.34693760954626,745.428991908589,True,94,675.4589526256408,1363.0869488492256
94,2020-04-25,704,98.34693760954626,745.428991908589,True,95,691.4907204364513,1363.0869488492256
95,2020-04-26,707,98.34693760954626,745.428991908589,True,96,707.5728056340724,1363.0869488492256
96,2020-04-27,710,98.34693760954626,745.428991908589,True,97,723.6902999978155,1363.0869488492256
97,2020-04-28,717,98.34693760954626,745.428991908589,True,98,739.8281630893875,1363.0869488492256
98,2020-04-29,721,98.34693760954626,745.428991908589,True,99,755.9712782161155,1363.0869488492256
99,2020-04-30,725,98.34693760954626,745.428991908589,True,100,772.1045089998747,1363.0869488492256
100,2020-05-01,729,98.34693760954626,745.428991908589,True,101,788.2127561026409,1363.0869488492256
101,2020-05-02,733,98.34693760954626,745.428991908589,True,102,804.281013657429,1363.0869488492256
102,2020-05-03,737,98.34693760954626,745.428991908589,True,103,820.2944249574214,1363.0869488492256
103,2020-05-04,740,98.34693760954626,745.428991908589,True,104,836.2383369661459,1363.0869488492256
104,2020-05-05,741,98.34693760954626,745.428991908589,True,105,852.0983532275282,1363.0869488492256
105,2020-05-06,750,98.34693760954626,745.428991908589,True,106,867.8603847760932,1363.0869488492256
106,2020-05-07,784,98.34693760954626,745.428991908589,True,107,883.5106986741737,1363.0869488492256
107,2020-05-08,796,98.34693760954626,745.428991908589,True,108,899.0359638340865,1363.0869488492256
108,2020-05-09,809,98.34693760954626,745.428991908589,True,109,914.4232938183144,1363.0869488492256
109,2020-05-10,845,98.34693760954626,745.428991908589,True,110,929.6602863490374,1363.0869488492256
110,2020-05-11,859,98.34693760954626,745.428991908589,True,111,944.7350592992174,1363.0869488492256
