,Report_Date,Barbados_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
95,2020-04-26,79,81.54952349982676,53.56756327395694,True,96,77.20595962886206,107.12208808395557
96,2020-04-27,80,81.54952349982676,53.56756327395694,True,97,78.59970655120695,107.12208808395557
97,2020-04-28,80,81.54952349982676,53.56756327395694,True,98,79.95140158756222,107.12208808395557
98,2020-04-29,80,81.54952349982676,53.56756327395694,True,99,81.2601462866807,107.12208808395557
99,2020-04-30,81,81.54952349982676,53.56756327395694,True,100,82.52527696195678,107.12208808395557
100,2020-05-01,81,81.54952349982676,53.56756327395694,True,101,83.74635449000687,107.12208808395557
101,2020-05-02,81,81.54952349982676,53.56756327395694,True,102,84.9231524231094,107.12208808395557
102,2020-05-03,82,81.54952349982676,53.56756327395694,True,103,86.05564375086666,107.12208808395557
103,2020-05-04,82,81.54952349982676,53.56756327395694,True,104,87.1439866380763,107.12208808395557
104,2020-05-05,82,81.54952349982676,53.56756327395694,True,105,88.18850945015426,107.12208808395557
105,2020-05-06,82,81.54952349982676,53.56756327395694,True,106,89.18969535599898,107.12208808395557
106,2020-05-07,82,81.54952349982676,53.56756327395694,True,107,90.14816677238854,107.12208808395557
107,2020-05-08,83,81.54952349982676,53.56756327395694,True,108,91.06466988525985,107.12208808395557
108,2020-05-09,84,81.54952349982676,53.56756327395694,True,109,91.9400594528127,107.12208808395557
109,2020-05-10,84,81.54952349982676,53.56756327395694,True,110,92.77528406444388,107.12208808395557
110,2020-05-11,84,81.54952349982676,53.56756327395694,True,111,93.57137199901179,107.12208808395557
111,2020-05-12,85,81.54952349982676,53.56756327395694,True,112,94.32941779664336,107.12208808395557
112,2020-05-13,85,81.54952349982676,53.56756327395694,True,113,95.05056963082795,107.12208808395557
113,2020-05-14,85,81.54952349982676,53.56756327395694,True,114,95.7360175423403,107.12208808395557
114,2020-05-15,85,81.54952349982676,53.56756327395694,True,115,96.38698257387946,107.12208808395557
115,2020-05-16,86,81.54952349982676,53.56756327395694,True,116,97.004706824362,107.12208808395557
116,2020-05-17,88,81.54952349982676,53.56756327395694,True,117,97.59044442460272,107.12208808395557
117,2020-05-18,88,81.54952349982676,53.56756327395694,True,118,98.14545342160999,107.12208808395557
118,2020-05-19,90,81.54952349982676,53.56756327395694,True,119,98.67098854679206,107.12208808395557
119,2020-05-20,90,81.54952349982676,53.56756327395694,True,120,99.16829483384383,107.12208808395557
120,2020-05-21,90,81.54952349982676,53.56756327395694,True,121,99.63860204475519,107.12208808395557
121,2020-05-22,90,81.54952349982676,53.56756327395694,True,122,100.08311985702058,107.12208808395557
122,2020-05-23,92,81.54952349982676,53.56756327395694,True,123,100.50303376149952,107.12208808395557
123,2020-05-24,92,81.54952349982676,53.56756327395694,True,124,100.89950161824319,107.12208808395557
124,2020-05-25,92,81.54952349982676,53.56756327395694,True,125,101.27365081673152,107.12208808395557
125,2020-05-26,92,81.54952349982676,53.56756327395694,True,126,101.6265759871467,107.12208808395557
126,2020-05-27,92,81.54952349982676,53.56756327395694,True,127,101.95933721034004,107.12208808395557
127,2020-05-28,92,81.54952349982676,53.56756327395694,True,128,102.27295867585437,107.12208808395557
128,2020-05-29,92,81.54952349982676,53.56756327395694,True,129,102.56842773958056,107.12208808395557
129,2020-05-30,92,81.54952349982676,53.56756327395694,True,130,102.84669433521819,107.12208808395557
130,2020-05-31,92,81.54952349982676,53.56756327395694,True,131,103.10867069655643,107.12208808395557
131,2020-06-01,92,81.54952349982676,53.56756327395694,True,132,103.35523135059007,107.12208808395557
132,2020-06-02,92,81.54952349982676,53.56756327395694,True,133,103.58721334455606,107.12208808395557
133,2020-06-03,92,81.54952349982676,53.56756327395694,True,134,103.80541667304817,107.12208808395557
134,2020-06-04,92,81.54952349982676,53.56756327395694,True,135,104.01060487438706,107.12208808395557
135,2020-06-05,92,81.54952349982676,53.56756327395694,True,136,104.20350576835087,107.12208808395557
136,2020-06-06,92,81.54952349982676,53.56756327395694,True,137,104.38481231017138,107.12208808395557
137,2020-06-07,92,81.54952349982676,53.56756327395694,True,138,104.55518353835585,107.12208808395557
138,2020-06-08,92,81.54952349982676,53.56756327395694,True,139,104.71524559638429,107.12208808395557
139,2020-06-09,92,81.54952349982676,53.56756327395694,True,140,104.86559281065247,107.12208808395557
140,2020-06-10,96,81.54952349982676,53.56756327395694,True,141,105.00678880917405,107.12208808395557
141,2020-06-11,96,81.54952349982676,53.56756327395694,True,142,105.13936766752451,107.12208808395557
142,2020-06-12,96,81.54952349982676,53.56756327395694,True,143,105.26383507030687,107.12208808395557
143,2020-06-13,96,81.54952349982676,53.56756327395694,True,144,105.3806694780499,107.12208808395557
144,2020-06-14,96,81.54952349982676,53.56756327395694,True,145,105.49032329092229,107.12208808395557
145,2020-06-15,97,81.54952349982676,53.56756327395694,True,146,105.59322400196905,107.12208808395557
146,2020-06-16,97,81.54952349982676,53.56756327395694,True,147,105.68977533375772,107.12208808395557
147,2020-06-17,97,81.54952349982676,53.56756327395694,True,148,105.78035835337502,107.12208808395557
148,2020-06-18,97,81.54952349982676,53.56756327395694,True,149,105.86533256164333,107.12208808395557
149,2020-06-19,97,81.54952349982676,53.56756327395694,True,150,105.94503695324872,107.12208808395557
150,2020-06-20,97,81.54952349982676,53.56756327395694,True,151,106.01979104518955,107.12208808395557
151,2020-06-21,97,81.54952349982676,53.56756327395694,True,152,106.08989587158295,107.12208808395557
152,2020-06-22,97,81.54952349982676,53.56756327395694,True,153,106.15563494341035,107.12208808395557
153,2020-06-23,97,81.54952349982676,53.56756327395694,True,154,106.21727517225337,107.12208808395557
154,2020-06-24,97,81.54952349982676,53.56756327395694,True,155,106.27506775747379,107.12208808395557
155,2020-06-25,97,81.54952349982676,53.56756327395694,True,156,106.32924903663472,107.12208808395557
156,2020-06-26,97,81.54952349982676,53.56756327395694,True,157,106.38004129925048,107.12208808395557
157,2020-06-27,97,81.54952349982676,53.56756327395694,True,158,106.42765356419564,107.12208808395557
158,2020-06-28,97,81.54952349982676,53.56756327395694,True,159,106.47228232130601,107.12208808395557
159,2020-06-29,97,81.54952349982676,53.56756327395694,True,160,106.51411223786944,107.12208808395557
160,2020-06-30,97,81.54952349982676,53.56756327395694,True,161,106.55331683083834,107.12208808395557
161,2020-07-01,97,81.54952349982676,53.56756327395694,True,162,106.59005910570215,107.12208808395557
162,2020-07-02,97,81.54952349982676,53.56756327395694,True,163,106.62449216303922,107.12208808395557
163,2020-07-03,97,81.54952349982676,53.56756327395694,True,164,106.65675977382968,107.12208808395557
164,2020-07-04,97,81.54952349982676,53.56756327395694,True,165,106.68699692465356,107.12208808395557
165,2020-07-05,98,81.54952349982676,53.56756327395694,True,166,106.71533033392707,107.12208808395557
166,2020-07-06,98,81.54952349982676,53.56756327395694,True,167,106.74187894034492,107.12208808395557
167,2020-07-07,98,81.54952349982676,53.56756327395694,True,168,106.76675436470045,107.12208808395557
168,2020-07-08,98,81.54952349982676,53.56756327395694,True,169,106.79006134625074,107.12208808395557
169,2020-07-09,98,81.54952349982676,53.56756327395694,True,170,106.81189815478162,107.12208808395557
170,2020-07-10,98,81.54952349982676,53.56756327395694,True,171,106.83235697950722,107.12208808395557
171,2020-07-11,103,81.54952349982676,53.56756327395694,True,172,106.85152429591668,107.12208808395557
172,2020-07-12,103,81.54952349982676,53.56756327395694,True,173,106.86948121165095,107.12208808395557
173,2020-07-13,103,81.54952349982676,53.56756327395694,True,174,106.88630379246226,107.12208808395557
174,2020-07-14,103,81.54952349982676,53.56756327395694,True,175,106.90206336927524,107.12208808395557
175,2020-07-15,104,81.54952349982676,53.56756327395694,True,176,106.91682682733288,107.12208808395557
176,2020-07-16,104,81.54952349982676,53.56756327395694,True,177,106.93065687837415,107.12208808395557
177,2020-07-17,104,81.54952349982676,53.56756327395694,True,178,106.94361231675302,107.12208808395557
178,2020-07-18,104,81.54952349982676,53.56756327395694,True,179,106.95574826037078,107.12208808395557
179,2020-07-19,105,81.54952349982676,53.56756327395694,True,180,106.96711637725556,107.12208808395557
180,2020-07-20,106,81.54952349982676,53.56756327395694,True,181,106.97776509858674,107.12208808395557
181,2020-07-21,106,81.54952349982676,53.56756327395694,True,182,106.98773981892343,107.12208808395557
182,2020-07-22,106,81.54952349982676,53.56756327395694,True,183,106.99708308436175,107.12208808395557
183,2020-07-23,106,81.54952349982676,53.56756327395694,True,184,107.00583476930935,107.12208808395557
184,2020-07-24,108,81.54952349982676,53.56756327395694,True,185,107.01403224253102,107.12208808395557
185,2020-07-25,108,81.54952349982676,53.56756327395694,True,186,107.02171052308752,107.12208808395557
186,2020-07-26,110,81.54952349982676,53.56756327395694,True,187,107.02890242675535,107.12208808395557
187,2020-07-27,110,81.54952349982676,53.56756327395694,True,188,107.03563870348617,107.12208808395557
188,2020-07-28,110,81.54952349982676,53.56756327395694,True,189,107.04194816643376,107.12208808395557
189,2020-07-29,110,81.54952349982676,53.56756327395694,True,190,107.04785781304784,107.12208808395557
190,2020-07-30,110,81.54952349982676,53.56756327395694,True,191,107.05339293870733,107.12208808395557
191,2020-07-31,110,81.54952349982676,53.56756327395694,True,192,107.05857724333876,107.12208808395557
192,2020-08-01,122,81.54952349982676,53.56756327395694,True,193,107.06343293144089,107.12208808395557
193,2020-08-02,132,81.54952349982676,53.56756327395694,True,194,107.06798080591301,107.12208808395557
194,2020-08-03,132,81.54952349982676,53.56756327395694,True,195,107.07224035606149,107.12208808395557
195,2020-08-04,132,81.54952349982676,53.56756327395694,True,196,107.07622984013764,107.12208808395557
196,2020-08-05,133,81.54952349982676,53.56756327395694,True,197,107.07996636273971,107.12208808395557
197,2020-08-06,133,81.54952349982676,53.56756327395694,True,198,107.08346594739245,107.12208808395557
198,2020-08-07,138,81.54952349982676,53.56756327395694,True,199,107.08674360459909,107.12208808395557
199,2020-08-08,138,81.54952349982676,53.56756327395694,True,200,107.08981339564345,107.12208808395557
200,2020-08-09,142,81.54952349982676,53.56756327395694,True,201,107.0926884924037,107.12208808395557
201,2020-08-10,142,81.54952349982676,53.56756327395694,True,202,107.09538123342269,107.12208808395557
202,2020-08-11,143,81.54952349982676,53.56756327395694,True,203,107.09790317646686,107.12208808395557
203,2020-08-12,144,81.54952349982676,53.56756327395694,True,204,107.10026514778991,107.12208808395557
204,2020-08-13,144,81.54952349982676,53.56756327395694,True,205,107.10247728830619,107.12208808395557
205,2020-08-14,148,81.54952349982676,53.56756327395694,True,206,107.10454909686452,107.12208808395557
206,2020-08-15,150,81.54952349982676,53.56756327395694,True,207,107.10648947080368,107.12208808395557
207,2020-08-16,151,81.54952349982676,53.56756327395694,True,208,107.1083067439579,107.12208808395557
208,2020-08-17,152,81.54952349982676,53.56756327395694,True,209,107.11000872227142,107.12208808395557
