,Report_Date,Tunisia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
290,2020-11-07,69543,297.11732718360156,74119.31129902533,True,291,65375.63740520142,127509.38883334276
291,2020-11-08,71119,297.11732718360156,74119.31129902533,True,292,66794.73456536882,127509.38883334276
292,2020-11-09,71569,297.11732718360156,74119.31129902533,True,293,68219.27548417737,127509.38883334276
293,2020-11-10,72993,297.11732718360156,74119.31129902533,True,294,69648.21659671176,127509.38883334276
294,2020-11-11,74522,297.11732718360156,74119.31129902533,True,295,71080.5012606548,127509.38883334276
295,2020-11-12,76106,297.11732718360156,74119.31129902533,True,296,72515.06285608765,127509.38883334276
296,2020-11-13,77668,297.11732718360156,74119.31129902533,True,297,73950.82794838422,127509.38883334276
297,2020-11-14,79339,297.11732718360156,74119.31129902533,True,298,75386.7194943713,127509.38883334276
298,2020-11-15,80404,297.11732718360156,74119.31129902533,True,299,76821.66007145544,127509.38883334276
299,2020-11-16,81003,297.11732718360156,74119.31129902533,True,300,78254.57510916702,127509.38883334276
300,2020-11-17,81723,297.11732718360156,74119.31129902533,True,301,79684.39610254495,127509.38883334276
301,2020-11-18,83772,297.11732718360156,74119.31129902533,True,302,81110.06378698556,127509.38883334276
302,2020-11-19,83772,297.11732718360156,74119.31129902533,True,303,82530.53125459555,127509.38883334276
303,2020-11-20,86265,297.11732718360156,74119.31129902533,True,304,83944.76699272577,127509.38883334276
304,2020-11-21,87471,297.11732718360156,74119.31129902533,True,305,85351.7578261979,127509.38883334276
305,2020-11-22,88711,297.11732718360156,74119.31129902533,True,306,86750.51174576509,127509.38883334276
306,2020-11-23,89196,297.11732718360156,74119.31129902533,True,307,88140.06060654798,127509.38883334276
307,2020-11-24,90213,297.11732718360156,74119.31129902533,True,308,89519.46268154345,127509.38883334276
308,2020-11-25,91307,297.11732718360156,74119.31129902533,True,309,90887.80505679217,127509.38883334276
309,2020-11-26,92475,297.11732718360156,74119.31129902533,True,310,92244.20585638814,127509.38883334276
310,2020-11-27,93770,297.11732718360156,74119.31129902533,True,311,93587.81628719898,127509.38883334276
311,2020-11-28,94980,297.11732718360156,74119.31129902533,True,312,94917.8224949103,127509.38883334276
312,2020-11-29,96251,297.11732718360156,74119.31129902533,True,313,96233.44722478848,127509.38883334276
313,2020-11-30,96769,297.11732718360156,74119.31129902533,True,314,97533.95128234963,127509.38883334276
314,2020-12-01,96769,297.11732718360156,74119.31129902533,True,315,98818.63479090153,127509.38883334276
315,2020-12-02,99280,297.11732718360156,74119.31129902533,True,316,100086.83824467247,127509.38883334276
316,2020-12-03,99280,297.11732718360156,74119.31129902533,True,317,101337.94335792783,127509.38883334276
317,2020-12-04,101900,297.11732718360156,74119.31129902533,True,318,102571.3737120911,127509.38883334276
318,2020-12-05,102991,297.11732718360156,74119.31129902533,True,319,103786.59520440671,127509.38883334276
319,2020-12-06,104002,297.11732718360156,74119.31129902533,True,320,104983.11630309746,127509.38883334276
320,2020-12-07,104329,297.11732718360156,74119.31129902533,True,321,106160.48811526464,127509.38883334276
321,2020-12-08,105445,297.11732718360156,74119.31129902533,True,322,107318.30427494712,127509.38883334276
322,2020-12-09,106856,297.11732718360156,74119.31129902533,True,323,108456.20065978561,127509.38883334276
323,2020-12-10,107814,297.11732718360156,74119.31129902533,True,324,109573.85494563084,127509.38883334276
324,2020-12-11,109104,297.11732718360156,74119.31129902533,True,325,110670.98600918216,127509.38883334276
325,2020-12-12,110393,297.11732718360156,74119.31129902533,True,326,111747.35318934967,127509.38883334276
326,2020-12-13,111361,297.11732718360156,74119.31129902533,True,327,112802.75541849848,127509.38883334276
327,2020-12-14,111361,297.11732718360156,74119.31129902533,True,328,113837.03023506376,127509.38883334276
328,2020-12-15,113241,297.11732718360156,74119.31129902533,True,329,114850.0526892255,127509.38883334276
329,2020-12-16,114547,297.11732718360156,74119.31129902533,True,330,115841.73415340568,127509.38883334276
330,2020-12-17,115966,297.11732718360156,74119.31129902533,True,331,116812.02104931476,127509.38883334276
331,2020-12-18,117582,297.11732718360156,74119.31129902533,True,332,117760.89350312765,127509.38883334276
332,2020-12-19,119151,297.11732718360156,74119.31129902533,True,333,118688.3639401302,127509.38883334276
333,2020-12-20,119151,297.11732718360156,74119.31129902533,True,334,119594.47562985173,127509.38883334276
