,Report_Date,Botswana_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
292,2020-11-09,7835,308.6514184264405,9983.006656704447,True,293,7747.5124817645155,14709.098360894977
293,2020-11-10,7835,308.6514184264405,9983.006656704447,True,294,7885.960329821364,14709.098360894977
294,2020-11-11,7835,308.6514184264405,9983.006656704447,True,295,8025.257245546254,14709.098360894977
295,2020-11-12,8225,308.6514184264405,9983.006656704447,True,296,8165.351528203678,14709.098360894977
296,2020-11-13,8225,308.6514184264405,9983.006656704447,True,297,8306.190204371083,14709.098360894977
297,2020-11-14,8225,308.6514184264405,9983.006656704447,True,298,8447.719102459458,14709.098360894977
298,2020-11-15,8225,308.6514184264405,9983.006656704447,True,299,8589.882931252672,14709.098360894977
299,2020-11-16,9103,308.6514184264405,9983.006656704447,True,300,8732.62536224312,14709.098360894977
300,2020-11-17,9103,308.6514184264405,9983.006656704447,True,301,8875.889115519165,14709.098360894977
301,2020-11-18,9103,308.6514184264405,9983.006656704447,True,302,9019.616048939692,14709.098360894977
302,2020-11-19,9594,308.6514184264405,9983.006656704447,True,303,9163.74725031155,14709.098360894977
303,2020-11-20,9594,308.6514184264405,9983.006656704447,True,304,9308.223132268087,14709.098360894977
304,2020-11-21,9594,308.6514184264405,9983.006656704447,True,305,9452.983529530631,14709.098360894977
305,2020-11-22,9594,308.6514184264405,9983.006656704447,True,306,9597.967798220603,14709.098360894977
306,2020-11-23,9992,308.6514184264405,9983.006656704447,True,307,9743.114916877421,14709.098360894977
307,2020-11-24,9992,308.6514184264405,9983.006656704447,True,308,9888.36358882703,14709.098360894977
308,2020-11-25,9992,308.6514184264405,9983.006656704447,True,309,10033.652345537486,14709.098360894977
309,2020-11-26,10258,308.6514184264405,9983.006656704447,True,310,10178.91965059207,14709.098360894977
310,2020-11-27,10258,308.6514184264405,9983.006656704447,True,311,10324.104003906597,14709.098360894977
311,2020-11-28,10258,308.6514184264405,9983.006656704447,True,312,10469.14404581599,14709.098360894977
312,2020-11-29,10258,308.6514184264405,9983.006656704447,True,313,10613.978660656154,14709.098360894977
313,2020-11-30,10742,308.6514184264405,9983.006656704447,True,314,10758.547079470065,14709.098360894977
314,2020-12-01,10742,308.6514184264405,9983.006656704447,True,315,10902.788981472639,14709.098360894977
315,2020-12-02,10742,308.6514184264405,9983.006656704447,True,316,11046.6445939163,14709.098360894977
316,2020-12-03,11531,308.6514184264405,9983.006656704447,True,317,11190.054790009235,14709.098360894977
317,2020-12-04,11531,308.6514184264405,9983.006656704447,True,318,11332.961184549788,14709.098360894977
318,2020-12-05,11531,308.6514184264405,9983.006656704447,True,319,11475.306226954543,14709.098360894977
319,2020-12-06,11531,308.6514184264405,9983.006656704447,True,320,11617.033291373073,14709.098360894977
320,2020-12-07,12058,308.6514184264405,9983.006656704447,True,321,11758.086763599791,14709.098360894977
321,2020-12-08,12058,308.6514184264405,9983.006656704447,True,322,11898.41212451189,14709.098360894977
322,2020-12-09,12058,308.6514184264405,9983.006656704447,True,323,12037.956029782878,14709.098360894977
323,2020-12-10,12501,308.6514184264405,9983.006656704447,True,324,12176.666385642367,14709.098360894977
324,2020-12-11,12501,308.6514184264405,9983.006656704447,True,325,12314.492420475206,14709.098360894977
325,2020-12-12,12501,308.6514184264405,9983.006656704447,True,326,12451.384752076328,14709.098360894977
326,2020-12-13,12501,308.6514184264405,9983.006656704447,True,327,12587.29545040131,14709.098360894977
327,2020-12-14,12873,308.6514184264405,9983.006656704447,True,328,12722.178095677124,14709.098360894977
328,2020-12-15,12873,308.6514184264405,9983.006656704447,True,329,12855.987831761737,14709.098360894977
329,2020-12-16,12873,308.6514184264405,9983.006656704447,True,330,12988.68141466615,14709.098360894977
330,2020-12-17,13014,308.6514184264405,9983.006656704447,True,331,13120.217256176358,14709.098360894977
331,2020-12-18,13014,308.6514184264405,9983.006656704447,True,332,13250.55546253725,14709.098360894977
332,2020-12-19,13014,308.6514184264405,9983.006656704447,True,333,13379.6578681837,14709.098360894977
333,2020-12-20,13014,308.6514184264405,9983.006656704447,True,334,13507.488064527435,14709.098360894977
