,Report_Date,Dominica_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
103,2020-05-04,16,71.8169076072622,9.988112360382589,True,104,19.350373983211984,19.97622471509847
104,2020-05-05,16,71.8169076072622,9.988112360382589,True,105,19.411879820148098,19.97622471509847
105,2020-05-06,16,71.8169076072622,9.988112360382589,True,106,19.467500047505347,19.97622471509847
106,2020-05-07,16,71.8169076072622,9.988112360382589,True,107,19.517767968338585,19.97622471509847
107,2020-05-08,16,71.8169076072622,9.988112360382589,True,108,19.56317422152644,19.97622471509847
108,2020-05-09,16,71.8169076072622,9.988112360382589,True,109,19.60416909605287,19.97622471509847
109,2020-05-10,16,71.8169076072622,9.988112360382589,True,110,19.641164952684186,19.97622471509847
110,2020-05-11,16,71.8169076072622,9.988112360382589,True,111,19.674538687590125,19.97622471509847
111,2020-05-12,16,71.8169076072622,9.988112360382589,True,112,19.704634186792,19.97622471509847
112,2020-05-13,16,71.8169076072622,9.988112360382589,True,113,19.73176473240352,19.97622471509847
113,2020-05-14,16,71.8169076072622,9.988112360382589,True,114,19.756215331681965,19.97622471509847
114,2020-05-15,16,71.8169076072622,9.988112360382589,True,115,19.778244948164986,19.97622471509847
115,2020-05-16,16,71.8169076072622,9.988112360382589,True,116,19.798088620865933,19.97622471509847
116,2020-05-17,16,71.8169076072622,9.988112360382589,True,117,19.815959462861368,19.97622471509847
117,2020-05-18,16,71.8169076072622,9.988112360382589,True,118,19.83205053483437,19.97622471509847
118,2020-05-19,16,71.8169076072622,9.988112360382589,True,119,19.84653659242101,19.97622471509847
119,2020-05-20,16,71.8169076072622,9.988112360382589,True,120,19.859575708708267,19.97622471509847
120,2020-05-21,16,71.8169076072622,9.988112360382589,True,121,19.87131077509141,19.97622471509847
121,2020-05-22,16,71.8169076072622,9.988112360382589,True,122,19.88187088503863,19.97622471509847
122,2020-05-23,16,71.8169076072622,9.988112360382589,True,123,19.891372606233816,19.97622471509847
123,2020-05-24,16,71.8169076072622,9.988112360382589,True,124,19.899921147160388,19.97622471509847
124,2020-05-25,16,71.8169076072622,9.988112360382589,True,125,19.907611424522358,19.97622471509847
125,2020-05-26,16,71.8169076072622,9.988112360382589,True,126,19.91452903803165,19.97622471509847
126,2020-05-27,16,71.8169076072622,9.988112360382589,True,127,19.92075115907179,19.97622471509847
127,2020-05-28,16,71.8169076072622,9.988112360382589,True,128,19.926347339616115,19.97622471509847
128,2020-05-29,16,71.8169076072622,9.988112360382589,True,129,19.931380247564782,19.97622471509847
129,2020-05-30,16,71.8169076072622,9.988112360382589,True,130,19.935906334394733,19.97622471509847
130,2020-05-31,16,71.8169076072622,9.988112360382589,True,131,19.939976440708694,19.97622471509847
131,2020-06-01,16,71.8169076072622,9.988112360382589,True,132,19.943636344940046,19.97622471509847
132,2020-06-02,18,71.8169076072622,9.988112360382589,True,133,19.946927260130543,19.97622471509847
133,2020-06-03,18,71.8169076072622,9.988112360382589,True,134,19.949886283356992,19.97622471509847
134,2020-06-04,18,71.8169076072622,9.988112360382589,True,135,19.952546802047326,19.97622471509847
135,2020-06-05,18,71.8169076072622,9.988112360382589,True,136,19.95493886110129,19.97622471509847
136,2020-06-06,18,71.8169076072622,9.988112360382589,True,137,19.957089494418955,19.97622471509847
137,2020-06-07,18,71.8169076072622,9.988112360382589,True,138,19.959023024144273,19.97622471509847
138,2020-06-08,18,71.8169076072622,9.988112360382589,True,139,19.960761330651785,19.97622471509847
139,2020-06-09,18,71.8169076072622,9.988112360382589,True,140,19.962324096043425,19.97622471509847
140,2020-06-10,18,71.8169076072622,9.988112360382589,True,141,19.96372902367892,19.97622471509847
141,2020-06-11,18,71.8169076072622,9.988112360382589,True,142,19.964992036037767,19.97622471509847
142,2020-06-12,18,71.8169076072622,9.988112360382589,True,143,19.966127453002283,19.97622471509847
143,2020-06-13,18,71.8169076072622,9.988112360382589,True,144,19.96714815245928,19.97622471509847
144,2020-06-14,18,71.8169076072622,9.988112360382589,True,145,19.968065714941883,19.97622471509847
145,2020-06-15,18,71.8169076072622,9.988112360382589,True,146,19.968890553871518,19.97622471509847
146,2020-06-16,18,71.8169076072622,9.988112360382589,True,147,19.969632032812683,19.97622471509847
147,2020-06-17,18,71.8169076072622,9.988112360382589,True,148,19.970298571018635,19.97622471509847
148,2020-06-18,18,71.8169076072622,9.988112360382589,True,149,19.970897738423552,19.97622471509847
149,2020-06-19,18,71.8169076072622,9.988112360382589,True,150,19.971436341125447,19.97622471509847
150,2020-06-20,18,71.8169076072622,9.988112360382589,True,151,19.971920498302712,19.97622471509847
151,2020-06-21,18,71.8169076072622,9.988112360382589,True,152,19.972355711415656,19.97622471509847
152,2020-06-22,18,71.8169076072622,9.988112360382589,True,153,19.972746926461006,19.97622471509847
153,2020-06-23,18,71.8169076072622,9.988112360382589,True,154,19.973098589972054,19.97622471509847
154,2020-06-24,18,71.8169076072622,9.988112360382589,True,155,19.97341469938901,19.97622471509847
155,2020-06-25,18,71.8169076072622,9.988112360382589,True,156,19.973698848362474,19.97622471509847
156,2020-06-26,18,71.8169076072622,9.988112360382589,True,157,19.97395426749718,19.97622471509847
157,2020-06-27,18,71.8169076072622,9.988112360382589,True,158,19.974183860993044,19.97622471509847
158,2020-06-28,18,71.8169076072622,9.988112360382589,True,159,19.9743902395949,19.97622471509847
159,2020-06-29,18,71.8169076072622,9.988112360382589,True,160,19.974575750221558,19.97622471509847
160,2020-06-30,18,71.8169076072622,9.988112360382589,True,161,19.97474250260778,19.97622471509847
161,2020-07-01,18,71.8169076072622,9.988112360382589,True,162,19.97489239325945,19.97622471509847
162,2020-07-02,18,71.8169076072622,9.988112360382589,True,163,19.9750271269922,19.97622471509847
163,2020-07-03,18,71.8169076072622,9.988112360382589,True,164,19.97514823629676,19.97622471509847
164,2020-07-04,18,71.8169076072622,9.988112360382589,True,165,19.975257098749783,19.97622471509847
165,2020-07-05,18,71.8169076072622,9.988112360382589,True,166,19.97535495266715,19.97622471509847
166,2020-07-06,18,71.8169076072622,9.988112360382589,True,167,19.975442911176785,19.97622471509847
167,2020-07-07,18,71.8169076072622,9.988112360382589,True,168,19.975521974870375,19.97622471509847
168,2020-07-08,18,71.8169076072622,9.988112360382589,True,169,19.975593043177284,19.97622471509847
169,2020-07-09,18,71.8169076072622,9.988112360382589,True,170,19.975656924589583,19.97622471509847
170,2020-07-10,18,71.8169076072622,9.988112360382589,True,171,19.975714345854094,19.97622471509847
171,2020-07-11,18,71.8169076072622,9.988112360382589,True,172,19.975765960235723,19.97622471509847
172,2020-07-12,18,71.8169076072622,9.988112360382589,True,173,19.97581235494581,19.97622471509847
173,2020-07-13,18,71.8169076072622,9.988112360382589,True,174,19.975854057819863,19.97622471509847
174,2020-07-14,18,71.8169076072622,9.988112360382589,True,175,19.975891543320376,19.97622471509847
175,2020-07-15,18,71.8169076072622,9.988112360382589,True,176,19.975925237932962,19.97622471509847
176,2020-07-16,18,71.8169076072622,9.988112360382589,True,177,19.975955525017117,19.97622471509847
177,2020-07-17,18,71.8169076072622,9.988112360382589,True,178,19.97598274916658,19.97622471509847
178,2020-07-18,18,71.8169076072622,9.988112360382589,True,179,19.976007220129006,19.97622471509847
179,2020-07-19,18,71.8169076072622,9.988112360382589,True,180,19.976029216329334,19.97622471509847
180,2020-07-20,18,71.8169076072622,9.988112360382589,True,181,19.976048988036982,19.97622471509847
181,2020-07-21,18,71.8169076072622,9.988112360382589,True,182,19.976066760212856,19.97622471509847
182,2020-07-22,18,71.8169076072622,9.988112360382589,True,183,19.97608273506848,19.97622471509847
183,2020-07-23,18,71.8169076072622,9.988112360382589,True,184,19.976097094366434,19.97622471509847
184,2020-07-24,18,71.8169076072622,9.988112360382589,True,185,19.976110001488163,19.97622471509847
185,2020-07-25,18,71.8169076072622,9.988112360382589,True,186,19.976121603292707,19.97622471509847
186,2020-07-26,18,71.8169076072622,9.988112360382589,True,187,19.976132031787518,19.97622471509847
187,2020-07-27,18,71.8169076072622,9.988112360382589,True,188,19.97614140563031,19.97622471509847
188,2020-07-28,18,71.8169076072622,9.988112360382589,True,189,19.976149831479056,19.97622471509847
189,2020-07-29,18,71.8169076072622,9.988112360382589,True,190,19.97615740520546,19.97622471509847
190,2020-07-30,18,71.8169076072622,9.988112360382589,True,191,19.976164212985744,19.97622471509847
191,2020-07-31,18,71.8169076072622,9.988112360382589,True,192,19.97617033228113,19.97622471509847
192,2020-08-01,18,71.8169076072622,9.988112360382589,True,193,19.976175832719164,19.97622471509847
193,2020-08-02,18,71.8169076072622,9.988112360382589,True,194,19.976180776885908,19.97622471509847
194,2020-08-03,18,71.8169076072622,9.988112360382589,True,195,19.976185221038058,19.97622471509847
195,2020-08-04,18,71.8169076072622,9.988112360382589,True,196,19.976189215743016,19.97622471509847
196,2020-08-05,18,71.8169076072622,9.988112360382589,True,197,19.976192806454243,19.97622471509847
197,2020-08-06,18,71.8169076072622,9.988112360382589,True,198,19.976196034028426,19.97622471509847
198,2020-08-07,18,71.8169076072622,9.988112360382589,True,199,19.97619893519037,19.97622471509847
199,2020-08-08,18,71.8169076072622,9.988112360382589,True,200,19.976201542950847,19.97622471509847
200,2020-08-09,18,71.8169076072622,9.988112360382589,True,201,19.976203886982173,19.97622471509847
201,2020-08-10,18,71.8169076072622,9.988112360382589,True,202,19.976205993955872,19.97622471509847
202,2020-08-11,18,71.8169076072622,9.988112360382589,True,203,19.976207887846115,19.97622471509847
203,2020-08-12,18,71.8169076072622,9.988112360382589,True,204,19.97620959020253,19.97622471509847
204,2020-08-13,18,71.8169076072622,9.988112360382589,True,205,19.976211120395376,19.97622471509847
205,2020-08-14,18,71.8169076072622,9.988112360382589,True,206,19.976212495835966,19.97622471509847
206,2020-08-15,18,71.8169076072622,9.988112360382589,True,207,19.976213732174767,19.97622471509847
207,2020-08-16,18,71.8169076072622,9.988112360382589,True,208,19.976214843479482,19.97622471509847
208,2020-08-17,18,71.8169076072622,9.988112360382589,True,209,19.976215842395106,19.97622471509847
209,2020-08-18,18,71.8169076072622,9.988112360382589,True,210,19.976216740287835,19.97622471509847
210,2020-08-19,18,71.8169076072622,9.988112360382589,True,211,19.97621754737436,19.97622471509847
211,2020-08-20,18,71.8169076072622,9.988112360382589,True,212,19.97621827283815,19.97622471509847
212,2020-08-21,18,71.8169076072622,9.988112360382589,True,213,19.9762189249339,19.97622471509847
213,2020-08-22,19,71.8169076072622,9.988112360382589,True,214,19.97621951108152,19.97622471509847
214,2020-08-23,19,71.8169076072622,9.988112360382589,True,215,19.976220037950508,19.97622471509847
215,2020-08-24,20,71.8169076072622,9.988112360382589,True,216,19.976220511535864,19.97622471509847
216,2020-08-25,20,71.8169076072622,9.988112360382589,True,217,19.97622093722629,19.97622471509847
217,2020-08-26,20,71.8169076072622,9.988112360382589,True,218,19.97622131986554,19.97622471509847
218,2020-08-27,20,71.8169076072622,9.988112360382589,True,219,19.97622166380748,19.97622471509847
219,2020-08-28,20,71.8169076072622,9.988112360382589,True,220,19.976221972965664,19.97622471509847
220,2020-08-29,20,71.8169076072622,9.988112360382589,True,221,19.976222250857873,19.97622471509847
221,2020-08-30,20,71.8169076072622,9.988112360382589,True,222,19.976222500646113,19.97622471509847
222,2020-08-31,20,71.8169076072622,9.988112360382589,True,223,19.976222725172615,19.97622471509847
223,2020-09-01,20,71.8169076072622,9.988112360382589,True,224,19.97622292699216,19.97622471509847
224,2020-09-02,20,71.8169076072622,9.988112360382589,True,225,19.976223108401165,19.97622471509847
225,2020-09-03,20,71.8169076072622,9.988112360382589,True,226,19.976223271463795,19.97622471509847
226,2020-09-04,20,71.8169076072622,9.988112360382589,True,227,19.976223418035474,19.97622471509847
227,2020-09-05,22,71.8169076072622,9.988112360382589,True,228,19.976223549783974,19.97622471509847
228,2020-09-06,22,71.8169076072622,9.988112360382589,True,229,19.976223668208398,19.97622471509847
229,2020-09-07,22,71.8169076072622,9.988112360382589,True,230,19.976223774656248,19.97622471509847
230,2020-09-08,22,71.8169076072622,9.988112360382589,True,231,19.976223870338746,19.97622471509847
231,2020-09-09,22,71.8169076072622,9.988112360382589,True,232,19.97622395634462,19.97622471509847
232,2020-09-10,24,71.8169076072622,9.988112360382589,True,233,19.97622403365249,19.97622471509847
233,2020-09-11,24,71.8169076072622,9.988112360382589,True,234,19.976224103142012,19.97622471509847
234,2020-09-12,24,71.8169076072622,9.988112360382589,True,235,19.97622416560388,19.97622471509847
235,2020-09-13,24,71.8169076072622,9.988112360382589,True,236,19.97622422174881,19.97622471509847
236,2020-09-14,24,71.8169076072622,9.988112360382589,True,237,19.976224272215656,19.97622471509847
237,2020-09-15,24,71.8169076072622,9.988112360382589,True,238,19.97622431757866,19.97622471509847
238,2020-09-16,24,71.8169076072622,9.988112360382589,True,239,19.976224358353978,19.97622471509847
239,2020-09-17,24,71.8169076072622,9.988112360382589,True,240,19.97622439500558,19.97622471509847
240,2020-09-18,24,71.8169076072622,9.988112360382589,True,241,19.976224427950513,19.97622471509847
241,2020-09-19,24,71.8169076072622,9.988112360382589,True,242,19.976224457563628,19.97622471509847
242,2020-09-20,24,71.8169076072622,9.988112360382589,True,243,19.976224484181902,19.97622471509847
243,2020-09-21,24,71.8169076072622,9.988112360382589,True,244,19.976224508108192,19.97622471509847
244,2020-09-22,24,71.8169076072622,9.988112360382589,True,245,19.976224529614758,19.97622471509847
245,2020-09-23,24,71.8169076072622,9.988112360382589,True,246,19.976224548946302,19.97622471509847
246,2020-09-24,24,71.8169076072622,9.988112360382589,True,247,19.976224566322802,19.97622471509847
247,2020-09-25,24,71.8169076072622,9.988112360382589,True,248,19.976224581941967,19.97622471509847
248,2020-09-26,24,71.8169076072622,9.988112360382589,True,249,19.976224595981524,19.97622471509847
249,2020-09-27,30,71.8169076072622,9.988112360382589,True,250,19.976224608601225,19.97622471509847
250,2020-09-28,30,71.8169076072622,9.988112360382589,True,251,19.97622461994466,19.97622471509847
251,2020-09-29,30,71.8169076072622,9.988112360382589,True,252,19.976224630140905,19.97622471509847
252,2020-09-30,30,71.8169076072622,9.988112360382589,True,253,19.97622463930598,19.97622471509847
253,2020-10-01,31,71.8169076072622,9.988112360382589,True,254,19.97622464754416,19.97622471509847
254,2020-10-02,31,71.8169076072622,9.988112360382589,True,255,19.976224654949196,19.97622471509847
255,2020-10-03,31,71.8169076072622,9.988112360382589,True,256,19.976224661605343,19.97622471509847
256,2020-10-04,31,71.8169076072622,9.988112360382589,True,257,19.976224667588333,19.97622471509847
257,2020-10-05,31,71.8169076072622,9.988112360382589,True,258,19.976224672966246,19.97622471509847
258,2020-10-06,31,71.8169076072622,9.988112360382589,True,259,19.976224677800282,19.97622471509847
259,2020-10-07,31,71.8169076072622,9.988112360382589,True,260,19.976224682145432,19.97622471509847
260,2020-10-08,31,71.8169076072622,9.988112360382589,True,261,19.97622468605115,19.97622471509847
261,2020-10-09,32,71.8169076072622,9.988112360382589,True,262,19.97622468956187,19.97622471509847
262,2020-10-10,32,71.8169076072622,9.988112360382589,True,263,19.976224692717544,19.97622471509847
263,2020-10-11,32,71.8169076072622,9.988112360382589,True,264,19.976224695554073,19.97622471509847
264,2020-10-12,32,71.8169076072622,9.988112360382589,True,265,19.97622469810374,19.97622471509847
265,2020-10-13,32,71.8169076072622,9.988112360382589,True,266,19.976224700395548,19.97622471509847
266,2020-10-14,32,71.8169076072622,9.988112360382589,True,267,19.976224702455582,19.97622471509847
267,2020-10-15,32,71.8169076072622,9.988112360382589,True,268,19.97622470430728,19.97622471509847
