,Report_Date,Costa Rica_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
39,2020-03-01,0,68.15885095448868,299.9450515339979,True,40,5.1130025213907615,579.5848170327441
40,2020-03-02,0,68.15885095448868,299.9450515339979,True,41,6.0444032114334805,579.5848170327441
41,2020-03-03,0,68.15885095448868,299.9450515339979,True,42,7.143433048213207,579.5848170327441
42,2020-03-04,0,68.15885095448868,299.9450515339979,True,43,8.439455195053604,579.5848170327441
43,2020-03-05,0,68.15885095448868,299.9450515339979,True,44,9.966659009283328,579.5848170327441
44,2020-03-06,1,68.15885095448868,299.9450515339979,True,45,11.764728407839453,579.5848170327441
45,2020-03-07,1,68.15885095448868,299.9450515339979,True,46,13.879552617169184,579.5848170327441
46,2020-03-08,5,68.15885095448868,299.9450515339979,True,47,16.363959469939243,579.5848170327441
47,2020-03-09,9,68.15885095448868,299.9450515339979,True,48,19.27843949730244,579.5848170327441
48,2020-03-10,9,68.15885095448868,299.9450515339979,True,49,22.691813252112443,579.5848170327441
49,2020-03-11,13,68.15885095448868,299.9450515339979,True,50,26.681774021102733,579.5848170327441
50,2020-03-12,22,68.15885095448868,299.9450515339979,True,51,31.33521310563554,579.5848170327441
51,2020-03-13,23,68.15885095448868,299.9450515339979,True,52,36.74820559981236,579.5848170327441
52,2020-03-14,26,68.15885095448868,299.9450515339979,True,53,43.025502654550785,579.5848170327441
53,2020-03-15,27,68.15885095448868,299.9450515339979,True,54,50.27934496368665,579.5848170327441
54,2020-03-16,35,68.15885095448868,299.9450515339979,True,55,58.627387544525725,579.5848170327441
55,2020-03-17,41,68.15885095448868,299.9450515339979,True,56,68.18951688627493,579.5848170327441
56,2020-03-18,50,68.15885095448868,299.9450515339979,True,57,79.08336068782192,579.5848170327441
57,2020-03-19,69,68.15885095448868,299.9450515339979,True,58,91.41835286326064,579.5848170327441
58,2020-03-20,89,68.15885095448868,299.9450515339979,True,59,105.28833771226249,579.5848170327441
59,2020-03-21,117,68.15885095448868,299.9450515339979,True,60,120.76288817135615,579.5848170327441
60,2020-03-22,134,68.15885095448868,299.9450515339979,True,61,137.87777332674725,579.5848170327441
61,2020-03-23,158,68.15885095448868,299.9450515339979,True,62,156.6253191090611,579.5848170327441
62,2020-03-24,177,68.15885095448868,299.9450515339979,True,63,176.94571514598118,579.5848170327441
63,2020-03-25,201,68.15885095448868,299.9450515339979,True,64,198.72055368908846,579.5848170327441
64,2020-03-26,231,68.15885095448868,299.9450515339979,True,65,221.76994954029087,579.5848170327441
65,2020-03-27,263,68.15885095448868,299.9450515339979,True,66,245.85439739398439,579.5848170327441
66,2020-03-28,295,68.15885095448868,299.9450515339979,True,67,270.6820342304599,579.5848170327441
67,2020-03-29,314,68.15885095448868,299.9450515339979,True,68,295.9212281318137,579.5848170327441
68,2020-03-30,330,68.15885095448868,299.9450515339979,True,69,321.21754311334126,579.5848170327441
69,2020-03-31,347,68.15885095448868,299.9450515339979,True,70,346.2133341790293,579.5848170327441
70,2020-04-01,375,68.15885095448868,299.9450515339979,True,71,370.56771935438167,579.5848170327441
71,2020-04-02,396,68.15885095448868,299.9450515339979,True,72,393.9746010506513,579.5848170327441
72,2020-04-03,416,68.15885095448868,299.9450515339979,True,73,416.17678962487724,579.5848170327441
73,2020-04-04,435,68.15885095448868,299.9450515339979,True,74,436.97500717235783,579.5848170327441
74,2020-04-05,454,68.15885095448868,299.9450515339979,True,75,456.23142092046334,579.5848170327441
75,2020-04-06,467,68.15885095448868,299.9450515339979,True,76,473.86816021660695,579.5848170327441
76,2020-04-07,483,68.15885095448868,299.9450515339979,True,77,489.86185035067444,579.5848170327441
77,2020-04-08,502,68.15885095448868,299.9450515339979,True,78,504.23548187340646,579.5848170327441
