,Report_Date,Bolivia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
19,2020-02-10,0,78.96325630890388,225.53204234593008,False,20,0.0832855882313655,451.0640846368792
20,2020-02-11,0,78.96325630890388,225.53204234593008,False,21,0.09635579986742675,451.0640846368792
21,2020-02-12,0,78.96325630890388,225.53204234593008,False,22,0.11147664485741782,451.0640846368792
22,2020-02-13,0,78.96325630890388,225.53204234593008,False,23,0.128969682970112,451.0640846368792
23,2020-02-14,0,78.96325630890388,225.53204234593008,False,24,0.1492068396770618,451.0640846368792
24,2020-02-15,0,78.96325630890388,225.53204234593008,False,25,0.17261827524549106,451.0640846368792
25,2020-02-16,0,78.96325630890388,225.53204234593008,False,26,0.19970147663744403,451.0640846368792
26,2020-02-17,0,78.96325630890388,225.53204234593008,False,27,0.23103175997640768,451.0640846368792
27,2020-02-18,0,78.96325630890388,225.53204234593008,False,28,0.2672743994066241,451.0640846368792
28,2020-02-19,0,78.96325630890388,225.53204234593008,False,29,0.3091986301661203,451.0640846368792
29,2020-02-20,0,78.96325630890388,225.53204234593008,False,30,0.35769381008093304,451.0640846368792
30,2020-02-21,0,78.96325630890388,225.53204234593008,False,31,0.41378806494335413,451.0640846368792
31,2020-02-22,0,78.96325630890388,225.53204234593008,False,32,0.4786697898447991,451.0640846368792
32,2020-02-23,0,78.96325630890388,225.53204234593008,False,33,0.5537124309609552,451.0640846368792
33,2020-02-24,0,78.96325630890388,225.53204234593008,False,34,0.6405030309507443,451.0640846368792
34,2020-02-25,0,78.96325630890388,225.53204234593008,False,35,0.7408750863524074,451.0640846368792
35,2020-02-26,0,78.96325630890388,225.53204234593008,False,36,0.8569463372974673,451.0640846368792
36,2020-02-27,0,78.96325630890388,225.53204234593008,False,37,0.9911621884178317,451.0640846368792
37,2020-02-28,0,78.96325630890388,225.53204234593008,False,38,1.1463455445099322,451.0640846368792
38,2020-02-29,0,78.96325630890388,225.53204234593008,False,39,1.325753934301587,451.0640846368792
39,2020-03-01,0,78.96325630890388,225.53204234593008,False,40,1.5331448887100492,451.0640846368792
40,2020-03-02,0,78.96325630890388,225.53204234593008,False,41,1.7728506333501357,451.0640846368792
41,2020-03-03,0,78.96325630890388,225.53204234593008,False,42,2.049863244307954,451.0640846368792
42,2020-03-04,0,78.96325630890388,225.53204234593008,False,43,2.3699314948597627,451.0640846368792
43,2020-03-05,0,78.96325630890388,225.53204234593008,False,44,2.7396706796923933,451.0640846368792
44,2020-03-06,0,78.96325630890388,225.53204234593008,False,45,3.166686729502986,451.0640846368792
45,2020-03-07,0,78.96325630890388,225.53204234593008,False,46,3.659715905212836,451.0640846368792
46,2020-03-08,0,78.96325630890388,225.53204234593008,False,47,4.228781264077234,451.0640846368792
47,2020-03-09,0,78.96325630890388,225.53204234593008,False,48,4.885366888892852,451.0640846368792
48,2020-03-10,0,78.96325630890388,225.53204234593008,False,49,5.64261052626123,451.0640846368792
49,2020-03-11,2,78.96325630890388,225.53204234593008,False,50,6.515514739327761,451.0640846368792
50,2020-03-12,2,78.96325630890388,225.53204234593008,False,51,7.52117588050586,451.0640846368792
51,2020-03-13,3,78.96325630890388,225.53204234593008,False,52,8.679029051905669,451.0640846368792
52,2020-03-14,10,78.96325630890388,225.53204234593008,False,53,10.011105651942596,451.0640846368792
53,2020-03-15,10,78.96325630890388,225.53204234593008,False,54,11.542297998329307,451.0640846368792
54,2020-03-16,11,78.96325630890388,225.53204234593008,False,55,13.300622752753595,451.0640846368792
55,2020-03-17,11,78.96325630890388,225.53204234593008,False,56,15.317471332001974,451.0640846368792
56,2020-03-18,12,78.96325630890388,225.53204234593008,False,57,17.627831069268264,451.0640846368792
57,2020-03-19,12,78.96325630890388,225.53204234593008,False,58,20.270455522681775,451.0640846368792
58,2020-03-20,15,78.96325630890388,225.53204234593008,False,59,23.287956028698957,451.0640846368792
59,2020-03-21,19,78.96325630890388,225.53204234593008,False,60,26.726779511916497,451.0640846368792
60,2020-03-22,24,78.96325630890388,225.53204234593008,False,61,30.63703004172847,451.0640846368792
61,2020-03-23,27,78.96325630890388,225.53204234593008,False,62,35.07208431637034,451.0640846368792
62,2020-03-24,29,78.96325630890388,225.53204234593008,False,63,40.08794519452836,451.0640846368792
63,2020-03-25,32,78.96325630890388,225.53204234593008,False,64,45.74227410148936,451.0640846368792
64,2020-03-26,43,78.96325630890388,225.53204234593008,False,65,52.09304465224965,451.0640846368792
65,2020-03-27,61,78.96325630890388,225.53204234593008,False,66,59.196768674330464,451.0640846368792
66,2020-03-28,74,78.96325630890388,225.53204234593008,False,67,67.10626475931855,451.0640846368792
67,2020-03-29,81,78.96325630890388,225.53204234593008,False,68,75.86797112666376,451.0640846368792
68,2020-03-30,97,78.96325630890388,225.53204234593008,False,69,85.51885063845765,451.0640846368792
69,2020-03-31,107,78.96325630890388,225.53204234593008,False,70,96.0829960322211,451.0640846368792
70,2020-04-01,115,78.96325630890388,225.53204234593008,False,71,107.56811453022188,451.0640846368792
71,2020-04-02,123,78.96325630890388,225.53204234593008,False,72,119.96214552806336,451.0640846368792
72,2020-04-03,132,78.96325630890388,225.53204234593008,False,73,133.23033115291972,451.0640846368792
73,2020-04-04,139,78.96325630890388,225.53204234593008,False,74,147.31310149881472,451.0640846368792
74,2020-04-05,157,78.96325630890388,225.53204234593008,False,75,162.12513742257713,451.0640846368792
75,2020-04-06,183,78.96325630890388,225.53204234593008,False,76,177.55591992928848,451.0640846368792
76,2020-04-07,194,78.96325630890388,225.53204234593008,False,77,193.47196040062792,451.0640846368792
77,2020-04-08,210,78.96325630890388,225.53204234593008,False,78,209.7207368082267,451.0640846368792
