,Report_Date,UAE_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
48,2020-03-10,74,88.75118226827918,5869.7438024946105,False,49,67.24868845782328,11739.487604989226
49,2020-03-11,74,88.75118226827918,5869.7438024946105,False,50,76.50266535413277,11739.487604989226
50,2020-03-12,85,88.75118226827918,5869.7438024946105,False,51,87.02057235423409,11739.487604989226
51,2020-03-13,85,88.75118226827918,5869.7438024946105,False,52,98.97225411557079,11739.487604989226
52,2020-03-14,85,88.75118226827918,5869.7438024946105,False,53,112.54956295908787,11739.487604989226
53,2020-03-15,98,88.75118226827918,5869.7438024946105,False,54,127.96897144153023,11739.487604989226
54,2020-03-16,98,88.75118226827918,5869.7438024946105,False,55,145.4744241432058,11739.487604989226
55,2020-03-17,98,88.75118226827918,5869.7438024946105,False,56,165.3404284171037,11739.487604989226
56,2020-03-18,113,88.75118226827918,5869.7438024946105,False,57,187.87537524963759,11739.487604989226
57,2020-03-19,140,88.75118226827918,5869.7438024946105,False,58,213.4250696477233,11739.487604989226
58,2020-03-20,140,88.75118226827918,5869.7438024946105,False,59,242.3764343283878,11739.487604989226
59,2020-03-21,153,88.75118226827918,5869.7438024946105,False,60,275.1613300797484,11739.487604989226
60,2020-03-22,153,88.75118226827918,5869.7438024946105,False,61,312.26041004002377,11739.487604989226
61,2020-03-23,198,88.75118226827918,5869.7438024946105,False,62,354.20689232568503,11739.487604989226
62,2020-03-24,248,88.75118226827918,5869.7438024946105,False,63,401.59009500323884,11739.487604989226
63,2020-03-25,333,88.75118226827918,5869.7438024946105,False,64,455.0585285980101,11739.487604989226
64,2020-03-26,333,88.75118226827918,5869.7438024946105,False,65,515.3222838079656,11739.487604989226
65,2020-03-27,405,88.75118226827918,5869.7438024946105,False,66,583.154386147944,11739.487604989226
66,2020-03-28,468,88.75118226827918,5869.7438024946105,False,67,659.3907162435937,11739.487604989226
67,2020-03-29,570,88.75118226827918,5869.7438024946105,False,68,744.9280173111441,11739.487604989226
68,2020-03-30,611,88.75118226827918,5869.7438024946105,False,69,840.7194349968316,11739.487604989226
69,2020-03-31,664,88.75118226827918,5869.7438024946105,False,70,947.7669669519023,11739.487604989226
70,2020-04-01,814,88.75118226827918,5869.7438024946105,False,71,1067.1101513766614,11739.487604989226
71,2020-04-02,1024,88.75118226827918,5869.7438024946105,False,72,1199.8103101381196,11739.487604989226
72,2020-04-03,1264,88.75118226827918,5869.7438024946105,False,73,1346.9297015815907,11739.487604989226
73,2020-04-04,1505,88.75118226827918,5869.7438024946105,False,74,1509.505052499921,11739.487604989226
74,2020-04-05,1799,88.75118226827918,5869.7438024946105,False,75,1688.5151508039608,11739.487604989226
75,2020-04-06,2076,88.75118226827918,5869.7438024946105,False,76,1884.842511089774,11739.487604989226
76,2020-04-07,2359,88.75118226827918,5869.7438024946105,False,77,2099.2295882686553,11739.487604989226
77,2020-04-08,2659,88.75118226827918,5869.7438024946105,False,78,2332.2306097300357,11739.487604989226
