,Report_Date,Canada_new brunswick_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
30,2020-02-21,0,71.99288965143863,78.81220031036582,True,31,0.22387035457727153,146.3117461868334
31,2020-02-22,0,71.99288965143863,78.81220031036582,True,32,0.26262794675947565,146.3117461868334
32,2020-02-23,0,71.99288965143863,78.81220031036582,True,33,0.30808232008961606,146.3117461868334
33,2020-02-24,0,71.99288965143863,78.81220031036582,True,34,0.3613856494220861,146.3117461868334
34,2020-02-25,0,71.99288965143863,78.81220031036582,True,35,0.42388648552750663,146.3117461868334
35,2020-02-26,0,71.99288965143863,78.81220031036582,True,36,0.49716252864158905,146.3117461868334
36,2020-02-27,0,71.99288965143863,78.81220031036582,True,37,0.5830586094008501,146.3117461868334
37,2020-02-28,0,71.99288965143863,78.81220031036582,True,38,0.6837306048907781,146.3117461868334
38,2020-02-29,0,71.99288965143863,78.81220031036582,True,39,0.8016960801420323,146.3117461868334
39,2020-03-01,0,71.99288965143863,78.81220031036582,True,40,0.9398924964085934,146.3117461868334
40,2020-03-02,0,71.99288965143863,78.81220031036582,True,41,1.1017438573586473,146.3117461868334
41,2020-03-03,0,71.99288965143863,78.81220031036582,True,42,1.2912366593198261,146.3117461868334
42,2020-03-04,0,71.99288965143863,78.81220031036582,True,43,1.5130059530945534,146.3117461868334
43,2020-03-05,0,71.99288965143863,78.81220031036582,True,44,1.7724321869377104,146.3117461868334
44,2020-03-06,0,71.99288965143863,78.81220031036582,True,45,2.0757492487985374,146.3117461868334
45,2020-03-07,0,71.99288965143863,78.81220031036582,True,46,2.430163716030003,146.3117461868334
46,2020-03-08,0,71.99288965143863,78.81220031036582,True,47,2.843984695122983,146.3117461868334
47,2020-03-09,0,71.99288965143863,78.81220031036582,True,48,3.3267627213079294,146.3117461868334
48,2020-03-10,0,71.99288965143863,78.81220031036582,True,49,3.889434902432083,146.3117461868334
49,2020-03-11,1,71.99288965143863,78.81220031036582,True,50,4.544471735310622,146.3117461868334
50,2020-03-12,1,71.99288965143863,78.81220031036582,True,51,5.306018691237789,146.3117461868334
51,2020-03-13,1,71.99288965143863,78.81220031036582,True,52,6.190022661941594,146.3117461868334
52,2020-03-14,1,71.99288965143863,78.81220031036582,True,53,7.2143296075174925,146.3117461868334
53,2020-03-15,2,71.99288965143863,78.81220031036582,True,54,8.398735247374093,146.3117461868334
54,2020-03-16,6,71.99288965143863,78.81220031036582,True,55,9.76496549522959,146.3117461868334
55,2020-03-17,8,71.99288965143863,78.81220031036582,True,56,11.336557862527568,146.3117461868334
56,2020-03-18,11,71.99288965143863,78.81220031036582,True,57,13.138609828223272,146.3117461868334
57,2020-03-19,11,71.99288965143863,78.81220031036582,True,58,15.197356168911629,146.3117461868334
58,2020-03-20,11,71.99288965143863,78.81220031036582,True,59,17.539535904380788,146.3117461868334
59,2020-03-21,17,71.99288965143863,78.81220031036582,True,60,20.191512777019707,146.3117461868334
60,2020-03-22,17,71.99288965143863,78.81220031036582,True,61,23.178123374065652,146.3117461868334
61,2020-03-23,17,71.99288965143863,78.81220031036582,True,62,26.521246506945218,146.3117461868334
62,2020-03-24,18,71.99288965143863,78.81220031036582,True,63,30.23811810501653,146.3117461868334
63,2020-03-25,18,71.99288965143863,78.81220031036582,True,64,34.33945796414048,146.3117461868334
64,2020-03-26,33,71.99288965143863,78.81220031036582,True,65,38.82752581281959,146.3117461868334
65,2020-03-27,45,71.99288965143863,78.81220031036582,True,66,43.694278123010434,146.3117461868334
66,2020-03-28,51,71.99288965143863,78.81220031036582,True,67,48.91984345904838,146.3117461868334
67,2020-03-29,66,71.99288965143863,78.81220031036582,True,68,54.47155914049372,146.3117461868334
68,2020-03-30,68,71.99288965143863,78.81220031036582,True,69,60.30380124096469,146.3117461868334
69,2020-03-31,70,71.99288965143863,78.81220031036582,True,70,66.35878311716807,146.3117461868334
70,2020-04-01,81,71.99288965143863,78.81220031036582,True,71,72.56839370469271,146.3117461868334
71,2020-04-02,91,71.99288965143863,78.81220031036582,True,72,78.85700777684201,146.3117461868334
72,2020-04-03,91,71.99288965143863,78.81220031036582,True,73,85.1450513378836,146.3117461868334
73,2020-04-04,91,71.99288965143863,78.81220031036582,True,74,91.35297917308196,146.3117461868334
74,2020-04-05,98,71.99288965143863,78.81220031036582,True,75,97.40524935742306,146.3117461868334
75,2020-04-06,103,71.99288965143863,78.81220031036582,True,76,103.23388006604445,146.3117461868334
76,2020-04-07,105,71.99288965143863,78.81220031036582,True,77,108.78124718839311,146.3117461868334
77,2020-04-08,105,71.99288965143863,78.81220031036582,True,78,114.00190795731103,146.3117461868334
