,Report_Date,El Salvador_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
39,2020-03-01,0,86.82126906280178,173.07837372368272,False,40,0.6950069959562536,346.15575689242394
40,2020-03-02,0,86.82126906280178,173.07837372368272,False,41,0.7933320367534323,346.15575689242394
41,2020-03-03,0,86.82126906280178,173.07837372368272,False,42,0.9055309985955332,346.15575689242394
42,2020-03-04,0,86.82126906280178,173.07837372368272,False,43,1.033550491073938,346.15575689242394
43,2020-03-05,0,86.82126906280178,173.07837372368272,False,44,1.1796069086598275,346.15575689242394
44,2020-03-06,0,86.82126906280178,173.07837372368272,False,45,1.346222810916551,346.15575689242394
45,2020-03-07,0,86.82126906280178,173.07837372368272,False,46,1.536267901966389,346.15575689242394
46,2020-03-08,0,86.82126906280178,173.07837372368272,False,47,1.7530050963102033,346.15575689242394
47,2020-03-09,0,86.82126906280178,173.07837372368272,False,48,2.0001421793506973,346.15575689242394
48,2020-03-10,0,86.82126906280178,173.07837372368272,False,49,2.281889581815081,346.15575689242394
49,2020-03-11,0,86.82126906280178,173.07837372368272,False,50,2.6030247826769934,346.15575689242394
50,2020-03-12,0,86.82126906280178,173.07837372368272,False,51,2.9689638285524658,346.15575689242394
51,2020-03-13,0,86.82126906280178,173.07837372368272,False,52,3.3858404003790907,346.15575689242394
52,2020-03-14,0,86.82126906280178,173.07837372368272,False,53,3.860592759628704,346.15575689242394
53,2020-03-15,0,86.82126906280178,173.07837372368272,False,54,4.401058752700971,346.15575689242394
54,2020-03-16,0,86.82126906280178,173.07837372368272,False,55,5.01607882657958,346.15575689242394
55,2020-03-17,0,86.82126906280178,173.07837372368272,False,56,5.715606690686324,346.15575689242394
56,2020-03-18,0,86.82126906280178,173.07837372368272,False,57,6.510826824504591,346.15575689242394
57,2020-03-19,1,86.82126906280178,173.07837372368272,False,58,7.414277449234001,346.15575689242394
58,2020-03-20,1,86.82126906280178,173.07837372368272,False,59,8.439976822008989,346.15575689242394
59,2020-03-21,3,86.82126906280178,173.07837372368272,False,60,9.603549737893845,346.15575689242394
60,2020-03-22,3,86.82126906280178,173.07837372368272,False,61,10.922349902184282,346.15575689242394
61,2020-03-23,3,86.82126906280178,173.07837372368272,False,62,12.415572330759874,346.15575689242394
62,2020-03-24,5,86.82126906280178,173.07837372368272,False,63,14.104348125385318,346.15575689242394
63,2020-03-25,9,86.82126906280178,173.07837372368272,False,64,16.01181184730521,346.15575689242394
64,2020-03-26,13,86.82126906280178,173.07837372368272,False,65,18.16312929886869,346.15575689242394
65,2020-03-27,13,86.82126906280178,173.07837372368272,False,66,20.58547088715779,346.15575689242394
66,2020-03-28,19,86.82126906280178,173.07837372368272,False,67,23.307913018809387,346.15575689242394
67,2020-03-29,24,86.82126906280178,173.07837372368272,False,68,26.361247383033245,346.15575689242394
68,2020-03-30,30,86.82126906280178,173.07837372368272,False,69,29.777675854607836,346.15575689242394
69,2020-03-31,32,86.82126906280178,173.07837372368272,False,70,33.590367558362644,346.15575689242394
70,2020-04-01,32,86.82126906280178,173.07837372368272,False,71,37.832854993036925,346.15575689242394
71,2020-04-02,41,86.82126906280178,173.07837372368272,False,72,42.53824875942029,346.15575689242394
72,2020-04-03,46,86.82126906280178,173.07837372368272,False,73,47.73825620470483,346.15575689242394
73,2020-04-04,56,86.82126906280178,173.07837372368272,False,74,53.46199899905141,346.15575689242394
74,2020-04-05,62,86.82126906280178,173.07837372368272,False,75,59.73463894484889,346.15575689242394
75,2020-04-06,69,86.82126906280178,173.07837372368272,False,76,66.57584042512576,346.15575689242394
76,2020-04-07,78,86.82126906280178,173.07837372368272,False,77,73.99812138332942,346.15575689242394
77,2020-04-08,93,86.82126906280178,173.07837372368272,False,78,82.00517117883498,346.15575689242394
