,Report_Date,Australia_western australia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
24,2020-02-15,0,68.60370256133659,301.9168101728701,True,25,0.4005790005049474,581.4035977608365
25,2020-02-16,0,68.60370256133659,301.9168101728701,True,26,0.4737158348187342,581.4035977608365
26,2020-02-17,0,68.60370256133659,301.9168101728701,True,27,0.5601934354181676,581.4035977608365
27,2020-02-18,0,68.60370256133659,301.9168101728701,True,28,0.6624403310370494,581.4035977608365
28,2020-02-19,0,68.60370256133659,301.9168101728701,True,29,0.7833251691397306,581.4035977608365
29,2020-02-20,0,68.60370256133659,301.9168101728701,True,30,0.9262356951562166,581.4035977608365
30,2020-02-21,0,68.60370256133659,301.9168101728701,True,31,1.0951715925371561,581.4035977608365
31,2020-02-22,0,68.60370256133659,301.9168101728701,True,32,1.294853491334667,581.4035977608365
32,2020-02-23,0,68.60370256133659,301.9168101728701,True,33,1.5308507865959475,581.4035977608365
33,2020-02-24,0,68.60370256133659,301.9168101728701,True,34,1.8097312683168618,581.4035977608365
34,2020-02-25,0,68.60370256133659,301.9168101728701,True,35,2.1392359440460478,581.4035977608365
35,2020-02-26,0,68.60370256133659,301.9168101728701,True,36,2.5284828192870603,581.4035977608365
36,2020-02-27,0,68.60370256133659,301.9168101728701,True,37,2.9882037665419707,581.4035977608365
37,2020-02-28,0,68.60370256133659,301.9168101728701,True,38,3.5310189254960527,581.4035977608365
38,2020-02-29,2,68.60370256133659,301.9168101728701,True,39,4.171753281249211,581.4035977608365
39,2020-03-01,2,68.60370256133659,301.9168101728701,True,40,4.92780008748011,581.4035977608365
40,2020-03-02,2,68.60370256133659,301.9168101728701,True,41,5.819535527638097,581.4035977608365
41,2020-03-03,2,68.60370256133659,301.9168101728701,True,42,6.870788288045587,581.4035977608365
42,2020-03-04,2,68.60370256133659,301.9168101728701,True,43,8.109366346216321,581.4035977608365
43,2020-03-05,3,68.60370256133659,301.9168101728701,True,44,9.567640982241484,581.4035977608365
44,2020-03-06,3,68.60370256133659,301.9168101728701,True,45,11.283184446571886,581.4035977608365
45,2020-03-07,3,68.60370256133659,301.9168101728701,True,46,13.299452419022806,581.4035977608365
46,2020-03-08,3,68.60370256133659,301.9168101728701,True,47,15.666494834031436,581.4035977608365
47,2020-03-09,4,68.60370256133659,301.9168101728701,True,48,18.441668211734434,581.4035977608365
48,2020-03-10,6,68.60370256133659,301.9168101728701,True,49,21.690308677767494,581.4035977608365
49,2020-03-11,9,68.60370256133659,301.9168101728701,True,50,25.48630679595812,581.4035977608365
50,2020-03-12,9,68.60370256133659,301.9168101728701,True,51,29.91250283262715,581.4035977608365
51,2020-03-13,14,68.60370256133659,301.9168101728701,True,52,35.06079428776895,581.4035977608365
52,2020-03-14,17,68.60370256133659,301.9168101728701,True,53,41.03181755966596,581.4035977608365
53,2020-03-15,17,68.60370256133659,301.9168101728701,True,54,47.9340350267022,581.4035977608365
54,2020-03-16,28,68.60370256133659,301.9168101728701,True,55,55.882032347996585,581.4035977608365
55,2020-03-17,31,68.60370256133659,301.9168101728701,True,56,64.99381591828966,581.4035977608365
56,2020-03-18,35,68.60370256133659,301.9168101728701,True,57,75.3869078721813,581.4035977608365
57,2020-03-19,52,68.60370256133659,301.9168101728701,True,58,87.17307941875806,581.4035977608365
58,2020-03-20,64,68.60370256133659,301.9168101728701,True,59,100.45165748055763,581.4035977608365
59,2020-03-21,90,68.60370256133659,301.9168101728701,True,60,115.30149720120839,581.4035977608365
60,2020-03-22,120,68.60370256133659,301.9168101728701,True,61,131.7719382721281,581.4035977608365
61,2020-03-23,140,68.60370256133659,301.9168101728701,True,62,149.87334465427983,581.4035977608365
62,2020-03-24,175,68.60370256133659,301.9168101728701,True,63,169.56812998513243,581.4035977608365
63,2020-03-25,175,68.60370256133659,301.9168101728701,True,64,190.7634323457141,581.4035977608365
64,2020-03-26,231,68.60370256133659,301.9168101728701,True,65,213.30673781126833,581.4035977608365
65,2020-03-27,231,68.60370256133659,301.9168101728701,True,66,236.98567462631715,581.4035977608365
66,2020-03-28,278,68.60370256133659,301.9168101728701,True,67,261.5328488867482,581.4035977608365
67,2020-03-29,311,68.60370256133659,301.9168101728701,True,68,286.63597097008864,581.4035977608365
68,2020-03-30,355,68.60370256133659,301.9168101728701,True,69,311.9527181109421,581.4035977608365
69,2020-03-31,364,68.60370256133659,301.9168101728701,True,70,337.12896049569986,581.4035977608365
70,2020-04-01,392,68.60370256133659,301.9168101728701,True,71,361.81835066378545,581.4035977608365
71,2020-04-02,400,68.60370256133659,301.9168101728701,True,72,385.70101175955296,581.4035977608365
72,2020-04-03,400,68.60370256133659,301.9168101728701,True,73,408.49923545665024,581.4035977608365
73,2020-04-04,436,68.60370256133659,301.9168101728701,True,74,429.98866443780656,581.4035977608365
74,2020-04-05,453,68.60370256133659,301.9168101728701,True,75,450.00422970291004,581.4035977608365
75,2020-04-06,460,68.60370256133659,301.9168101728701,True,76,468.44093565087746,581.4035977608365
76,2020-04-07,460,68.60370256133659,301.9168101728701,True,77,485.25025554866244,581.4035977608365
77,2020-04-08,481,68.60370256133659,301.9168101728701,True,78,500.4333099624179,581.4035977608365
