,Report_Date,Slovenia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
54,2020-03-16,253,65.3599498705112,604.8314210462053,True,55,193.3163502322391,1178.320860145938
55,2020-03-17,275,65.3599498705112,604.8314210462053,True,56,220.77374439639095,1178.320860145938
56,2020-03-18,275,65.3599498705112,604.8314210462053,True,57,251.16724260242268,1178.320860145938
57,2020-03-19,286,65.3599498705112,604.8314210462053,True,58,284.54099778311553,1178.320860145938
58,2020-03-20,341,65.3599498705112,604.8314210462053,True,59,320.86478226154316,1178.320860145938
59,2020-03-21,383,65.3599498705112,604.8314210462053,True,60,360.02103027443883,1178.320860145938
60,2020-03-22,414,65.3599498705112,604.8314210462053,True,61,401.79551088475415,1178.320860145938
61,2020-03-23,442,65.3599498705112,604.8314210462053,True,62,445.87350412981647,1178.320860145938
62,2020-03-24,480,65.3599498705112,604.8314210462053,True,63,491.84305227427905,1178.320860145938
63,2020-03-25,528,65.3599498705112,604.8314210462053,True,64,539.206181986123,1178.320860145938
64,2020-03-26,562,65.3599498705112,604.8314210462053,True,65,587.397995760624,1178.320860145938
65,2020-03-27,632,65.3599498705112,604.8314210462053,True,66,635.8123723518702,1178.320860145938
66,2020-03-28,684,65.3599498705112,604.8314210462053,True,67,683.8319376227004,1178.320860145938
67,2020-03-29,730,65.3599498705112,604.8314210462053,True,68,730.8592266201349,1178.320860145938
68,2020-03-30,756,65.3599498705112,604.8314210462053,True,69,776.3457454569211,1178.320860145938
69,2020-03-31,802,65.3599498705112,604.8314210462053,True,70,819.8160141286987,1178.320860145938
70,2020-04-01,841,65.3599498705112,604.8314210462053,True,71,860.8845302204643,1178.320860145938
71,2020-04-02,897,65.3599498705112,604.8314210462053,True,72,899.2647210390237,1178.320860145938
72,2020-04-03,934,65.3599498705112,604.8314210462053,True,73,934.7700869132565,1178.320860145938
73,2020-04-04,977,65.3599498705112,604.8314210462053,True,74,967.3086575529499,1178.320860145938
74,2020-04-05,997,65.3599498705112,604.8314210462053,True,75,996.8724552086044,1178.320860145938
75,2020-04-06,1021,65.3599498705112,604.8314210462053,True,76,1023.5238582470176,1178.320860145938
76,2020-04-07,1059,65.3599498705112,604.8314210462053,True,77,1047.3806470572938,1178.320860145938
77,2020-04-08,1091,65.3599498705112,604.8314210462053,True,78,1068.6011968660769,1178.320860145938
