,Report_Date,Zambia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
52,2020-03-14,0,70.0486049673956,28.576637001430154,True,53,3.2699552576995368,54.31181415725232
53,2020-03-15,0,70.0486049673956,28.576637001430154,True,54,3.8150893457960664,54.31181415725232
54,2020-03-16,0,70.0486049673956,28.576637001430154,True,55,4.443608149693357,54.31181415725232
55,2020-03-17,0,70.0486049673956,28.576637001430154,True,56,5.165644510860188,54.31181415725232
56,2020-03-18,2,70.0486049673956,28.576637001430154,True,57,5.991667225660727,54.31181415725232
57,2020-03-19,2,70.0486049673956,28.576637001430154,True,58,6.93216395958352,54.31181415725232
58,2020-03-20,2,70.0486049673956,28.576637001430154,True,59,7.997212026180266,54.31181415725232
59,2020-03-21,2,70.0486049673956,28.576637001430154,True,60,9.195930040453787,54.31181415725232
60,2020-03-22,3,70.0486049673956,28.576637001430154,True,61,10.535815129558866,54.31181415725232
61,2020-03-23,3,70.0486049673956,28.576637001430154,True,62,12.021987404555848,54.31181415725232
62,2020-03-24,3,70.0486049673956,28.576637001430154,True,63,13.656385179093856,54.31181415725232
63,2020-03-25,12,70.0486049673956,28.576637001430154,True,64,15.436978704012791,54.31181415725232
64,2020-03-26,16,70.0486049673956,28.576637001430154,True,65,17.357092664672063,54.31181415725232
65,2020-03-27,22,70.0486049673956,28.576637001430154,True,66,19.404942204585048,54.31181415725232
66,2020-03-28,28,70.0486049673956,28.576637001430154,True,67,21.563486886215212,54.31181415725232
67,2020-03-29,29,70.0486049673956,28.576637001430154,True,68,23.810686190590094,54.31181415725232
68,2020-03-30,35,70.0486049673956,28.576637001430154,True,69,26.120197248661526,54.31181415725232
69,2020-03-31,35,70.0486049673956,28.576637001430154,True,70,28.462494950588855,54.31181415725232
70,2020-04-01,36,70.0486049673956,28.576637001430154,True,71,30.806327372009164,54.31181415725232
71,2020-04-02,39,70.0486049673956,28.576637001430154,True,72,33.12036087266751,54.31181415725232
72,2020-04-03,39,70.0486049673956,28.576637001430154,True,73,35.374834301503206,54.31181415725232
73,2020-04-04,39,70.0486049673956,28.576637001430154,True,74,37.5430400353961,54.31181415725232
74,2020-04-05,39,70.0486049673956,28.576637001430154,True,75,39.60248156309284,54.31181415725232
75,2020-04-06,39,70.0486049673956,28.576637001430154,True,76,41.53561421957736,54.31181415725232
76,2020-04-07,39,70.0486049673956,28.576637001430154,True,77,43.330142752060624,54.31181415725232
77,2020-04-08,39,70.0486049673956,28.576637001430154,True,78,44.97891116957052,54.31181415725232
