,Report_Date,Liberia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
43,2020-03-05,0,89.55682820308061,25.847213913057193,False,44,0.9174166082184497,0.4514307709788643
44,2020-03-06,0,89.55682820308061,25.847213913057193,False,45,1.000275073382113,0.4514307709788643
45,2020-03-07,0,89.55682820308061,25.847213913057193,False,46,1.0904563680249186,0.4514307709788643
46,2020-03-08,0,89.55682820308061,25.847213913057193,False,47,1.1885774656792913,0.4514307709788643
47,2020-03-09,0,89.55682820308061,25.847213913057193,False,48,1.2953016676176994,0.4514307709788643
48,2020-03-10,0,89.55682820308061,25.847213913057193,False,49,1.411341013622845,0.4514307709788643
49,2020-03-11,0,89.55682820308061,25.847213913057193,False,50,1.5374586043150464,0.4514307709788643
50,2020-03-12,0,89.55682820308061,25.847213913057193,False,51,1.6744707800751542,0.4514307709788643
51,2020-03-13,0,89.55682820308061,25.847213913057193,False,52,1.8232490909624781,0.4514307709788643
52,2020-03-14,0,89.55682820308061,25.847213913057193,False,53,1.9847219801884852,0.4514307709788643
53,2020-03-15,0,89.55682820308061,25.847213913057193,False,54,2.1598760907048877,0.4514307709788643
54,2020-03-16,1,89.55682820308061,25.847213913057193,False,55,2.349757090401112,0.4514307709788643
55,2020-03-17,1,89.55682820308061,25.847213913057193,False,56,2.555469896467428,0.4514307709788643
56,2020-03-18,2,89.55682820308061,25.847213913057193,False,57,2.7781781639614294,0.4514307709788643
57,2020-03-19,2,89.55682820308061,25.847213913057193,False,58,3.019102887946333,0.4514307709788643
58,2020-03-20,2,89.55682820308061,25.847213913057193,False,59,3.2795199533405768,0.4514307709788643
59,2020-03-21,3,89.55682820308061,25.847213913057193,False,60,3.5607564526106135,0.4514307709788643
60,2020-03-22,3,89.55682820308061,25.847213913057193,False,61,3.86418557964949,0.4514307709788643
61,2020-03-23,3,89.55682820308061,25.847213913057193,False,62,4.191219899846336,0.4514307709788643
62,2020-03-24,3,89.55682820308061,25.847213913057193,False,63,4.5433027929480785,0.4514307709788643
63,2020-03-25,3,89.55682820308061,25.847213913057193,False,64,4.92189786857025,0.4514307709788643
64,2020-03-26,3,89.55682820308061,25.847213913057193,False,65,5.328476166071864,0.4514307709788643
65,2020-03-27,3,89.55682820308061,25.847213913057193,False,66,5.764500973076047,0.4514307709788643
66,2020-03-28,3,89.55682820308061,25.847213913057193,False,67,6.2314101323667845,0.4514307709788643
67,2020-03-29,3,89.55682820308061,25.847213913057193,False,68,6.730595757325934,0.4514307709788643
68,2020-03-30,3,89.55682820308061,25.847213913057193,False,69,7.263381343335117,0.4514307709788643
69,2020-03-31,3,89.55682820308061,25.847213913057193,False,70,7.830996347989582,0.4514307709788643
70,2020-04-01,6,89.55682820308061,25.847213913057193,False,71,8.434548417093533,0.4514307709788643
71,2020-04-02,6,89.55682820308061,25.847213913057193,False,72,9.074993555635372,0.4514307709788643
72,2020-04-03,7,89.55682820308061,25.847213913057193,False,73,9.753104681209784,0.4514307709788643
73,2020-04-04,10,89.55682820308061,25.847213913057193,False,74,10.469439147795912,0.4514307709788643
74,2020-04-05,13,89.55682820308061,25.847213913057193,False,75,11.2243059844979,0.4514307709788643
75,2020-04-06,14,89.55682820308061,25.847213913057193,False,76,12.017733748709944,0.4514307709788643
76,2020-04-07,14,89.55682820308061,25.847213913057193,False,77,12.849440035977441,0.4514307709788643
77,2020-04-08,31,89.55682820308061,25.847213913057193,False,78,13.718803807600962,0.4514307709788643
