,Report_Date,Jamaica_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
64,2020-03-26,26,72.00692778126263,46.185047048972635,True,65,25.764282221181773,82.88635766635151
65,2020-03-27,26,72.00692778126263,46.185047048972635,True,66,28.356272442001927,82.88635766635151
66,2020-03-28,30,72.00692778126263,46.185047048972635,True,67,31.087319091545414,82.88635766635151
67,2020-03-29,32,72.00692778126263,46.185047048972635,True,68,33.94193091248113,82.88635766635151
68,2020-03-30,36,72.00692778126263,46.185047048972635,True,69,36.900832268872094,82.88635766635151
69,2020-03-31,36,72.00692778126263,46.185047048972635,True,70,39.941347557882814,82.88635766635151
70,2020-04-01,44,72.00692778126263,46.185047048972635,True,71,43.03800909381664,82.88635766635151
71,2020-04-02,47,72.00692778126263,46.185047048972635,True,72,46.163361456320104,82.88635766635151
72,2020-04-03,47,72.00692778126263,46.185047048972635,True,73,49.28891243937435,82.88635766635151
73,2020-04-04,53,72.00692778126263,46.185047048972635,True,74,52.386162609900815,82.88635766635151
74,2020-04-05,58,72.00692778126263,46.185047048972635,True,75,55.42763541939281,82.88635766635151
75,2020-04-06,58,72.00692778126263,46.185047048972635,True,76,58.38782974035825,82.88635766635151
76,2020-04-07,63,72.00692778126263,46.185047048972635,True,77,61.24402663545093,82.88635766635151
77,2020-04-08,63,72.00692778126263,46.185047048972635,True,78,63.97690020367132,82.88635766635151
