,Report_Date,Cyprus_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
25,2020-02-16,0,75.09727296288439,440.77855744967343,True,26,0.47435650631210713,774.4267182464027
26,2020-02-17,0,75.09727296288439,440.77855744967343,True,27,0.5528998333892999,774.4267182464027
27,2020-02-18,0,75.09727296288439,440.77855744967343,True,28,0.6444387492194662,774.4267182464027
28,2020-02-19,0,75.09727296288439,440.77855744967343,True,29,0.7511200626084104,774.4267182464027
29,2020-02-20,0,75.09727296288439,440.77855744967343,True,30,0.8754440028408782,774.4267182464027
30,2020-02-21,0,75.09727296288439,440.77855744967343,True,31,1.0203219639361405,774.4267182464027
31,2020-02-22,0,75.09727296288439,440.77855744967343,True,32,1.1891435264838388,774.4267182464027
32,2020-02-23,0,75.09727296288439,440.77855744967343,True,33,1.3858541911359106,774.4267182464027
33,2020-02-24,0,75.09727296288439,440.77855744967343,True,34,1.6150454589576948,774.4267182464027
34,2020-02-25,0,75.09727296288439,440.77855744967343,True,35,1.8820591154967934,774.4267182464027
35,2020-02-26,0,75.09727296288439,440.77855744967343,True,36,2.193107816590714,774.4267182464027
36,2020-02-27,0,75.09727296288439,440.77855744967343,True,37,2.555414331923544,774.4267182464027
37,2020-02-28,0,75.09727296288439,440.77855744967343,True,38,2.977372072064275,774.4267182464027
38,2020-02-29,0,75.09727296288439,440.77855744967343,True,39,3.468729797647821,774.4267182464027
39,2020-03-01,0,75.09727296288439,440.77855744967343,True,40,4.040803672170244,774.4267182464027
40,2020-03-02,0,75.09727296288439,440.77855744967343,True,41,4.706720052641593,774.4267182464027
41,2020-03-03,0,75.09727296288439,440.77855744967343,True,42,5.481692586212778,774.4267182464027
42,2020-03-04,0,75.09727296288439,440.77855744967343,True,43,6.383337255064448,774.4267182464027
43,2020-03-05,0,75.09727296288439,440.77855744967343,True,44,7.432028929794037,774.4267182464027
44,2020-03-06,0,75.09727296288439,440.77855744967343,True,45,8.6513026763842,774.4267182464027
45,2020-03-07,0,75.09727296288439,440.77855744967343,True,46,10.068302410825964,774.4267182464027
46,2020-03-08,0,75.09727296288439,440.77855744967343,True,47,11.714278373680534,774.4267182464027
47,2020-03-09,2,75.09727296288439,440.77855744967343,True,48,13.625133130497694,774.4267182464027
48,2020-03-10,3,75.09727296288439,440.77855744967343,True,49,15.84201317403372,774.4267182464027
49,2020-03-11,6,75.09727296288439,440.77855744967343,True,50,18.411939441733562,774.4267182464027
50,2020-03-12,6,75.09727296288439,440.77855744967343,True,51,21.388464847676918,774.4267182464027
51,2020-03-13,14,75.09727296288439,440.77855744967343,True,52,24.83233989973851,774.4267182464027
52,2020-03-14,26,75.09727296288439,440.77855744967343,True,53,28.81215824521292,774.4267182464027
53,2020-03-15,26,75.09727296288439,440.77855744967343,True,54,33.40494219606885,774.4267182464027
54,2020-03-16,33,75.09727296288439,440.77855744967343,True,55,38.69661365535747,774.4267182464027
55,2020-03-17,46,75.09727296288439,440.77855744967343,True,56,44.78227833563658,774.4267182464027
56,2020-03-18,49,75.09727296288439,440.77855744967343,True,57,51.76623104786877,774.4267182464027
57,2020-03-19,67,75.09727296288439,440.77855744967343,True,58,59.76156808581343,774.4267182464027
58,2020-03-20,67,75.09727296288439,440.77855744967343,True,59,68.88927120097404,774.4267182464027
59,2020-03-21,84,75.09727296288439,440.77855744967343,True,60,79.2766094870565,774.4267182464027
60,2020-03-22,95,75.09727296288439,440.77855744967343,True,61,91.05469538580986,774.4267182464027
61,2020-03-23,116,75.09727296288439,440.77855744967343,True,62,104.35503546373546,774.4267182464027
62,2020-03-24,124,75.09727296288439,440.77855744967343,True,63,119.30494366840836,774.4267182464027
63,2020-03-25,132,75.09727296288439,440.77855744967343,True,64,136.0217433789251,774.4267182464027
64,2020-03-26,146,75.09727296288439,440.77855744967343,True,65,154.60578286038472,774.4267182464027
65,2020-03-27,162,75.09727296288439,440.77855744967343,True,66,175.1324313769081,774.4267182464027
66,2020-03-28,179,75.09727296288439,440.77855744967343,True,67,197.6434076931136,774.4267182464027
67,2020-03-29,214,75.09727296288439,440.77855744967343,True,68,222.13800521317117,774.4267182464027
68,2020-03-30,230,75.09727296288439,440.77855744967343,True,69,248.56499033799827,774.4267182464027
69,2020-03-31,262,75.09727296288439,440.77855744967343,True,70,276.8161198186105,774.4267182464027
70,2020-04-01,320,75.09727296288439,440.77855744967343,True,71,306.72229610191016,774.4267182464027
71,2020-04-02,356,75.09727296288439,440.77855744967343,True,72,338.05330536873953,774.4267182464027
72,2020-04-03,396,75.09727296288439,440.77855744967343,True,73,370.5218275586588,774.4267182464027
73,2020-04-04,426,75.09727296288439,440.77855744967343,True,74,403.79197329541194,774.4267182464027
74,2020-04-05,446,75.09727296288439,440.77855744967343,True,75,437.49203891268814,774.4267182464027
75,2020-04-06,465,75.09727296288439,440.77855744967343,True,76,471.23057311970234,774.4267182464027
76,2020-04-07,494,75.09727296288439,440.77855744967343,True,77,504.6143392686053,774.4267182464027
77,2020-04-08,526,75.09727296288439,440.77855744967343,True,78,537.2664513787224,774.4267182464027
