,Report_Date,Guinea_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
65,2020-03-27,8,88.03043419288977,313.55843239570135,False,66,33.83962218677677,627.1168647913712
66,2020-03-28,8,88.03043419288977,313.55843239570135,False,67,38.25109297597855,627.1168647913712
67,2020-03-29,16,88.03043419288977,313.55843239570135,False,68,43.19578891290232,627.1168647913712
68,2020-03-30,22,88.03043419288977,313.55843239570135,False,69,48.726791123891886,627.1168647913712
69,2020-03-31,22,88.03043419288977,313.55843239570135,False,70,54.89942464719269,627.1168647913712
70,2020-04-01,30,88.03043419288977,313.55843239570135,False,71,61.77048869129083,627.1168647913712
71,2020-04-02,52,88.03043419288977,313.55843239570135,False,72,69.39722214515506,627.1168647913712
72,2020-04-03,73,88.03043419288977,313.55843239570135,False,73,77.83597307248726,627.1168647913712
73,2020-04-04,111,88.03043419288977,313.55843239570135,False,74,87.14055062694572,627.1168647913712
74,2020-04-05,121,88.03043419288977,313.55843239570135,False,75,97.36025365551421,627.1168647913712
75,2020-04-06,128,88.03043419288977,313.55843239570135,False,76,108.5375931203611,627.1168647913712
76,2020-04-07,144,88.03043419288977,313.55843239570135,False,77,120.70575564463446,627.1168647913712
77,2020-04-08,164,88.03043419288977,313.55843239570135,False,78,133.88589221788732,627.1168647913712
