,Report_Date,China_xinjiang_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
38,2020-02-29,76,16.47057930834275,38.25318071053648,True,39,76.08453255325301,76.50635616648728
39,2020-03-01,76,16.47057930834275,38.25318071053648,True,40,76.17102026484721,76.50635616648728
40,2020-03-02,76,16.47057930834275,38.25318071053648,True,41,76.23983748973822,76.50635616648728
41,2020-03-03,76,16.47057930834275,38.25318071053648,True,42,76.29457161548036,76.50635616648728
42,2020-03-04,76,16.47057930834275,38.25318071053648,True,43,76.33809019171545,76.50635616648728
43,2020-03-05,76,16.47057930834275,38.25318071053648,True,44,76.37268223750313,76.50635616648728
44,2020-03-06,76,16.47057930834275,38.25318071053648,True,45,76.40017297952953,76.50635616648728
45,2020-03-07,76,16.47057930834275,38.25318071053648,True,46,76.42201657255296,76.50635616648728
46,2020-03-08,76,16.47057930834275,38.25318071053648,True,47,76.43937074872547,76.50635616648728
47,2020-03-09,76,16.47057930834275,38.25318071053648,True,48,76.45315674302981,76.50635616648728
48,2020-03-10,76,16.47057930834275,38.25318071053648,True,49,76.46410728913652,76.50635616648728
49,2020-03-11,76,16.47057930834275,38.25318071053648,True,50,76.47280499146706,76.50635616648728
50,2020-03-12,76,16.47057930834275,38.25318071053648,True,51,76.47971295969069,76.50635616648728
51,2020-03-13,76,16.47057930834275,38.25318071053648,True,52,76.4851992385373,76.50635616648728
52,2020-03-14,76,16.47057930834275,38.25318071053648,True,53,76.48955627238404,76.50635616648728
53,2020-03-15,76,16.47057930834275,38.25318071053648,True,54,76.49301640291488,76.50635616648728
54,2020-03-16,76,16.47057930834275,38.25318071053648,True,55,76.49576420148215,76.50635616648728
55,2020-03-17,76,16.47057930834275,38.25318071053648,True,56,76.49794627835135,76.50635616648728
56,2020-03-18,76,16.47057930834275,38.25318071053648,True,57,76.49967908232574,76.50635616648728
57,2020-03-19,76,16.47057930834275,38.25318071053648,True,58,76.50105510074874,76.50635616648728
58,2020-03-20,76,16.47057930834275,38.25318071053648,True,59,76.50214778687126,76.50635616648728
59,2020-03-21,76,16.47057930834275,38.25318071053648,True,60,76.50301547512922,76.50635616648728
60,2020-03-22,76,16.47057930834275,38.25318071053648,True,61,76.50370449178702,76.50635616648728
61,2020-03-23,76,16.47057930834275,38.25318071053648,True,62,76.50425162603841,76.50635616648728
62,2020-03-24,76,16.47057930834275,38.25318071053648,True,63,76.50468609288266,76.50635616648728
63,2020-03-25,76,16.47057930834275,38.25318071053648,True,64,76.50503109219416,76.50635616648728
64,2020-03-26,76,16.47057930834275,38.25318071053648,True,65,76.50530504698902,76.50635616648728
65,2020-03-27,76,16.47057930834275,38.25318071053648,True,66,76.50552258685678,76.50635616648728
66,2020-03-28,76,16.47057930834275,38.25318071053648,True,67,76.50569532897462,76.50635616648728
67,2020-03-29,76,16.47057930834275,38.25318071053648,True,68,76.50583249835067,76.50635616648728
68,2020-03-30,76,16.47057930834275,38.25318071053648,True,69,76.50594142038001,76.50635616648728
69,2020-03-31,76,16.47057930834275,38.25318071053648,True,70,76.50602791199324,76.50635616648728
70,2020-04-01,76,16.47057930834275,38.25318071053648,True,71,76.50609659227095,76.50635616648728
71,2020-04-02,76,16.47057930834275,38.25318071053648,True,72,76.50615112910289,76.50635616648728
72,2020-04-03,76,16.47057930834275,38.25318071053648,True,73,76.5061944350584,76.50635616648728
73,2020-04-04,76,16.47057930834275,38.25318071053648,True,74,76.5062288229248,76.50635616648728
74,2020-04-05,76,16.47057930834275,38.25318071053648,True,75,76.50625612921773,76.50635616648728
75,2020-04-06,76,16.47057930834275,38.25318071053648,True,76,76.50627781225855,76.50635616648728
76,2020-04-07,76,16.47057930834275,38.25318071053648,True,77,76.50629503005511,76.50635616648728
77,2020-04-08,76,16.47057930834275,38.25318071053648,True,78,76.5063087021452,76.50635616648728
