,Report_Date,Latvia_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
31,2020-02-22,0,68.83658246380664,357.8998327779349,True,32,1.5073755009517988,687.9014684139671
32,2020-02-23,0,68.83658246380664,357.8998327779349,True,33,1.781110174979033,687.9014684139671
33,2020-02-24,0,68.83658246380664,357.8998327779349,True,34,2.104407758306656,687.9014684139671
34,2020-02-25,0,68.83658246380664,357.8998327779349,True,35,2.4861842553687494,687.9014684139671
35,2020-02-26,0,68.83658246380664,357.8998327779349,True,36,2.936936692027307,687.9014684139671
36,2020-02-27,0,68.83658246380664,357.8998327779349,True,37,3.4690144192706924,687.9014684139671
37,2020-02-28,0,68.83658246380664,357.8998327779349,True,38,4.096933384817953,687.9014684139671
38,2020-02-29,0,68.83658246380664,357.8998327779349,True,39,4.837738733238316,687.9014684139671
39,2020-03-01,0,68.83658246380664,357.8998327779349,True,40,5.711421150334511,687.9014684139671
40,2020-03-02,1,68.83658246380664,357.8998327779349,True,41,6.741392102913654,687.9014684139671
41,2020-03-03,1,68.83658246380664,357.8998327779349,True,42,7.955022373718418,687.9014684139671
42,2020-03-04,1,68.83658246380664,357.8998327779349,True,43,9.384246826090903,687.9014684139671
43,2020-03-05,1,68.83658246380664,357.8998327779349,True,44,11.06623585161754,687.9014684139671
44,2020-03-06,1,68.83658246380664,357.8998327779349,True,45,13.04413006402105,687.9014684139671
45,2020-03-07,1,68.83658246380664,357.8998327779349,True,46,15.367829008942431,687.9014684139671
46,2020-03-08,2,68.83658246380664,357.8998327779349,True,47,18.094816360795797,687.9014684139671
47,2020-03-09,6,68.83658246380664,357.8998327779349,True,48,21.290992581052357,687.9014684139671
48,2020-03-10,8,68.83658246380664,357.8998327779349,True,49,25.031470577148667,687.9014684139671
49,2020-03-11,10,68.83658246380664,357.8998327779349,True,50,29.40126984015929,687.9014684139671
50,2020-03-12,10,68.83658246380664,357.8998327779349,True,51,34.49581939712724,687.9014684139671
51,2020-03-13,17,68.83658246380664,357.8998327779349,True,52,40.42114976186951,687.9014684139671
52,2020-03-14,26,68.83658246380664,357.8998327779349,True,53,47.29361994571321,687.9014684139671
53,2020-03-15,30,68.83658246380664,357.8998327779349,True,54,55.238990110086185,687.9014684139671
54,2020-03-16,34,68.83658246380664,357.8998327779349,True,55,64.39061853534623,687.9014684139671
55,2020-03-17,49,68.83658246380664,357.8998327779349,True,56,74.88654125557206,687.9014684139671
56,2020-03-18,71,68.83658246380664,357.8998327779349,True,57,86.86519559071198,687.9014684139671
57,2020-03-19,86,68.83658246380664,357.8998327779349,True,58,100.459589972948,687.9014684139671
58,2020-03-20,111,68.83658246380664,357.8998327779349,True,59,115.78981893790501,687.9014684139671
59,2020-03-21,124,68.83658246380664,357.8998327779349,True,60,132.9539892988407,687.9014684139671
60,2020-03-22,139,68.83658246380664,357.8998327779349,True,61,152.01786882333113,687.9014684139671
61,2020-03-23,180,68.83658246380664,357.8998327779349,True,62,173.0038832312108,687.9014684139671
62,2020-03-24,197,68.83658246380664,357.8998327779349,True,63,195.88043662513988,687.9014684139671
63,2020-03-25,221,68.83658246380664,357.8998327779349,True,64,220.5528491771943,687.9014684139671
64,2020-03-26,244,68.83658246380664,357.8998327779349,True,65,246.85740126951976,687.9014684139671
65,2020-03-27,280,68.83658246380664,357.8998327779349,True,66,274.55994302126544,687.9014684139671
66,2020-03-28,305,68.83658246380664,357.8998327779349,True,67,303.3601932489635,687.9014684139671
67,2020-03-29,347,68.83658246380664,357.8998327779349,True,68,332.90219706338087,687.9014684139671
68,2020-03-30,376,68.83658246380664,357.8998327779349,True,69,362.79051580398084,687.9014684139671
69,2020-03-31,398,68.83658246380664,357.8998327779349,True,70,392.61076225795904,687.9014684139671
70,2020-04-01,446,68.83658246380664,357.8998327779349,True,71,421.9522996033296,687.9014684139671
71,2020-04-02,458,68.83658246380664,357.8998327779349,True,72,450.4305081530377,687.9014684139671
72,2020-04-03,493,68.83658246380664,357.8998327779349,True,73,477.7061076861189,687.9014684139671
73,2020-04-04,509,68.83658246380664,357.8998327779349,True,74,503.4995807909615,687.9014684139671
74,2020-04-05,533,68.83658246380664,357.8998327779349,True,75,527.5996175845833,687.9014684139671
75,2020-04-06,542,68.83658246380664,357.8998327779349,True,76,549.8654656029854,687.9014684139671
76,2020-04-07,548,68.83658246380664,357.8998327779349,True,77,570.2239005312414,687.9014684139671
77,2020-04-08,577,68.83658246380664,357.8998327779349,True,78,588.6620874421544,687.9014684139671
