,Report_Date,Liechtenstein_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
47,2020-03-09,1,62.82081722586743,42.66206925681768,True,48,5.292391328616261,84.48710521269479
48,2020-03-10,1,62.82081722586743,42.66206925681768,True,49,6.278541725536633,84.48710521269479
49,2020-03-11,1,62.82081722586743,42.66206925681768,True,50,7.431382627284178,84.48710521269479
50,2020-03-12,1,62.82081722586743,42.66206925681768,True,51,8.772411528093285,84.48710521269479
51,2020-03-13,1,62.82081722586743,42.66206925681768,True,52,10.323363222826634,84.48710521269479
52,2020-03-14,4,62.82081722586743,42.66206925681768,True,53,12.105160907835357,84.48710521269479
53,2020-03-15,4,62.82081722586743,42.66206925681768,True,54,14.136528416616564,84.48710521269479
54,2020-03-16,4,62.82081722586743,42.66206925681768,True,55,16.432276423904934,84.48710521269479
55,2020-03-17,7,62.82081722586743,42.66206925681768,True,56,19.00133570224556,84.48710521269479
56,2020-03-18,28,62.82081722586743,42.66206925681768,True,57,21.844688867925996,84.48710521269479
57,2020-03-19,28,62.82081722586743,42.66206925681768,True,58,24.953437480222217,84.48710521269479
58,2020-03-20,28,62.82081722586743,42.66206925681768,True,59,28.307312976490262,84.48710521269479
59,2020-03-21,37,62.82081722586743,42.66206925681768,True,60,31.873969219488547,84.48710521269479
60,2020-03-22,37,62.82081722586743,42.66206925681768,True,61,35.609353097976125,84.48710521269479
61,2020-03-23,51,62.82081722586743,42.66206925681768,True,62,39.45932236750299,84.48710521269479
62,2020-03-24,51,62.82081722586743,42.66206925681768,True,63,43.362477524760635,84.48710521269479
63,2020-03-25,51,62.82081722586743,42.66206925681768,True,64,47.253939220875736,84.48710521269479
64,2020-03-26,56,62.82081722586743,42.66206925681768,True,65,51.06959923561969,84.48710521269479
65,2020-03-27,56,62.82081722586743,42.66206925681768,True,66,54.750265413521774,84.48710521269479
66,2020-03-28,56,62.82081722586743,42.66206925681768,True,67,58.24514537068444,84.48710521269479
67,2020-03-29,56,62.82081722586743,42.66206925681768,True,68,61.514261892275485,84.48710521269479
68,2020-03-30,62,62.82081722586743,42.66206925681768,True,69,64.5296158239317,84.48710521269479
69,2020-03-31,68,62.82081722586743,42.66206925681768,True,70,67.27514240553772,84.48710521269479
70,2020-04-01,68,62.82081722586743,42.66206925681768,True,71,69.74568570932836,84.48710521269479
71,2020-04-02,75,62.82081722586743,42.66206925681768,True,72,71.94531195953809,84.48710521269479
72,2020-04-03,75,62.82081722586743,42.66206925681768,True,73,73.88529579251137,84.48710521269479
73,2020-04-04,77,62.82081722586743,42.66206925681768,True,74,75.58206555434631,84.48710521269479
74,2020-04-05,77,62.82081722586743,42.66206925681768,True,75,77.05531417842742,84.48710521269479
75,2020-04-06,77,62.82081722586743,42.66206925681768,True,76,78.3263974071696,84.48710521269479
76,2020-04-07,78,62.82081722586743,42.66206925681768,True,77,79.41706847752013,84.48710521269479
77,2020-04-08,78,62.82081722586743,42.66206925681768,True,78,80.34854563904352,84.48710521269479
