,Report_Date,Netherlands_curacao_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
47,2020-03-09,0,66.73126013715495,7.676424439893887,True,48,0.5832878325969905,14.971216123876475
48,2020-03-10,0,66.73126013715495,7.676424439893887,True,49,0.6881995947976058,14.971216123876475
49,2020-03-11,0,66.73126013715495,7.676424439893887,True,50,0.8109450062093208,14.971216123876475
50,2020-03-12,0,66.73126013715495,7.676424439893887,True,51,0.9541585133254801,14.971216123876475
51,2020-03-13,0,66.73126013715495,7.676424439893887,True,52,1.1207144626710692,14.971216123876475
52,2020-03-14,1,66.73126013715495,7.676424439893887,True,53,1.3136914860548385,14.971216123876475
53,2020-03-15,1,66.73126013715495,7.676424439893887,True,54,1.5363104808603796,14.971216123876475
54,2020-03-16,1,66.73126013715495,7.676424439893887,True,55,1.7918397111452828,14.971216123876475
55,2020-03-17,3,66.73126013715495,7.676424439893887,True,56,2.0834612662739636,14.971216123876475
56,2020-03-18,3,66.73126013715495,7.676424439893887,True,57,2.414095226441308,14.971216123876475
57,2020-03-19,3,66.73126013715495,7.676424439893887,True,58,2.7861818763157133,14.971216123876475
58,2020-03-20,3,66.73126013715495,7.676424439893887,True,59,3.201428483661394,14.971216123876475
59,2020-03-21,3,66.73126013715495,7.676424439893887,True,60,3.6605354037262643,14.971216123876475
60,2020-03-22,3,66.73126013715495,7.676424439893887,True,61,4.162925764304974,14.971216123876475
61,2020-03-23,4,66.73126013715495,7.676424439893887,True,62,4.706512003821368,14.971216123876475
62,2020-03-24,6,66.73126013715495,7.676424439893887,True,63,5.287538485301033,14.971216123876475
63,2020-03-25,6,66.73126013715495,7.676424439893887,True,64,5.9005393140477285,14.971216123876475
64,2020-03-26,6,66.73126013715495,7.676424439893887,True,65,6.53844193882146,14.971216123876475
65,2020-03-27,8,66.73126013715495,7.676424439893887,True,66,7.192829514001381,14.971216123876475
66,2020-03-28,8,66.73126013715495,7.676424439893887,True,67,7.854350536693733,14.971216123876475
67,2020-03-29,8,66.73126013715495,7.676424439893887,True,68,8.513238019047934,14.971216123876475
68,2020-03-30,11,66.73126013715495,7.676424439893887,True,69,9.159879138637644,14.971216123876475
69,2020-03-31,11,66.73126013715495,7.676424439893887,True,70,9.785366033421731,14.971216123876475
70,2020-04-01,11,66.73126013715495,7.676424439893887,True,71,10.381962278086018,14.971216123876475
71,2020-04-02,11,66.73126013715495,7.676424439893887,True,72,10.943436414549584,14.971216123876475
72,2020-04-03,11,66.73126013715495,7.676424439893887,True,73,11.465238738529308,14.971216123876475
73,2020-04-04,11,66.73126013715495,7.676424439893887,True,74,11.944523609899036,14.971216123876475
74,2020-04-05,11,66.73126013715495,7.676424439893887,True,75,12.380040789666978,14.971216123876475
75,2020-04-06,13,66.73126013715495,7.676424439893887,True,76,12.77193212107667,14.971216123876475
76,2020-04-07,13,66.73126013715495,7.676424439893887,True,77,13.121473658150151,14.971216123876475
77,2020-04-08,14,66.73126013715495,7.676424439893887,True,78,13.430799827728793,14.971216123876475
