,Report_Date,Nepal_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
42,2020-03-04,1,139.5468077104874,804.7028561138509,False,43,0.5587486185075412,1609.4057122277013
43,2020-03-05,1,139.5468077104874,804.7028561138509,False,44,0.6067835052306401,1609.4057122277013
44,2020-03-06,1,139.5468077104874,804.7028561138509,False,45,0.6589461968900087,1609.4057122277013
45,2020-03-07,1,139.5468077104874,804.7028561138509,False,46,0.7155911068450952,1609.4057122277013
46,2020-03-08,1,139.5468077104874,804.7028561138509,False,47,0.7771030240107583,1609.4057122277013
47,2020-03-09,1,139.5468077104874,804.7028561138509,False,48,0.8438997064911778,1609.4057122277013
48,2020-03-10,1,139.5468077104874,804.7028561138509,False,49,0.9164346949230832,1609.4057122277013
49,2020-03-11,1,139.5468077104874,804.7028561138509,False,50,0.995200363825572,1609.4057122277013
50,2020-03-12,1,139.5468077104874,804.7028561138509,False,51,1.0807312307207666,1609.4057122277013
51,2020-03-13,1,139.5468077104874,804.7028561138509,False,52,1.1736075443637055,1609.4057122277013
52,2020-03-14,1,139.5468077104874,804.7028561138509,False,53,1.274459175107137,1609.4057122277013
53,2020-03-15,1,139.5468077104874,804.7028561138509,False,54,1.383969832233022,1609.4057122277013
54,2020-03-16,1,139.5468077104874,804.7028561138509,False,55,1.5028816350131444,1609.4057122277013
55,2020-03-17,1,139.5468077104874,804.7028561138509,False,56,1.6320000663215903,1609.4057122277013
56,2020-03-18,1,139.5468077104874,804.7028561138509,False,57,1.7721993398167908,1609.4057122277013
57,2020-03-19,1,139.5468077104874,804.7028561138509,False,58,1.924428214044284,1609.4057122277013
58,2020-03-20,1,139.5468077104874,804.7028561138509,False,59,2.089716289286726,1609.4057122277013
59,2020-03-21,1,139.5468077104874,804.7028561138509,False,60,2.2691808256066426,1609.4057122277013
60,2020-03-22,1,139.5468077104874,804.7028561138509,False,61,2.4640341232903826,1609.4057122277013
61,2020-03-23,2,139.5468077104874,804.7028561138509,False,62,2.675591509807048,1609.4057122277013
62,2020-03-24,2,139.5468077104874,804.7028561138509,False,63,2.9052799804393343,1609.4057122277013
63,2020-03-25,3,139.5468077104874,804.7028561138509,False,64,3.1546475429170378,1609.4057122277013
64,2020-03-26,3,139.5468077104874,804.7028561138509,False,65,3.425373319676952,1609.4057122277013
65,2020-03-27,4,139.5468077104874,804.7028561138509,False,66,3.7192784647688595,1609.4057122277013
66,2020-03-28,5,139.5468077104874,804.7028561138509,False,67,4.0383379559046,1609.4057122277013
67,2020-03-29,5,139.5468077104874,804.7028561138509,False,68,4.384693325676837,1609.4057122277013
68,2020-03-30,5,139.5468077104874,804.7028561138509,False,69,4.760666399518749,1609.4057122277013
69,2020-03-31,5,139.5468077104874,804.7028561138509,False,70,5.168774111488671,1609.4057122277013
70,2020-04-01,5,139.5468077104874,804.7028561138509,False,71,5.611744472385268,1609.4057122277013
71,2020-04-02,6,139.5468077104874,804.7028561138509,False,72,6.092533767956016,1609.4057122277013
72,2020-04-03,6,139.5468077104874,804.7028561138509,False,73,6.614345067965407,1609.4057122277013
73,2020-04-04,9,139.5468077104874,804.7028561138509,False,74,7.180648129529371,1609.4057122277013
74,2020-04-05,9,139.5468077104874,804.7028561138509,False,75,7.795200780267965,1609.4057122277013
75,2020-04-06,9,139.5468077104874,804.7028561138509,False,76,8.462071868320464,1609.4057122277013
76,2020-04-07,9,139.5468077104874,804.7028561138509,False,77,9.185665866916457,1609.4057122277013
77,2020-04-08,9,139.5468077104874,804.7028561138509,False,78,9.97074922077947,1609.4057122277013
