,Report_Date,Angola_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
54,2020-03-16,0,87.23875223274818,27.316102379540233,False,55,1.949396117579847,0.32937196170692074
55,2020-03-17,0,87.23875223274818,27.316102379540233,False,56,2.1510284721201085,0.32937196170692074
56,2020-03-18,0,87.23875223274818,27.316102379540233,False,57,2.3725770846069194,0.32937196170692074
57,2020-03-19,0,87.23875223274818,27.316102379540233,False,58,2.6158071004088015,0.32937196170692074
58,2020-03-20,1,87.23875223274818,27.316102379540233,False,59,2.882596973925588,0.32937196170692074
59,2020-03-21,2,87.23875223274818,27.316102379540233,False,60,3.1749362850886733,0.32937196170692074
60,2020-03-22,2,87.23875223274818,27.316102379540233,False,61,3.494921000869272,0.32937196170692074
61,2020-03-23,3,87.23875223274818,27.316102379540233,False,62,3.8447456548917858,0.32937196170692074
62,2020-03-24,3,87.23875223274818,27.316102379540233,False,63,4.2266918756348995,0.32937196170692074
63,2020-03-25,3,87.23875223274818,27.316102379540233,False,64,4.643112664412232,0.32937196170692074
64,2020-03-26,4,87.23875223274818,27.316102379540233,False,65,5.096411815235894,0.32937196170692074
65,2020-03-27,4,87.23875223274818,27.316102379540233,False,66,5.589017887966966,0.32937196170692074
66,2020-03-28,5,87.23875223274818,27.316102379540233,False,67,6.123352203150446,0.32937196170692074
67,2020-03-29,7,87.23875223274818,27.316102379540233,False,68,6.701790431620406,0.32937196170692074
68,2020-03-30,7,87.23875223274818,27.316102379540233,False,69,7.326617514327305,0.32937196170692074
69,2020-03-31,7,87.23875223274818,27.316102379540233,False,70,7.999975876778133,0.32937196170692074
70,2020-04-01,8,87.23875223274818,27.316102379540233,False,71,8.72380720434395,0.32937196170692074
71,2020-04-02,8,87.23875223274818,27.316102379540233,False,72,9.499788421473482,0.32937196170692074
72,2020-04-03,8,87.23875223274818,27.316102379540233,False,73,10.329262965118948,0.32937196170692074
73,2020-04-04,10,87.23875223274818,27.316102379540233,False,74,11.21316894743014,0.32937196170692074
74,2020-04-05,14,87.23875223274818,27.316102379540233,False,75,12.151966341582968,0.32937196170692074
75,2020-04-06,16,87.23875223274818,27.316102379540233,False,76,13.14556586249489,0.32937196170692074
76,2020-04-07,17,87.23875223274818,27.316102379540233,False,77,14.193262704702935,0.32937196170692074
77,2020-04-08,19,87.23875223274818,27.316102379540233,False,78,15.293678686831989,0.32937196170692074
