,Report_Date,Sudan_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
43,2020-03-05,0,78.56436717316463,15.166776559034929,False,44,0.19030130512503854,0.01211757869543969
44,2020-03-06,0,78.56436717316463,15.166776559034929,False,45,0.22011724011233924,0.01211757869543969
45,2020-03-07,0,78.56436717316463,15.166776559034929,False,46,0.254565210058757,0.01211757869543969
46,2020-03-08,0,78.56436717316463,15.166776559034929,False,47,0.2943515319370965,0.01211757869543969
47,2020-03-09,0,78.56436717316463,15.166776559034929,False,48,0.34028576131898625,0.01211757869543969
48,2020-03-10,0,78.56436717316463,15.166776559034929,False,49,0.39329428185890614,0.01211757869543969
49,2020-03-11,0,78.56436717316463,15.166776559034929,False,50,0.45443517244696263,0.01211757869543969
50,2020-03-12,0,78.56436717316463,15.166776559034929,False,51,0.524914286832001,0.01211757869543969
51,2020-03-13,1,78.56436717316463,15.166776559034929,False,52,0.6061023940950379,0.01211757869543969
52,2020-03-14,1,78.56436717316463,15.166776559034929,False,53,0.6995531097803153,0.01211757869543969
53,2020-03-15,1,78.56436717316463,15.166776559034929,False,54,0.8070211889458169,0.01211757869543969
54,2020-03-16,1,78.56436717316463,15.166776559034929,False,55,0.9304805454609093,0.01211757869543969
55,2020-03-17,1,78.56436717316463,15.166776559034929,False,56,1.0721410982717208,0.01211757869543969
56,2020-03-18,2,78.56436717316463,15.166776559034929,False,57,1.2344632181983566,0.01211757869543969
57,2020-03-19,2,78.56436717316463,15.166776559034929,False,58,1.4201681546982396,0.01211757869543969
58,2020-03-20,2,78.56436717316463,15.166776559034929,False,59,1.6322423640052348,0.01211757869543969
59,2020-03-21,2,78.56436717316463,15.166776559034929,False,60,1.8739331519768658,0.01211757869543969
60,2020-03-22,2,78.56436717316463,15.166776559034929,False,61,2.148732517000963,0.01211757869543969
61,2020-03-23,2,78.56436717316463,15.166776559034929,False,62,2.460345583494798,0.01211757869543969
62,2020-03-24,3,78.56436717316463,15.166776559034929,False,63,2.8126396377732994,0.01211757869543969
63,2020-03-25,3,78.56436717316463,15.166776559034929,False,64,3.2095696337287762,0.01211757869543969
64,2020-03-26,3,78.56436717316463,15.166776559034929,False,65,3.6550762812701447,0.01211757869543969
65,2020-03-27,3,78.56436717316463,15.166776559034929,False,66,4.1529536517998755,0.01211757869543969
66,2020-03-28,5,78.56436717316463,15.166776559034929,False,67,4.706684829058623,0.01211757869543969
67,2020-03-29,6,78.56436717316463,15.166776559034929,False,68,5.319246670338474,0.01211757869543969
68,2020-03-30,6,78.56436717316463,15.166776559034929,False,69,5.992888306260173,0.01211757869543969
69,2020-03-31,7,78.56436717316463,15.166776559034929,False,70,6.72889251775774,0.01211757869543969
70,2020-04-01,7,78.56436717316463,15.166776559034929,False,71,7.5273342616319745,0.01211757869543969
71,2020-04-02,8,78.56436717316463,15.166776559034929,False,72,8.386855738275468,0.01211757869543969
72,2020-04-03,10,78.56436717316463,15.166776559034929,False,73,9.304481562557939,0.01211757869543969
73,2020-04-04,10,78.56436717316463,15.166776559034929,False,74,10.275499650399492,0.01211757869543969
74,2020-04-05,12,78.56436717316463,15.166776559034929,False,75,11.29343221084609,0.01211757869543969
75,2020-04-06,12,78.56436717316463,15.166776559034929,False,76,12.350115909827542,0.01211757869543969
76,2020-04-07,14,78.56436717316463,15.166776559034929,False,77,13.435900718815473,0.01211757869543969
77,2020-04-08,14,78.56436717316463,15.166776559034929,False,78,14.539964025196841,0.01211757869543969
