,Report_Date,Djibouti_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
50,2020-03-12,0,88.82792238915376,200.03168832517505,False,51,4.611279071573066,400.0631209302082
51,2020-03-13,0,88.82792238915376,200.03168832517505,False,52,5.1796896398266234,400.0631209302082
52,2020-03-14,0,88.82792238915376,200.03168832517505,False,53,5.817134824865277,400.0631209302082
53,2020-03-15,0,88.82792238915376,200.03168832517505,False,54,6.531730423103033,400.0631209302082
54,2020-03-16,0,88.82792238915376,200.03168832517505,False,55,7.332476592800666,400.0631209302082
55,2020-03-17,0,88.82792238915376,200.03168832517505,False,56,8.22933605130708,400.0631209302082
56,2020-03-18,1,88.82792238915376,200.03168832517505,False,57,9.233314300593534,400.0631209302082
57,2020-03-19,1,88.82792238915376,200.03168832517505,False,58,10.356540404995407,400.0631209302082
58,2020-03-20,1,88.82792238915376,200.03168832517505,False,59,11.612346325852071,400.0631209302082
59,2020-03-21,1,88.82792238915376,200.03168832517505,False,60,13.015342190072463,400.0631209302082
60,2020-03-22,1,88.82792238915376,200.03168832517505,False,61,14.581484123703595,400.0631209302082
61,2020-03-23,3,88.82792238915376,200.03168832517505,False,62,16.328130411686207,400.0631209302082
62,2020-03-24,3,88.82792238915376,200.03168832517505,False,63,18.2740807525448,400.0631209302082
63,2020-03-25,11,88.82792238915376,200.03168832517505,False,64,20.439592274018928,400.0631209302082
64,2020-03-26,11,88.82792238915376,200.03168832517505,False,65,22.84636479047852,400.0631209302082
65,2020-03-27,12,88.82792238915376,200.03168832517505,False,66,25.517486564683427,400.0631209302082
66,2020-03-28,14,88.82792238915376,200.03168832517505,False,67,28.477330662336,400.0631209302082
67,2020-03-29,18,88.82792238915376,200.03168832517505,False,68,31.75139097002637,400.0631209302082
68,2020-03-30,18,88.82792238915376,200.03168832517505,False,69,35.36604623859922,400.0631209302082
69,2020-03-31,30,88.82792238915376,200.03168832517505,False,70,39.34824031254758,400.0631209302082
70,2020-04-01,33,88.82792238915376,200.03168832517505,False,71,43.72506725402424,400.0631209302082
71,2020-04-02,40,88.82792238915376,200.03168832517505,False,72,48.523251646420974,400.0631209302082
72,2020-04-03,49,88.82792238915376,200.03168832517505,False,73,53.76851726460469,400.0631209302082
73,2020-04-04,50,88.82792238915376,200.03168832517505,False,74,59.484841810442845,400.0631209302082
74,2020-04-05,59,88.82792238915376,200.03168832517505,False,75,65.69360175437961,400.0631209302082
75,2020-04-06,90,88.82792238915376,200.03168832517505,False,76,72.41261958982183,400.0631209302082
76,2020-04-07,90,88.82792238915376,200.03168832517505,False,77,79.65513588372741,400.0631209302082
77,2020-04-08,135,88.82792238915376,200.03168832517505,False,78,87.42873999181847,400.0631209302082
