,Report_Date,Papua New Guinea_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
44,2020-03-06,0,64.30245130761809,0.828596144253753,True,45,0.05069543779145327,1.6337221706350886
45,2020-03-07,0,64.30245130761809,0.828596144253753,True,46,0.06027389481481364,1.6337221706350886
46,2020-03-08,0,64.30245130761809,0.828596144253753,True,47,0.07158147842778861,1.6337221706350886
47,2020-03-09,0,64.30245130761809,0.828596144253753,True,48,0.08489762473946812,1.6337221706350886
48,2020-03-10,0,64.30245130761809,0.828596144253753,True,49,0.10053388227817946,1.6337221706350886
49,2020-03-11,0,64.30245130761809,0.828596144253753,True,50,0.11883233522272112,1.6337221706350886
50,2020-03-12,0,64.30245130761809,0.828596144253753,True,51,0.14016145792441015,1.6337221706350886
51,2020-03-13,0,64.30245130761809,0.828596144253753,True,52,0.16490853836721422,1.6337221706350886
52,2020-03-14,0,64.30245130761809,0.828596144253753,True,53,0.19346776517074357,1.6337221706350886
53,2020-03-15,0,64.30245130761809,0.828596144253753,True,54,0.22622315960203576,1.6337221706350886
54,2020-03-16,0,64.30245130761809,0.828596144253753,True,55,0.2635258252105228,1.6337221706350886
55,2020-03-17,0,64.30245130761809,0.828596144253753,True,56,0.30566555781890503,1.6337221706350886
56,2020-03-18,0,64.30245130761809,0.828596144253753,True,57,0.35283775564442094,1.6337221706350886
57,2020-03-19,0,64.30245130761809,0.828596144253753,True,58,0.4051077736008643,1.6337221706350886
58,2020-03-20,1,64.30245130761809,0.828596144253753,True,59,0.46237624313569636,1.6337221706350886
59,2020-03-21,1,64.30245130761809,0.828596144253753,True,60,0.5243501480909045,1.6337221706350886
60,2020-03-22,1,64.30245130761809,0.828596144253753,True,61,0.5905251933444825,1.6337221706350886
61,2020-03-23,1,64.30245130761809,0.828596144253753,True,62,0.6601847680475653,1.6337221706350886
62,2020-03-24,1,64.30245130761809,0.828596144253753,True,63,0.7324192578536951,1.6337221706350886
63,2020-03-25,1,64.30245130761809,0.828596144253753,True,64,0.8061666008516087,1.6337221706350886
64,2020-03-26,1,64.30245130761809,0.828596144253753,True,65,0.8802712783566834,1.6337221706350886
65,2020-03-27,1,64.30245130761809,0.828596144253753,True,66,0.9535552774818057,1.6337221706350886
66,2020-03-28,1,64.30245130761809,0.828596144253753,True,67,1.0248920082181325,1.6337221706350886
67,2020-03-29,1,64.30245130761809,0.828596144253753,True,68,1.093273507604784,1.6337221706350886
68,2020-03-30,1,64.30245130761809,0.828596144253753,True,69,1.157862729699317,1.6337221706350886
69,2020-03-31,1,64.30245130761809,0.828596144253753,True,70,1.2180258280353002,1.6337221706350886
70,2020-04-01,1,64.30245130761809,0.828596144253753,True,71,1.2733431360723684,1.6337221706350886
71,2020-04-02,1,64.30245130761809,0.828596144253753,True,72,1.3236010080626937,1.6337221706350886
72,2020-04-03,1,64.30245130761809,0.828596144253753,True,73,1.368769052522789,1.6337221706350886
73,2020-04-04,1,64.30245130761809,0.828596144253753,True,74,1.4089682966292172,1.6337221706350886
74,2020-04-05,1,64.30245130761809,0.828596144253753,True,75,1.44443561591373,1.6337221706350886
75,2020-04-06,2,64.30245130761809,0.828596144253753,True,76,1.4754887554119998,1.6337221706350886
76,2020-04-07,2,64.30245130761809,0.828596144253753,True,77,1.5024949133328611,1.6337221706350886
77,2020-04-08,2,64.30245130761809,0.828596144253753,True,78,1.5258445242932177,1.6337221706350886
