,Report_Date,Holy See_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
52,2020-03-14,1,66.62260861402775,4.4994774552229,True,53,0.7805754503795862,8.780601668597317
53,2020-03-15,1,66.62260861402775,4.4994774552229,True,54,0.9128844663831539,8.780601668597317
54,2020-03-16,1,66.62260861402775,4.4994774552229,True,55,1.0647146767979978,8.780601668597317
55,2020-03-17,1,66.62260861402775,4.4994774552229,True,56,1.2379311861608326,8.780601668597317
56,2020-03-18,1,66.62260861402775,4.4994774552229,True,57,1.4342339646354076,8.780601668597317
57,2020-03-19,1,66.62260861402775,4.4994774552229,True,58,1.6550270339644013,8.780601668597317
58,2020-03-20,1,66.62260861402775,4.4994774552229,True,59,1.9012672627826277,8.780601668597317
59,2020-03-21,1,66.62260861402775,4.4994774552229,True,60,2.1733020222707573,8.780601668597317
60,2020-03-22,1,66.62260861402775,4.4994774552229,True,61,2.4707106155152125,8.780601668597317
61,2020-03-23,1,66.62260861402775,4.4994774552229,True,62,2.7921696472727486,8.780601668597317
62,2020-03-24,4,66.62260861402775,4.4994774552229,True,63,3.135365763706297,8.780601668597317
63,2020-03-25,4,66.62260861402775,4.4994774552229,True,64,3.4969786940049423,8.780601668597317
64,2020-03-26,4,66.62260861402775,4.4994774552229,True,65,3.872751906695748,8.780601668597317
65,2020-03-27,4,66.62260861402775,4.4994774552229,True,66,4.2576572405457584,8.780601668597317
66,2020-03-28,6,66.62260861402775,4.4994774552229,True,67,4.646145073004432,8.780601668597317
67,2020-03-29,6,66.62260861402775,4.4994774552229,True,68,5.03245611654502,8.780601668597317
68,2020-03-30,6,66.62260861402775,4.4994774552229,True,69,5.410958822056518,8.780601668597317
69,2020-03-31,6,66.62260861402775,4.4994774552229,True,70,5.776471125616773,8.780601668597317
70,2020-04-01,6,66.62260861402775,4.4994774552229,True,71,6.124528494571272,8.780601668597317
71,2020-04-02,7,66.62260861402775,4.4994774552229,True,72,6.4515709269482855,8.780601668597317
72,2020-04-03,7,66.62260861402775,4.4994774552229,True,73,6.755036585842026,8.780601668597317
73,2020-04-04,7,66.62260861402775,4.4994774552229,True,74,7.0333650591623105,8.780601668597317
74,2020-04-05,7,66.62260861402775,4.4994774552229,True,75,7.28592533918267,8.780601668597317
75,2020-04-06,7,66.62260861402775,4.4994774552229,True,76,7.512890582852777,8.780601668597317
76,2020-04-07,7,66.62260861402775,4.4994774552229,True,77,7.715083373096147,8.780601668597317
77,2020-04-08,8,66.62260861402775,4.4994774552229,True,78,7.893812700531106,8.780601668597317
