,Report_Date,Oman_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
43,2020-03-05,16,81.86323407615588,535.0955904594709,False,44,7.8070589918314015,1070.1911809189417
44,2020-03-06,16,81.86323407615588,535.0955904594709,False,45,8.87981687112762,1070.1911809189417
45,2020-03-07,16,81.86323407615588,535.0955904594709,False,46,10.098579840757113,1070.1911809189417
46,2020-03-08,16,81.86323407615588,535.0955904594709,False,47,11.482809301731091,1070.1911809189417
47,2020-03-09,16,81.86323407615588,535.0955904594709,False,48,13.054440917349899,1070.1911809189417
48,2020-03-10,18,81.86323407615588,535.0955904594709,False,49,14.83816415646185,1070.1911809189417
49,2020-03-11,18,81.86323407615588,535.0955904594709,False,50,16.86172300551593,1070.1911809189417
50,2020-03-12,18,81.86323407615588,535.0955904594709,False,51,19.15623611825958,1070.1911809189417
51,2020-03-13,19,81.86323407615588,535.0955904594709,False,52,21.75653329055534,1070.1911809189417
52,2020-03-14,19,81.86323407615588,535.0955904594709,False,53,24.701503340590406,1070.1911809189417
53,2020-03-15,22,81.86323407615588,535.0955904594709,False,54,28.034446155933868,1070.1911809189417
54,2020-03-16,22,81.86323407615588,535.0955904594709,False,55,31.803418749000635,1070.1911809189417
55,2020-03-17,24,81.86323407615588,535.0955904594709,False,56,36.06156155555205,1070.1911809189417
56,2020-03-18,39,81.86323407615588,535.0955904594709,False,57,40.86738684602488,1070.1911809189417
57,2020-03-19,48,81.86323407615588,535.0955904594709,False,58,46.28500595837543,1070.1911809189417
58,2020-03-20,48,81.86323407615588,535.0955904594709,False,59,52.38426612278198,1070.1911809189417
59,2020-03-21,52,81.86323407615588,535.0955904594709,False,60,59.24076104308576,1070.1911809189417
60,2020-03-22,55,81.86323407615588,535.0955904594709,False,61,66.935672371723,1070.1911809189417
61,2020-03-23,66,81.86323407615588,535.0955904594709,False,62,75.55539219501337,1070.1911809189417
62,2020-03-24,84,81.86323407615588,535.0955904594709,False,63,85.19087030910428,1070.1911809189417
63,2020-03-25,99,81.86323407615588,535.0955904594709,False,64,95.936625388908,1070.1911809189417
64,2020-03-26,109,81.86323407615588,535.0955904594709,False,65,107.88935744983013,1070.1911809189417
65,2020-03-27,131,81.86323407615588,535.0955904594709,False,66,121.14610193974394,1070.1911809189417
66,2020-03-28,152,81.86323407615588,535.0955904594709,False,67,135.80187533285454,1070.1911809189417
67,2020-03-29,167,81.86323407615588,535.0955904594709,False,68,151.94678032246813,1070.1911809189417
68,2020-03-30,179,81.86323407615588,535.0955904594709,False,69,169.66256757466044,1070.1911809189417
69,2020-03-31,192,81.86323407615588,535.0955904594709,False,70,189.01869187156026,1070.1911809189417
70,2020-04-01,210,81.86323407615588,535.0955904594709,False,71,210.0679535249094,1070.1911809189417
71,2020-04-02,231,81.86323407615588,535.0955904594709,False,72,232.84187949054956,1070.1911809189417
72,2020-04-03,252,81.86323407615588,535.0955904594709,False,73,257.3460684358659,1070.1911809189417
73,2020-04-04,277,81.86323407615588,535.0955904594709,False,74,283.55579289584057,1070.1911809189417
74,2020-04-05,298,81.86323407615588,535.0955904594709,False,75,311.4122094564761,1070.1911809189417
75,2020-04-06,331,81.86323407615588,535.0955904594709,False,76,340.81956236203916,1070.1911809189417
76,2020-04-07,371,81.86323407615588,535.0955904594709,False,77,371.64376441562007,1070.1911809189417
77,2020-04-08,419,81.86323407615588,535.0955904594709,False,78,403.7126911455252,1070.1911809189417
