,Report_Date,Congo_cases,fastest_grow_day,fastest_grow_value,growth_stabilized,timestep,res_func_logistic,cap
28,2020-02-19,0,86.59003383100232,94.40910449676463,False,29,0.09031733235289031,172.60789675278966
29,2020-02-20,0,86.59003383100232,94.40910449676463,False,30,0.1031315642271194,172.60789675278966
30,2020-02-21,0,86.59003383100232,94.40910449676463,False,31,0.11776274611114501,172.60789675278966
31,2020-02-22,0,86.59003383100232,94.40910449676463,False,32,0.13446816151583024,172.60789675278966
32,2020-02-23,0,86.59003383100232,94.40910449676463,False,33,0.1535414210746962,172.60789675278966
33,2020-02-24,0,86.59003383100232,94.40910449676463,False,34,0.17531755994241585,172.60789675278966
34,2020-02-25,0,86.59003383100232,94.40910449676463,False,35,0.20017884078736878,172.60789675278966
35,2020-02-26,0,86.59003383100232,94.40910449676463,False,36,0.22856135710015418,172.60789675278966
36,2020-02-27,0,86.59003383100232,94.40910449676463,False,37,0.2609625433495219,172.60789675278966
37,2020-02-28,0,86.59003383100232,94.40910449676463,False,38,0.2979497115142006,172.60789675278966
38,2020-02-29,0,86.59003383100232,94.40910449676463,False,39,0.3401697477276985,172.60789675278966
39,2020-03-01,0,86.59003383100232,94.40910449676463,False,40,0.3883601181789813,172.60789675278966
40,2020-03-02,0,86.59003383100232,94.40910449676463,False,41,0.4433613499450034,172.60789675278966
41,2020-03-03,0,86.59003383100232,94.40910449676463,False,42,0.5061311699429557,172.60789675278966
42,2020-03-04,0,86.59003383100232,94.40910449676463,False,43,0.5777605034241463,172.60789675278966
43,2020-03-05,0,86.59003383100232,94.40910449676463,False,44,0.659491551984037,172.60789675278966
44,2020-03-06,0,86.59003383100232,94.40910449676463,False,45,0.7527381893337165,172.60789675278966
45,2020-03-07,0,86.59003383100232,94.40910449676463,False,46,0.8591089302062499,172.60789675278966
46,2020-03-08,0,86.59003383100232,94.40910449676463,False,47,0.980432742555531,172.60789675278966
47,2020-03-09,0,86.59003383100232,94.40910449676463,False,48,1.1187879840032637,172.60789675278966
48,2020-03-10,0,86.59003383100232,94.40910449676463,False,49,1.2765347480947715,172.60789675278966
49,2020-03-11,0,86.59003383100232,94.40910449676463,False,50,1.4563509014150517,172.60789675278966
50,2020-03-12,0,86.59003383100232,94.40910449676463,False,51,1.6612720751774843,172.60789675278966
51,2020-03-13,0,86.59003383100232,94.40910449676463,False,52,1.8947358396107752,172.60789675278966
52,2020-03-14,0,86.59003383100232,94.40910449676463,False,53,2.160630230078248,172.60789675278966
53,2020-03-15,1,86.59003383100232,94.40910449676463,False,54,2.463346702517011,172.60789675278966
54,2020-03-16,1,86.59003383100232,94.40910449676463,False,55,2.8078374627808036,172.60789675278966
55,2020-03-17,1,86.59003383100232,94.40910449676463,False,56,3.199676928025218,172.60789675278966
56,2020-03-18,1,86.59003383100232,94.40910449676463,False,57,3.6451268243653,172.60789675278966
57,2020-03-19,3,86.59003383100232,94.40910449676463,False,58,4.151204087397757,172.60789675278966
58,2020-03-20,3,86.59003383100232,94.40910449676463,False,59,4.725750292560045,172.60789675278966
59,2020-03-21,3,86.59003383100232,94.40910449676463,False,60,5.37750078112951,172.60789675278966
60,2020-03-22,3,86.59003383100232,94.40910449676463,False,61,6.116150945371955,172.60789675278966
61,2020-03-23,4,86.59003383100232,94.40910449676463,False,62,6.952416275557547,172.60789675278966
62,2020-03-24,4,86.59003383100232,94.40910449676463,False,63,7.898081740556409,172.60789675278966
63,2020-03-25,4,86.59003383100232,94.40910449676463,False,64,8.96603487151492,172.60789675278966
64,2020-03-26,4,86.59003383100232,94.40910449676463,False,65,10.170275561475883,172.60789675278966
65,2020-03-27,4,86.59003383100232,94.40910449676463,False,66,11.525894126562498,172.60789675278966
66,2020-03-28,4,86.59003383100232,94.40910449676463,False,67,13.049007678825694,172.60789675278966
67,2020-03-29,19,86.59003383100232,94.40910449676463,False,68,14.75664347098255,172.60789675278966
68,2020-03-30,19,86.59003383100232,94.40910449676463,False,69,16.666556787835205,172.60789675278966
69,2020-03-31,19,86.59003383100232,94.40910449676463,False,70,18.796970452481723,172.60789675278966
70,2020-04-01,19,86.59003383100232,94.40910449676463,False,71,21.166223441028016,172.60789675278966
71,2020-04-02,22,86.59003383100232,94.40910449676463,False,72,23.79231788034214,172.60789675278966
72,2020-04-03,22,86.59003383100232,94.40910449676463,False,73,26.692357300733875,172.60789675278966
73,2020-04-04,22,86.59003383100232,94.40910449676463,False,74,29.881874867945463,172.60789675278966
74,2020-04-05,45,86.59003383100232,94.40910449676463,False,75,33.374058745396965,172.60789675278966
75,2020-04-06,45,86.59003383100232,94.40910449676463,False,76,37.178892803831786,172.60789675278966
76,2020-04-07,45,86.59003383100232,94.40910449676463,False,77,41.30224425502157,172.60789675278966
77,2020-04-08,45,86.59003383100232,94.40910449676463,False,78,45.744944525332635,172.60789675278966
